Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,367333000.0,280619000.0,175654000.0,152482000.0,158413000.0,174889000.0,136748000.0,151095000.0,177515000.0,192407000.0
Short-term investments,0.0,0.0,0.0,0.0,,,,,,
Cash and short-term investments,367333000.0,280619000.0,175654000.0,152482000.0,,,,,,
Receivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,593660000.0,447514000.0,268170000.0,210119000.0,,,,,,
Property, Plant & Equipment Net,227454000.0,141886000.0,114815000.0,101821000.0,98848000.0,96619000.0,97954000.0,94358000.0,84982000.0,62368000.0
Goodwill and Intangible Assets,872058000.0,282297000.0,122322000.0,89740000.0,92140000.0,51040000.0,52231000.0,43238000.0,41956000.0,35262000.0
Long-term investments,69000000.0,37000000.0,2000000.0,2000000.0,,,,,,
Tax assets,51462000.0,37725000.0,63208000.0,46220000.0,49587000.0,5296000.0,0.0,3451000.0,8439000.0,3670000.0
Total non-current assets,,,,,,,,,,
Total assets,12337588000.0,7123975000.0,5078559000.0,4022717000.0,3776869000.0,2416011000.0,2363240000.0,2284459000.0,2062924000.0,1751299000.0
Payables,47842000.0,29512000.0,23645000.0,20170000.0,29085000.0,18706000.0,15312000.0,12439000.0,7891000.0,7584000.0
Short-term debt,0.0,0.0,0.0,0.0,,,,,,
Total current liabilities,10274987000.0,6163521000.0,4476499000.0,3487940000.0,,,,,,
Long-term debt,43000000.0,46000000.0,26000000.0,24000000.0,,,,,,
Total debt,745547000.0,584762000.0,316371000.0,276815000.0,202931000.0,67362000.0,74694000.0,86221000.0,109784000.0,208001000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,1892000.0,0.0,0.0,0.0
Deposit Liabilities,9477336000.0,5560523000.0,4152544000.0,3215178000.0,3092040000.0,2056231000.0,1997232000.0,1919789000.0,1685594000.0,1305036000.0
Total non-current liabilities,,,,,,,,,,
Total liabilities,10366244000.0,6219225000.0,4526102000.0,3532203000.0,3324392000.0,2142632000.0,2089709000.0,2021826000.0,1810675000.0,1521889000.0
Other comprehensive income,-22421000.0,-7005000.0,-8574000.0,1438000.0,4053000.0,-4484000.0,7299000.0,5713000.0,2916000.0,7065000.0
Retained earnings (deficit),293777000.0,173248000.0,130090000.0,95430000.0,59273000.0,48018000.0,36979000.0,28277000.0,21569000.0,28623000.0
Total shareholders equity,1971344000.0,904750000.0,552457000.0,490514000.0,452477000.0,273379000.0,273531000.0,262633000.0,252249000.0,229410000.0
Investments,10366635000.0,6094238000.0,4426288000.0,3466768000.0,3183336000.0,1920010000.0,1852445000.0,1861531000.0,1616635000.0,1406826000.0
Net Debt,-324333000.0,,,,,,,,,
Other Assets,226327000.0,,,,,,,,,
Other Liabilities,10227145000.0,6134009000.0,4452854000.0,3467770000.0,,,,,,
