Date,2019-01-01,2018-01-02,2017-01-03,2015-12-29,2014-12-31
Cash and cash equivalents,7153000.0,6559000.0,8795000.0,10194000.0,230467.0
Short-term investments,0.0,0.0,0.0,0.0,149992537.0
Cash and short-term investments,7153000.0,6559000.0,8795000.0,10194000.0,150223004.0
Receivables,3167000.0,3828000.0,4141000.0,3220000.0,0.0
Inventories,2932000.0,2712000.0,2718000.0,2806000.0,0.0
Total current assets,32981000.0,19883000.0,19858000.0,19765000.0,290212.0
Property Plant & Equipment Net,161429000.0,156124000.0,138320000.0,114030000.0,0.0
Goodwill and Intangible Assets,340038000.0,342136000.0,344807000.0,346648000.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,150056895.0
Tax assets,8903000.0,7984000.0,13836000.0,23166000.0,545.0
Total non-current assets,725975000.0,722441000.0,707299000.0,683807000.0,150056895.0
Total assets,758956000.0,742324000.0,727157000.0,703572000.0,150347107.0
Payables,19877000.0,18759000.0,16427000.0,16831000.0,500759.0
Short-term debt,1033000.0,1415000.0,1588000.0,1725000.0,0.0
Total current liabilities,55695000.0,55431000.0,54668000.0,51453000.0,660400.0
Long-term debt,178664000.0,170639000.0,173743000.0,167968000.0,0.0
Total debt,179697000.0,172054000.0,175331000.0,169693000.0,0.0
Deferred revenue,1370000.0,1300000.0,1400000.0,1900000.0,0.0
Tax Liabilities,1420000.0,1331000.0,1274000.0,1378000.0,159641.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,285581000.0,273616000.0,296832000.0,284473000.0,0.0
Total liabilities,336682000.0,326075000.0,349824000.0,335195000.0,145347097.0
Other comprehensive income,336941000,349334000,360131000,372260000,4999530
Retained earnings (deficit),85149000.0,66897000.0,17026000.0,-3887000.0,0.0
Total shareholders equity,422274000.0,416249000.0,377333000.0,368377000.0,5000010.0
Investments,0.0,0.0,0.0,0.0,300049432.0
Net Debt,172544000.0,165495000.0,166536000.0,159499000.0,-230467.0
Other Assets,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.0,0.0,0.0,0.0,144686697.0
