Date,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30
Cash and cash equivalents,9398000.0,6521000.0,4017000.0,2915000.0,5113000.0,8632000.0,17291000.0,377549.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,1149000.0,778000.0,0.0
Cash and short-term investments,9398000.0,6521000.0,4017000.0,2915000.0,5113000.0,9781000.0,18069000.0,377549.0
Receivables,4738000.0,4860000.0,3747000.0,2576000.0,2146000.0,2401000.0,1855000.0,2138616.0
Inventories,94228000.0,93612000.0,86330000.0,74818000.0,58381000.0,45472000.0,37544000.0,29820321.0
Total current assets,110954000.0,108215000.0,97327000.0,82283000.0,67113000.0,59865000.0,58907000.0,35077197.0
Property, Plant & Equipment Net,188768000.0,184417000.0,178297000.0,145219000.0,120224000.0,98910000.0,64603000.0,41737234.0
Goodwill and Intangible Assets,5648000.0,5655000.0,5601000.0,5623000.0,900000.0,900000.0,927000.0,1001330.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,974000.0,265572.0
Tax assets,0.0,0.0,0.0,866000.0,832000.0,1114000.0,843000.0,2285585.0
Total non-current assets,196129000.0,191776000.0,184919000.0,151641000.0,121872000.0,100038000.0,66755000.0,43838186.0
Total assets,307083000.0,299991000.0,282246000.0,233924000.0,188985000.0,159903000.0,125662000.0,78915383.0
Payables,61104000.0,56849000.0,53615000.0,49896000.0,33835000.0,28918000.0,26032000.0,16087882.0
Short-term debt,736000.0,548000.0,478000.0,333000.0,229000.0,174000.0,272000.0,12098595.0
Total current liabilities,79691000.0,71561000.0,66541000.0,69878000.0,49886000.0,38398000.0,34087000.0,33971976.0
Long-term debt,53598000.0,61272000.0,58857000.0,27274000.0,21748000.0,19648000.0,5536000.0,16343834.0
Total debt,54334000.0,61820000.0,59335000.0,27607000.0,21977000.0,19822000.0,5808000.0,28442429.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,6447000.0,12419000.0,12178000.0,6073000.0,5409000.0,6877000.0,4144000.0,4947870.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,80666000.0,94547000.0,88980000.0,48558000.0,40245000.0,36972000.0,18626000.0,29016428.0
Total liabilities,160357000.0,166108000.0,155521000.0,118436000.0,90131000.0,75370000.0,52713000.0,62988404.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,-4000.0,0.0
Retained earnings (deficit),91507000.0,78846000.0,71955000.0,60484000.0,44280000.0,30807000.0,20255000.0,13605776.0
Total shareholders equity,146726000.0,133883000.0,126725000.0,115488000.0,98854000.0,84533000.0,72949000.0,14400131.0
Investments,0.0,0.0,0.0,0.0,0.0,1149000.0,1752000.0,265572.0
Net Debt,44936000.0,55299000.0,55318000.0,24692000.0,16864000.0,10041000.0,-12261000.0,28064880.0
Other Assets,2590000.0,3222000.0,3233000.0,1974000.0,1473000.0,2211000.0,1439000.0,2740711.0
Other Liabilities,17851000.0,14164000.0,12448000.0,19649000.0,15822000.0,9306000.0,7783000.0,5785499.0
