Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,160000000.0,3000000.0,3000000.0,3000000.0,5000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,262000000.0,291000000.0,302000000.0,258000000.0,267000000.0
Inventories,511000000.0,294000000.0,300000000.0,301000000.0,247000000.0
Total current assets,23917000000.0,10897000000.0,10719000000.0,9989000000.0,9646000000.0
Property, Plant & Equipment Net,18952000000.0,9730000000.0,9506000000.0,8793000000.0,8441000000.0
Goodwill and Intangible Assets,2339000000,0,0,0,0
Long-term investments,472000000.0,237000000.0,200000000.0,184000000.0,185000000.0
Tax assets,,,,,
Total non-current assets,12703000000.0,6893000000.0,6634000000.0,6212000000.0,6203000000.0
Total assets,25598000000.0,11624000000.0,11487000000.0,10706000000.0,10347000000.0
Payables,452000000.0,204000000.0,221000000.0,221000000.0,219000000.0
Short-term debt,1839000000.0,304000000.0,519000000.0,279000000.0,286000000.0
Total current liabilities,2867000000.0,824000000.0,1047000000.0,837000000.0,850000000.0
Long-term debt,6687000000.0,3769000000.0,3500000000.0,3302000000.0,3382000000.0
Total debt,6687000000.0,3769000000.0,3500000000.0,3302000000.0,3382000000.0
Deferred revenue,,,,,
Tax Liabilities,1599000000.0,816000000.0,1753000000.0,1591000000.0,1475000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,12703000000.0,6893000000.0,6634000000.0,6212000000.0,6203000000.0
Total liabilities,15570000000.0,7716000000.0,7681000000.0,7049000000.0,7052000000.0
Other comprehensive income,-3000000.0,000000.0,000000.0,000000.0,000000.0
Retained earnings (deficit),1346000000.0,1173000000.0,1079000000.0,946000000.0,855000000.0
Total shareholders equity,10028000000.0,3908000000.0,3806000000.0,3657000000.0,3295000000.0
Investments,472000000.0,237000000.0,200000000.0,184000000.0,185000000.0
Net Debt,8366000000,4070000000,4016000000,3578000000,3663000000
Other Assets,1065000000,368000000,397000000,397000000,431000000
Other Liabilities,1579000000,1417000000,1280000000,1218000000,1241000000
