date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,-2481000.0,2060000.0,-1233000.0,-399000.0,500000.0,-429000.0,2391000.0,4497000.0,1371000.0,-2181000.0,11564000.0,275000.0,4282000.0,3528000.0,770000.0,2142000.0,10098000.0,4232000.0,-2355000.0,8684000.0,0.0,255000.0,0.0,-39200000.0,-1900000.0,-1700000.0,-300000.0,8000000.0,800000.0,-3100000.0,-6000000.0,-83400000.0
,netCashUsedForInvestingActivites,61630000.0,-1150925000.0,-1210044000.0,-625817000.0,-452367000.0,-425557000.0,-641633000.0,-460333000.0,-803731000.0,-526453000.0,-566823000.0,-106344000.0,-496622000.0,-334661000.0,-206025000.0,-361791000.0,-154462000.0,-181003000.0,-19729000.0,-152524000.0,-107400000.0,-148031000.0,-163489000.0,-70600000.0,-41500000.0,-28700000.0,-7100000.0,-31900000.0,-11400000.0,-77700000.0,-34300000.0,-33100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-102947000.0,-100000000.0,-305000000.0,-270000000.0,-48724000.0,-182007000.0,-914000.0,-617000.0,-1539000.0,-1463000.0,-78200000.0,-93830000.0,-254229000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14961000.0,9878000.0,16158000.0,16286000.0,16936000.0,13415000.0,12501000.0,7649000.0,4541000.0,4793000.0,7100000.0,7000000.0,6300000.0,0.0,1300000.0,3400000.0,0.0,0.0,0.0
,commonStockRepurchased,-4685000.0,-11924000.0,-367678000.0,-6867000.0,-336140000.0,-435400000.0,-245283000.0,-8467000.0,-4642000.0,-59336000.0,-78609000.0,0.0,-57444000.0,-5437000.0,-21075000.0,0.0,0.0,-5848000.0,-7346000.0,-11628000.0,-1611000.0,-9281000.0,-27999000.0,-5400000.0,-12500000.0,-39600000.0,-118800000.0,-8900000.0,0.0,0.0,-5700000.0,0.0
,dividendsPaid,-165035000.0,-127496000.0,-128911000.0,-82735000.0,-83267000.0,-85988000.0,-80551000.0,-58405000.0,-53083000.0,-38366000.0,-28554000.0,-25579000.0,-25685000.0,-25748000.0,-18832000.0,-16814000.0,-16277000.0,-8124000.0,-7896000.0,-7878000.0,-7697000.0,-7744000.0,-7837000.0,-7900000.0,-7900000.0,-8000000.0,-8900000.0,-25100000.0,-30000000.0,-29000000.0,-28200000.0,-27400000.0
,otherFinancingActivites,-3669000.0,-8760000.0,-33791000.0,0.0,5343000.0,20478000.0,7889000.0,16185000.0,14970000.0,13056000.0,8990000.0,4096000.0,4890000.0,9464000.0,4706000.0,0.0,0.0,0.0,0.0,0.0,0.0,102000.0,2984000.0,-4300000.0,600000.0,-100000.0,5500000.0,100000.0,-100000.0,800000.0,-1800000.0,2800000.0
,netCashUsedProvidedByFinancingActivities,-539436000.0,72913000.0,13040000.0,-329171000.0,57054000.0,-216964000.0,24139000.0,-70284000.0,174539000.0,31858000.0,62629000.0,-102519000.0,173463000.0,174098000.0,-9954000.0,196813000.0,15545000.0,26930000.0,-84590000.0,103342000.0,26227000.0,16330000.0,94187000.0,-2400000.0,-37200000.0,-36900000.0,-137900000.0,-52000000.0,-42900000.0,-57600000.0,-50100000.0,47900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,16618000.0,2645000.0,-20839000.0,50770000.0,-25268000.0,-26629000.0,-26056000.0,7177000.0,4320000.0,-6786000.0,-1967000.0,3568000.0,-7265000.0,3088000.0,3558000.0,-2923000.0,906000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,819792000.0,39055000.0,-292325000.0,-70959000.0,336254000.0,3390000.0,82412000.0,137219000.0,-12408000.0,7184000.0,-83148000.0,159376000.0,-83159000.0,121048000.0,13546000.0,-2037000.0,23269000.0,830000.0,-656000.0,6952000.0,-1449000.0,-1132000.0,9084000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,1212822000.0,393030000.0,353975000.0,646300000.0,717259000.0,381005000.0,377615000.0,295203000.0,157984000.0,170392000.0,163208000.0,246356000.0,86980000.0,170139000.0,49091000.0,35545000.0,37582000.0,14313000.0,13483000.0,14139000.0,7187000.0,8636000.0,9768000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,393030000.0,353975000.0,646300000.0,717259000.0,381005000.0,377615000.0,295203000.0,157984000.0,170392000.0,163208000.0,246356000.0,86980000.0,170139000.0,49091000.0,35545000.0,37582000.0,14313000.0,13483000.0,14139000.0,7187000.0,8636000.0,9768000.0,684000.0,2400000.0,7000000.0,7200000.0,40500000.0,59100000.0,34900000.0,86900000.0,84400000.0,9500000.0
,operatingCashFlow,1280980000.0,1114422000.0,925518000.0,833259000.0,756835000.0,672540000.0,725962000.0,660659000.0,612464000.0,508565000.0,423013000.0,364671000.0,247265000.0,278523000.0,225967000.0,165864000.0,161280000.0,154903000.0,103663000.0,56134000.0,79724000.0,130569000.0,78386000.0,71300000.0,74700000.0,65400000.0,111700000.0,65300000.0,78600000.0,83200000.0,86800000.0,60100000.0
,capitalExpenditure,-74199000.0,-102346000.0,-82076000.0,-75074000.0,-63280000.0,-69083000.0,-71327000.0,-63314000.0,-57427000.0,-50816000.0,-39183000.0,-33062000.0,-44215000.0,-37620000.0,-29156000.0,-23261000.0,-21025000.0,-185235000.0,-17374000.0,-29415000.0,-29554000.0,-30331000.0,-49841000.0,-41200000.0,-41200000.0,-31700000.0,-23100000.0,-38300000.0,-24000000.0,-18800000.0,-35700000.0,-25700000.0
,freeCashFlow,1206781000.0,1012076000.0,843442000.0,758185000.0,693555000.0,603457000.0,654635000.0,597345000.0,555037000.0,457749000.0,383830000.0,331609000.0,203050000.0,240903000.0,196811000.0,142603000.0,140255000.0,-30332000.0,86289000.0,26719000.0,50170000.0,100238000.0,28545000.0,30100000.0,33500000.0,33700000.0,88600000.0,27000000.0,54600000.0,64400000.0,51100000.0,34400000.0
