Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,1035000000.0,493000000.0,642000000.0,750000000.0,1392000000.0
Short-term investments,100000000.0,000000.0,300000000.0,200000000.0,410000000.0
Cash and short-term investments,100000000.0,000000.0,300000000.0,200000000.0,410000000.0
Receivables,1870000000.0,2632000000.0,1877000000.0,1543000000.0,1871000000.0
Inventories,1634000000.0,1880000000.0,1478000000.0,1572000000.0,1735000000.0
Total current assets,1382000000.0,1346000000.0,1361000000.0,1431000000.0,1267000000.0
Property, Plant & Equipment Net,947000000.0,947000000.0,973000000.0,932000000.0,812000000.0
Goodwill and Intangible Assets,0,0,0,0,0
Long-term investments,120000000.0,108000000.0,101000000.0,103000000.0,103000000.0
Tax assets,95000000.0,82000000.0,81000000.0,110000000.0,65000000.0
Total non-current assets,381000000.0,387000000.0,362000000.0,377000000.0,311000000.0
Total assets,6087000000.0,6412000000.0,5744000000.0,5612000000.0,6717000000.0
Payables,350000000.0,319000000.0,483000000.0,308000000.0,541000000.0
Short-term debt,716000000.0,1209000000.0,728000000.0,966000000.0,1601000000.0
Total current liabilities,1336000000.0,1787000000.0,1278000000.0,1324000000.0,2207000000.0
Long-term debt,,,,,
Total debt,,,,,
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,381000000.0,387000000.0,362000000.0,377000000.0,311000000.0
Total liabilities,1717000000.0,2174000000.0,1639000000.0,1700000000.0,2518000000.0
Other comprehensive income,-4000000.0,2000000.0,5000000.0,15000000.0,8000000.0
Retained earnings (deficit),1067000000.0,929000000.0,805000000.0,801000000.0,1095000000.0
Total shareholders equity,4370000000.0,4239000000.0,4105000000.0,3912000000.0,4199000000.0
Investments,120000000.0,108000000.0,101000000.0,103000000.0,103000000.0
Net Debt,-319000000,716000000,86000000,216000000,209000000
Other Assets,287000000,270000000,291000000,402000000,329000000
Other Liabilities,408000000,365000000,288000000,275000000,185000000
