date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,72500000.0,325100000.0,333700000.0,113500000.0,186100000.0,351800000.0,184500000.0,488500000.0,125400000.0,-130000000.0,798000000.0,643700000.0,794700000.0,742100000.0,581100000.0,359500000.0,432300000.0,403900000.0,379900000.0,276700000.0,264500000.0,232900000.0,1532500000.0,108100000.0,222600000.0,658000000.0,1022000000.0
,depreciationAndAmortization,112200000.0,113400000.0,109400000.0,105300000.0,102000000.0,90000000.0,88300000.0,86900000.0,71100000.0,74000000.0,297000000.0,292600000.0,278300000.0,185400000.0,194500000.0,196600000.0,198600000.0,188000000.0,171400000.0,212900000.0,201800000.0,181100000.0,195600000.0,436400000.0,433000000.0,423000000.0,597000000.0
,deferredIncomeTax,-43900000.0,30900000.0,-14700000.0,147000000.0,20900000.0,25600000.0,-200000.0,-364000000.0,34100000.0,303000000.0,-115000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125200000.0,27300000.0,44200000.0,43400000.0,-136400000.0,-69400000.0,0.0,30000000.0,-195000000.0
,stockBasedCompensation,13400000.0,15700000.0,21600000.0,18100000.0,12600000.0,15700000.0,14000000.0,13100000.0,12400000.0,12000000.0,30000000.0,31300000.0,30800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,159200000.0,114100000.0,193700000.0,43700000.0,-9000000.0,-316200000.0,27900000.0,97800000.0,-192900000.0,-721000000.0,8800000.0,1606500000.0,560200000.0,-1114800000.0,376700000.0,328200000.0,-535500000.0,448600000.0,408100000.0,288600000.0,-244300000.0,-713700000.0,1399100000.0,-918200000.0,-90300000.0,-71987000000.0,-484000000.0
,accountsReceivables,83300000.0,-40600000.0,-2700000.0,-59300000.0,22500000.0,-72000000.0,-45100000.0,-60700000.0,-17700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,36500000.0,-600000.0,-13300000.0,14200000.0,-7200000.0,31500000.0,-3100000.0,-10700000.0,-8700000.0,-38000000.0,50000000.0,20900000.0,70400000.0,111800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-34700000.0,-1900000.0,-4200000.0,16800000.0,700000.0,11000000.0,-5800000.0,4500000.0,-4300000.0,4000000.0,174000000.0,29900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1046300000.0,887100000.0,773000000.0,579300000.0,535600000.0,544600000.0,860800000.0,832900000.0,735100000.0,928000000.0,1649000000.0,1640200000.0,33700000.0,-526500000.0,588300000.0,211600000.0,-116600000.0,418900000.0,-29700000.0,-437800000.0,-726400000.0,-482100000.0,231600000.0,-1167500000.0,-249300000.0,-159000000.0,71828000000.0
,otherNonCashItems,83500000.0,-25900000.0,-47100000.0,-110200000.0,-76100000.0,-134600000.0,-12600000.0,-9400000.0,-74500000.0,13000000.0,-59000000.0,76500000.0,-58000000.0,100700000.0,51700000.0,1600000.0,-13700000.0,3600000.0,9800000.0,2000000.0,-43100000.0,0.0,-66000000.0,-66400000.0,-58900000.0,-112000000.0,239000000.0
,netCashProvidedByOperatingActivites,435900000.0,357700000.0,371800000.0,247400000.0,240700000.0,229700000.0,244700000.0,226600000.0,247100000.0,177000000.0,1234000000.0,1267700000.0,1110500000.0,781900000.0,860900000.0,681700000.0,528600000.0,586800000.0,611300000.0,458200000.0,414600000.0,58800000.0,-436200000.0,783100000.0,472900000.0,208000000.0,1537000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-248700000.0,-239300000.0,-177100000.0,-179200000.0,-165100000.0,-153600000.0,-153200000.0,-174000000.0,-180600000.0,-772700000.0,-292500000.0,-459700000.0,-406300000.0,-450000000.0,-727000000.0
,acquisitionsNet,-5000000.0,-113000000.0,0.0,-110000000.0,-6000000.0,-342000000.0,1000000.0,3000000.0,-154000000.0,-5000000.0,-8000000.0,6000000.0,-254000000.0,-1726000000.0,137000000.0,-44000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,-60600000.0,-140100000.0,-165400000.0,-240200000.0,-38200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18962000000.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,123500000.0,78500000.0,269000000.0,168200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24900000.0,43500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15702000000.0
,otherInvestingActivites,900000.0,200000.0,43200000.0,3800000.0,-100000.0,4300000.0,3500000.0,5400000.0,40500000.0,1000000.0,-5000000.0,200000.0,-100000.0,6800000.0,-6300000.0,-2200000.0,200000.0,-2000000.0,-3200000.0,2400000.0,-1300000.0,4500000.0,3900000.0,-1107400000.0,183700000.0,12658000000.0,879000000.0
,netCashUsedForInvestingActivites,-65800000.0,-203400000.0,-52300000.0,-223200000.0,-54400000.0,-485500000.0,-14500000.0,-188800000.0,-274700000.0,-107000000.0,-1117000000.0,-285100000.0,-502900000.0,-1958100000.0,-46300000.0,-223500000.0,-1142600000.0,-141300000.0,-304000000.0,-220000000.0,-326300000.0,-660500000.0,3456500000.0,-1399300000.0,-222600000.0,12208000000.0,-4775000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
