date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-527000000.0,-602000000.0,0.0,-2810000000.0,-1000000.0,-1069000000.0,-68000000.0,-182000000.0,-145000000.0,-2877000000.0,-665000000.0,-81000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,1236000000.0,0.0,0.0,0.0,0.0,77000000.0,0.0,4000000.0,9000000.0,27000000.0,50000000.0,85000000.0,1047000000.0,17000000.0,2000000.0,12000000.0,1000000.0,89000000.0,613000000.0,34000000.0,2000000.0,0.0,176000000.0
,commonStockRepurchased,-92000000.0,-362000000.0,-713000000.0,-11000000.0,0.0,0.0,-1000000000.0,-500000000.0,0.0,-300000000.0,0.0,0.0,-402000000.0,-822000000.0,-1698000000.0,-7000000.0,-4000000.0,-304000000.0,-302000000.0,-1000000.0,-105000000.0,0.0,0.0,0.0,0.0,-79000000.0,0.0
,dividendsPaid,-64000000.0,-162000000.0,-169000000.0,-170000000.0,-162000000.0,-460000000.0,-543000000.0,-508000000.0,-480000000.0,-567000000.0,-704000000.0,-679000000.0,-681000000.0,-637000000.0,-547000000.0,-436000000.0,-348000000.0,0.0,-285000000.0,-341000000.0,-274000000.0,-257000000.0,-246000000.0,-219000000.0,-201000000.0,-199000000.0,-201000000.0
,otherFinancingActivites,-3000000.0,-9000000.0,23000000.0,0.0,1000000.0,-5000000.0,153000000.0,93000000.0,28000000.0,1372000000.0,11000000.0,-11000000.0,0.0,49000000.0,115000000.0,-59000000.0,91000000.0,-262000000.0,-176000000.0,-800000000.0,-1620000000.0,-400000000.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-286000000.0,-535000000.0,-859000000.0,-2003000000.0,1074000000.0,462000000.0,-1593000000.0,-1162000000.0,1600000000.0,-2295000000.0,-1358000000.0,724000000.0,-1193000000.0,184000000.0,-2581000000.0,-2345000000.0,527000000.0,-888000000.0,88000000.0,-1290000000.0,-2004000000.0,-867000000.0,673000000.0,-127000000.0,-969000000.0,-484000000.0,-397000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-116000000.0,-604000000.0,-4000000.0,2000000.0,1269000000.0,-1177000000.0,2134000000.0,-420000000.0,191000000.0,-3458000000.0,1894000000.0,772000000.0,86000000.0,-1386000000.0,-32000000.0,-752000000.0,1973000000.0,908000000.0,-169000000.0,98000000.0,229000000.0,-26000000.0,101000000.0,4000000.0,-45000000.0,49000000.0,-157000000.0
,cashAtEndOfPeriod,742000000.0,858000000.0,1462000000.0,563000000.0,2490000000.0,1221000000.0,2398000000.0,264000000.0,684000000.0,493000000.0,3951000000.0,2057000000.0,1285000000.0,1199000000.0,2585000000.0,2617000000.0,3369000000.0,1396000000.0,488000000.0,195000000.0,340000000.0,111000000.0,137000000.0,36000000.0,32000000.0,77000000.0,28000000.0
,cashAtBeginningOfPeriod,858000000.0,1462000000.0,563000000.0,2488000000.0,1221000000.0,2398000000.0,264000000.0,684000000.0,493000000.0,3951000000.0,2057000000.0,1285000000.0,1199000000.0,2585000000.0,2617000000.0,3369000000.0,1396000000.0,488000000.0,657000000.0,97000000.0,111000000.0,137000000.0,36000000.0,32000000.0,77000000.0,28000000.0,185000000.0
,operatingCashFlow,1473000000.0,2749000000.0,3234000000.0,2129000000.0,1073000000.0,1565000000.0,5487000000.0,5270000000.0,4017000000.0,6524000000.0,5873000000.0,5268000000.0,6782000000.0,6521000000.0,5488000000.0,4738000000.0,3730000000.0,2761000000.0,2405000000.0,3636000000.0,3158000000.0,2016000000.0,1431000000.0,1246000000.0,1503000000.0,1044000000.0,719000000.0
,capitalExpenditure,-1343000000.0,-2550000000.0,-2753000000.0,-1974000000.0,-1245000000.0,-3476000000.0,-5160000000.0,-4766000000.0,-4940000000.0,-3295000000.0,-4762000000.0,-6231000000.0,-7146000000.0,-4466000000.0,-3433000000.0,-2890000000.0,-2237000000.0,-1892000000.0,-1574000000.0,-1639000000.0,-1425000000.0,-1378000000.0,-1956000000.0,-1038000000.0,-751000000.0,-642000000.0,-753000000.0
,freeCashFlow,130000000.0,199000000.0,481000000.0,155000000.0,-172000000.0,-1911000000.0,327000000.0,504000000.0,-923000000.0,3229000000.0,1111000000.0,-963000000.0,-364000000.0,2055000000.0,2055000000.0,1848000000.0,1493000000.0,869000000.0,831000000.0,1997000000.0,1733000000.0,638000000.0,-525000000.0,208000000.0,752000000.0,402000000.0,-34000000.0
