Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,33000000.0,18000000.0,6000000.0,7000000.0,7000000.0
Stock-based compensation,23000000.0,20000000.0,12000000.0,12000000.0,10000000.0
Operating Cash Flow,-63000000.0,-183000000.0,31000000.0,-209000000.0,-59000000.0
Capital Expenditure,-12000000.0,-2000000.0,-2000000.0,-5000000.0,-2000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-20000000,-21000000,0,0,0
Investing Cash flow,-121000000.0,-417000000.0,3000000.0,-6000000.0,-8000000.0
Issuance (repayment) of debt,-693000000.0,-137000000.0,-156000000.0,-0000000.0,000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,204000000.0,750000000.0,-48000000.0,110000000.0,-1000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,20000000.0,151000000.0,-15000000.0,-106000000.0,-68000000.0
Free Cash Flow,-74000000.0,-184000000.0,28000000.0,-214000000.0,-61000000.0
Net Cash/Marketcap,,,,,
