Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31
Cash and cash equivalents,108783000.0,140960000.0,106169000.0,107356000.0,109289000.0,124630000.0,93233000.0,64540000.0,50722000.0,35078000.0
Short-term investments,24793000.0,10997000.0,42942000.0,42994000.0,64995000.0,64994000.0,64990000.0,64997000.0,64986000.0,64986000.0
Cash and short-term investments,133576000.0,151957000.0,149111000.0,150350000.0,174284000.0,189624000.0,158223000.0,129537000.0,115708000.0,100064000.0
Receivables,88927000.0,72105000.0,61364000.0,69918000.0,83959000.0,66309000.0,62559000.0,57512000.0,51862000.0,42944000.0
Inventories,65444000.0,53786000.0,51886000.0,45571000.0,59334000.0,48940000.0,48894000.0,49934000.0,41968000.0,38661000.0
Total current assets,316742000.0,294159000.0,286230000.0,292158000.0,340534000.0,324119000.0,288078000.0,251487000.0,208312000.0,180079000.0
Property Plant & Equipment Net,30417000.0,31879000.0,31678000.0,35946000.0,29345000.0,16451000.0,15344000.0,16233000.0,15240000.0,13738000.0
Goodwill and Intangible Assets,100328000.0,75290000.0,69023000.0,42356000.0,28314000.0,27470000.0,25864000.0,25459000.0,26219000.0,27919000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,14719000.0,15606000.0,6742000.0,4050000.0,6624000.0,4423000.0,2396000.0,2296000.0,6977000.0,6368000.0
Total non-current assets,189502000.0,164419000.0,137484000.0,117028000.0,84929000.0,67377000.0,62729000.0,61304000.0,57707000.0,55631000.0
Total assets,506244000.0,458578000.0,423714000.0,409186000.0,425463000.0,391496000.0,350807000.0,312791000.0,266019000.0,235710000.0
Payables,20093000.0,11569000.0,11126000.0,11345000.0,15437000.0,14881000.0,10413000.0,13396000.0,12025000.0,8985000.0
Short-term debt,15505000.0,0.0,0.0,0.0,0.0,8000.0,45000.0,84000.0,91000.0,80000.0
Total current liabilities,97523000.0,75885000.0,66610000.0,63031000.0,67182000.0,60953000.0,55682000.0,53948000.0,45498000.0,31866000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,8000.0,19000.0,257000.0,125000.0,193000.0
Total debt,15505000.0,0.0,0.0,0.0,0.0,16000.0,64000.0,341000.0,216000.0,273000.0
Deferred revenue,3144000.0,29674000.0,27422000.0,26114000.0,23572000.0,21331000.0,19460000.0,15638000.0,20115000.0,18136000.0
Tax Liabilities,5081000.0,4676000.0,618000.0,265000.0,265000.0,1690000.0,4886000.0,2682000.0,2299000.0,1372000.0
Deposit Liabilities,0.0,2604000.0,2872000.0,2998000.0,2046000.0,2910000.0,2662000.0,4072000.0,3679000.0,2173000.0
Total non-current liabilities,19865000.0,14675000.0,17447000.0,18511000.0,20363000.0,14593000.0,12389000.0,10945000.0,8044000.0,7246000.0
Total liabilities,129635000.0,106512000.0,84057000.0,81542000.0,81609000.0,75546000.0,68071000.0,64893000.0,53542000.0,39112000.0
Other comprehensive income,219720000,191246000,180764000,175158000,191015000,182799000,172019000,160705000,7242000.0,6361000.0
Retained earnings (deficit),175353000.0,168624000.0,183436000.0,172329000.0,159516000.0,125867000.0,104358000.0,81360000.0,57983000.0,46915000.0
Total shareholders equity,376609000.0,352066000.0,339657000.0,327644000.0,343854000.0,315950000.0,282736000.0,247898000.0,212477000.0,196598000.0
Investments,24793000.0,10997000.0,42942000.0,42994000.0,64995000.0,64994000.0,64990000.0,64997000.0,64986000.0,64986000.0
Net Debt,-93278000.0,-140960000.0,-106169000.0,-107356000.0,-109289000.0,-124614000.0,-93169000.0,-64199000.0,-115492000.0,-99791000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1226000.0,-1590000.0
Other Liabilities,12247000.0,15952000.0,0.0,0.0,0.0,0.0,0.0,0.0,33382000.0,22801000.0
