date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-29102000.0,621085000.0,810474000.0,616757000.0,687240000.0,705672000.0,711286000.0,684959000.0,648041000.0,565116000.0,475511000.0,399575000.0,475417000.0,506339000.0,475405000.0,437434000.0,395552000.0,334101000.0,-27590000.0,297147000.0,385323000.0,377600000.0,355800000.0,342400000.0,330100000.0,309200000.0,288500000.0
,depreciationAndAmortization,272842000.0,270288000.0,241635000.0,167691000.0,147487000.0,141675000.0,148313000.0,133957000.0,98383000.0,88936000.0,89332000.0,90411000.0,88698000.0,87702000.0,73423000.0,65529000.0,62207000.0,69013000.0,70151000.0,85793000.0,92303000.0,90000000.0,69300000.0,58900000.0,50400000.0,43200000.0,37400000.0
,deferredIncomeTax,-27722000.0,-70932000.0,3891000.0,65990000.0,33226000.0,35544000.0,54319000.0,-21622000.0,14751000.0,-2337000.0,11994000.0,27899000.0,-40023000.0,-8066000.0,-5481000.0,43935000.0,19670000.0,27354000.0,43995000.0,-21704000.0,-6714000.0,12300000.0,10400000.0,13800000.0,13900000.0,12300000.0,6700000.0
,stockBasedCompensation,22621000.0,32050000.0,20716000.0,16892000.0,19719000.0,17717000.0,16239000.0,12648000.0,10747000.0,7547000.0,7016000.0,8578000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,-324817000.0,-130461000.0,-163911000.0,134587000.0,89619000.0,-393748000.0,-30037000.0,-294046000.0,-432030000.0,321450000.0,-181471000.0,40227000.0,79281000.0,-131323000.0,78581000.0,57009000.0,100074000.0,134638000.0,39026000.0,195863000.0,51968000.0,114200000.0,328300000.0,167500000.0,80700000.0,115100000.0,-128700000.0
,accountsReceivables,957514000.0,-116145000.0,-72041000.0,-19273000.0,-53544000.0,1974000.0,-225178000.0,-116080000.0,13365000.0,-85011000.0,-140562000.0,69258000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,inventory,58462000.0,-66202000.0,-73173000.0,-9923000.0,-64214000.0,-21821000.0,-100820000.0,-79253000.0,-25845000.0,-19624000.0,44865000.0,194743000.0,-20709000.0,-42087000.0,-7240000.0,-19869000.0,-28406000.0,20232000.0,-243005000.0,-45063000.0,-84508000.0,-28700000.0,-107300000.0,-87800000.0,-106400000.0,-122900000.0,-125400000.0
,accountsPayables,89350000.0,70679000.0,364639000.0,61474000.0,240717000.0,331419000.0,292257000.0,473424000.0,220694000.0,85766000.0,280739000.0,49947000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherWorkingCapital,1219679000.0,1544496000.0,1674957000.0,1838868000.0,1704281000.0,1614662000.0,2008410000.0,2038447000.0,2332493000.0,2764523000.0,2443073000.0,2624544000.0,2584317000.0,2505036000.0,2636359000.0,2557778000.0,2500769000.0,2400695000.0,2266057000.0,2227031000.0,2031168000.0,1979200000.0,1865000000.0,1536700000.0,1369200000.0,1288500000.0,1173400000.0
,otherNonCashItems,12569000.0,-13801000.0,0.0,0.0,0.0,0.0,50600000.0,-26351000.0,10808000.0,559767000.0,-103406000.0,33404000.0,13563000.0,9862000.0,8943000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,2800000.0,2500000.0
,netCashProvidedByOperatingActivites,2019561000.0,892010000.0,1145164000.0,815043000.0,946078000.0,1159373000.0,790145000.0,1056731000.0,906438000.0,624927000.0,678663000.0,845298000.0,530309000.0,641471000.0,433500000.0,440517000.0,555236000.0,402185000.0,272408000.0,333152000.0,314425000.0,366200000.0,284300000.0,250600000.0,328000000.0,158700000.0,199000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-153502000.0,-297869000.0,-232422000.0,-156760000.0,-160643000.0,-109544000.0,-107681000.0,-124063000.0,-101987000.0,-103469000.0,-85379000.0,-142259000.0,-105026000.0,-115648000.0,-126044000.0,-85714000.0,-72077000.0,-73904000.0,-64758000.0,-41944000.0,-71129000.0,-177600000.0,-399200000.0,-90400000.0,-95200000.0,-90800000.0,-66000000.0
,acquisitionsNet,318000000.0,-290000000.0,-258000000.0,-1495000000.0,-462000000.0,-163000000.0,-288000000.0,-712000000.0,-558000000.0,-137000000.0,-91000000.0,-134000000.0,-121000000.0,-40000000.0,-29000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64600000.0
,otherInvestingActivites,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4800000.0,6100000.0,-24000000.0,-23300000.0,-18100000.0,-35100000.0
,netCashUsedForInvestingActivites,182768000.0,-563206000.0,-496124000.0,-1630280000.0,-593999000.0,-263627000.0,-386715000.0,-825579000.0,-651867000.0,-231497000.0,-172348000.0,-264420000.0,-214334000.0,-87598000.0,-145599000.0,-70174000.0,-67955000.0,-75275000.0,-60663000.0,-53041000.0,-106750000.0,-162500000.0,-325600000.0,-102800000.0,-114100000.0,-104100000.0,-33600000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
