Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,19659000000.0,15737000000.0,13525000000.0,11296000000.0,7183000000.0
Revenue Growth,,,,,
Cost of Revenue,17250000000.0,13443000000.0,11233000000.0,9539000000.0,6420000000.0
Gross Profit,2409000000.0,2294000000.0,2293000000.0,1756000000.0,762000000.0
R&D Expenses,160000000.0,175000000.0,149000000.0,140000000.0,88000000.0
SG&A Expense,1514000000.0,1058000000.0,1246000000.0,954000000.0,765000000.0
Operating Expenses,1674000000.0,1234000000.0,1395000000.0,1094000000.0,854000000.0
Operating Income,735000000.0,1060000000.0,898000000.0,663000000.0,-91000000.0
Interest Expense,324000000.0,284000000.0,249000000.0,230000000.0,286000000.0
Earnings before Tax,399000000.0,843000000.0,772000000.0,520000000.0,-442000000.0
Income Tax Expense,98000000.0,123000000.0,157000000.0,73000000.0,-15000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,300000000.0,684000000.0,624000000.0,424000000.0,-474000000.0
Preferred Dividends,,,,,
Net Income Com,300000000.0,684000000.0,624000000.0,424000000.0,-474000000.0
EPS,6.40,14.60,10.60,7.15,-11.75
EPS Diluted,6.40,14.60,10.60,6.90,-11.75
Weighted Average Shs Out,47000000.0,47000000.0,49000000.0,48000000.0,40000000.0
Weighted Average Shs Out (Dil),47000000.0,47000000.0,49000000.0,49000000.0,40000000.0
Dividend per Share,,,,,
Gross Margin,0.1225392949794,0.14577111266442,0.16953789279113,0.15545325779037,0.10608380899346
EBITDA Margin,0.089882496566458,0.12963080637987,0.13449168207024,0.12703611898017,0.061255742725881
EBIT Margin,0.036726181392746,0.069327063608057,0.076155268022181,0.064359065155807,-0.028261172212168
Profit Margin,0.015260186174271,0.043464446845015,0.046136783733826,0.037535410764873,-0.065989141027426
Free Cash Flow margin,,,,,
EBITDA,1767000000.0,2040000000.0,1819000000.0,1435000000.0,440000000.0
EBIT,722000000,1091000000,1030000000,727000000,-203000000
Consolidated Income,300000000.0,684000000.0,624000000.0,424000000.0,-474000000.0
Earnings Before Tax Margin,0.020296047611781,0.053568024401093,0.057079482439926,0.046033994334278,-0.061534177920089
Net Profit Margin,0.015260186174271,0.043464446845015,0.046136783733826,0.037535410764873,-0.065989141027426
