Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,491000000.0,573000000.0,487000000.0,2023000000.0,1884000000.0
Short-term investments,000000.0,000000.0,000000.0,898000000.0,868000000.0
Cash and short-term investments,000000.0,000000.0,000000.0,898000000.0,868000000.0
Receivables,183000000.0,7000000.0,38000000.0,64000000.0,36000000.0
Inventories,000000.0,000000.0,000000.0,55000000.0,167000000.0
Total current assets,7910000000.0,6302000000.0,5471000000.0,2991000000.0,2864000000.0
Property, Plant & Equipment Net,1185000000.0,1000000.0,000000.0,36000000.0,67000000.0
Goodwill and Intangible Assets,1804000000,33000000,33000000,167000000,314000000
Long-term investments,4785000000.0,6264000000.0,5436000000.0,2782000000.0,2478000000.0
Tax assets,000000.0,000000.0,000000.0,000000.0,1171000000.0
Total non-current assets,3283000000.0,2761000000.0,3312000000.0,3450000000.0,2087000000.0
Total assets,8661000000.0,6885000000.0,5998000000.0,6039000000.0,5828000000.0
Payables,100000000.0,1000000.0,1000000.0,26000000.0,106000000.0
Short-term debt,901000000.0,979000000.0,862000000.0,868000000.0,937000000.0
Total current liabilities,1081000000.0,959000000.0,774000000.0,997000000.0,2348000000.0
Long-term debt,1985000000.0,867000000.0,805000000.0,1304000000.0,1254000000.0
Total debt,1985000000.0,867000000.0,805000000.0,1304000000.0,1254000000.0
Deferred revenue,66000000.0,000000.0,000000.0,000000.0,000000.0
Tax Liabilities,794000000.0,1809000000.0,2520000000.0,2143000000.0,816000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,3283000000.0,2761000000.0,3312000000.0,3450000000.0,2087000000.0
Total liabilities,4364000000.0,3720000000.0,4086000000.0,4447000000.0,4435000000.0
Other comprehensive income,0000000.0,3165000000.0,1912000000.0,1592000000.0,1393000000.0
Retained earnings (deficit),1044000000.0,000000.0,000000.0,000000.0,000000.0
Total shareholders equity,4297000000.0,3165000000.0,1912000000.0,1592000000.0,1393000000.0
Investments,4785000000.0,6264000000.0,5436000000.0,2782000000.0,2478000000.0
Net Debt,2395000000,1273000000,1180000000,149000000,307000000
Other Assets,214000000,7000000,4000000,14000000,14000000
Other Liabilities,354000000,46000000,-114000000,77000000,90000000
