Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,147000000.0,179000000.0,183000000.0,180000000.0,188000000.0,29000000.0,272888000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,147000000.0,179000000.0,183000000.0,180000000.0,188000000.0,29000000.0,272888000.0
Receivables,148000000.0,173000000.0,154000000.0,150000000.0,260000000.0,203000000.0,90623000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,340000000.0,398000000.0,367000000.0,354000000.0,486000000.0,240000000.0,380058000.0
Property, Plant & Equipment Net,6770000000.0,6197000000.0,6298000000.0,5122000000.0,3638000000.0,2298000000.0,1854903000.0
Goodwill and Intangible Assets,1845000000.0,1296000000.0,1306000000.0,1318000000.0,0.0,0.0,0.0
Long-term investments,214000000.0,229000000.0,310000000.0,168000000.0,19000000.0,0.0,0.0
Tax assets,108000000.0,181000000.0,286000000.0,204000000.0,145000000.0,29000000.0,43496000.0
Total non-current assets,9065000000.0,8027000000.0,8294000000.0,6873000000.0,3851000000.0,2393000000.0,1940014000.0
Total assets,9405000000.0,8425000000.0,8661000000.0,7227000000.0,4337000000.0,2633000000.0,2320072000.0
Payables,89000000.0,92000000.0,480000000.0,339000000.0,211000000.0,58000000.0,159632000.0
Short-term debt,707000000.0,99000000.0,78000000.0,113000000.0,86000000.0,370000000.0,22394000.0
Total current liabilities,859000000.0,276000000.0,818000000.0,512000000.0,322000000.0,454000000.0,215055000.0
Long-term debt,2728000000.0,4218000000.0,3508000000.0,3334000000.0,1807000000.0,1429000000.0,1380551000.0
Total debt,3435000000.0,4317000000.0,3586000000.0,3447000000.0,1893000000.0,1799000000.0,1402945000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,19000000.0,75000000.0,47000000.0,43000000.0,76000000.0,9000000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3008000000.0,5925000000.0,5277000000.0,4823000000.0,2382000000.0,1466000000.0,1403676000.0
Total liabilities,3867000000.0,6201000000.0,6095000000.0,5335000000.0,2704000000.0,1920000000.0,1618731000.0
Other comprehensive income,-6000000.0,1000000.0,-3000000.0,-6000000.0,-3000000.0,-15000000.0,-1444000.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,0.0,63000000.0,47587000.0
Total shareholders equity,2346000000.0,2190000000.0,1743000000.0,929000000.0,548000000.0,713000000.0,701341000.0
Investments,214000000.0,229000000.0,310000000.0,168000000.0,19000000.0,0.0,0.0
Net Debt,3288000000.0,4138000000.0,3403000000.0,3267000000.0,1705000000.0,1770000000.0,1130057000.0
Other Assets,45000000.0,46000000.0,30000000.0,24000000.0,38000000.0,8000000.0,16547000.0
Other Liabilities,63000000.0,85000000.0,260000000.0,60000000.0,25000000.0,26000000.0,33029000.0
