Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,1484116.0,2498194.0,768501.0,306401.0,4991973.0,9405865.0,13183550.0,15993379.0
Short-term investments,369987.0,0.0,2441663.0,2857554.0,610153.0,0.0,,
Cash and short-term investments,1854103.0,2498194.0,3210164.0,3163955.0,5602126.0,9405865.0,,
Receivables,0.0,35440.0,11408.0,39457.0,543603.0,1124734.0,0.0,235905.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,1572038.0,2533634.0,3221572.0,3203412.0,6145729.0,10530599.0,,
Property Plant & Equipment Net,5524.0,16046.0,19969.0,126120.0,142154.0,254795.0,302626.0,50161.0
Goodwill and Intangible Assets,0.0,0.0,0.0,4435.0,14530.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,,
Tax assets,0.0,14239645.0,11217707.0,12741099.0,1758693.0,820526.0,0.0,559277.0
Total non-current assets,1639542.0,4631650.0,17991040.0,21243428.0,76944058.0,102472849.0,,
Total assets,3211580.0,7165284.0,21212612.0,24446840.0,83089787.0,113003448.0,100004819.0,94556429.0
Payables,218100.0,398073.0,0.0,0.0,0.0,0.0,0.0,0.0
Short-term debt,403149.0,166440.0,273447.0,182242.0,196003.0,629073.0,,
Total current liabilities,409357.0,894608.0,463492.0,243544.0,378660.0,1111102.0,,
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,,
Total debt,403149.0,166440.0,273447.0,182242.0,196003.0,629073.0,20606791.0,23590469.0
Deferred revenue,6208.0,0.0,20819.0,61302.0,182657.0,482029.0,773402.0,955047.0
Tax Liabilities,0.0,330095.0,169226.0,0.0,0.0,0.0,20449.0,0.0
Deposit Liabilities,416459.0,261281.0,748765.0,1070598.0,2725363.0,9659362.0,9428061.0,9113229.0
Total non-current liabilities,0.0,15550645.0,139947.0,204266.0,313874.0,333617.0,,
Total liabilities,409357.0,12437745.0,18999681.0,23586179.0,20353547.0,28053542.0,32755740.0,35430240.0
Other comprehensive income,28745250,71424031,67557175,64061652,63752797,58145195,4213373.0,3741872.0
Retained earnings (deficit),-25457090.0,-81534396.0,-70234656.0,-68254520.0,-6989806.0,20300689.0,14558205.0,8353217.0
Total shareholders equity,2802223.0,-5272461.0,2212931.0,860661.0,62736240.0,84949906.0,67249079.0,59126189.0
Investments,369987.0,0.0,2441663.0,2857554.0,610153.0,0.0,84923480.0,76022989.0
Net Debt,-1080967.0,-2331754.0,-495054.0,-124159.0,-4795970.0,-8776792.0,,
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,,
Other Liabilities,0.0,0.0,18396242.0,23138369.0,19661013.0,26608823.0,,
