Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,245777000.0,255139000.0,262606000.0,244261000.0
Stock-based compensation,,,,
Operating Cash Flow,-188969000.0,-100842000.0,225693000.0,382743000.0
Capital Expenditure,-18095000.0,-32169000.0,-47679000.0,-164521000.0
Acquisitions and disposals,,,,
Investment purchases and sales,,,,
Investing Cash flow,-22263000.0,-37436000.0,-47679000.0,-164521000.0
Issuance (repayment) of debt,,,,
Issuance (buybacks) of shares,,,,
Dividend payments,,,,
Financing Cash Flow,272022000.0,-132734000.0,284179000.0,-265152000.0
Effect of forex changes on cash,,,,
Net cash flow / Change in cash,60791000.0,-271013000.0,462193000.0,-46930000.0
Free Cash Flow,,,,
Net Cash/Marketcap,,,,
