Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,2280000000.0,2202000000.0,1849000000.0,1669000000.0,1560000000.0
Stock-based compensation,,,,,
Operating Cash Flow,4773000000.0,4549000000.0,4127000000.0,4475000000.0,3439000000.0
Capital Expenditure,-4254000000.0,-5504000000.0,-6085000000.0,-5575000000.0,-5345000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-90000000,-109000000,-82000000,14000000,-6000000
Investing Cash flow,-2358000000.0,-5993000000.0,-10703000000.0,-6503000000.0,-5181000000.0
Issuance (repayment) of debt,-10096000000.0,-1822000000.0,-4064000000.0,-1292000000.0,-4393000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,-2209000000.0,1303000000.0,6230000000.0,2317000000.0,1744000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,206000000.0,-141000000.0,-346000000.0,289000000.0,2000000.0
Free Cash Flow,519000000.0,-955000000.0,-1958000000.0,-1100000000.0,-1906000000.0
Net Cash/Marketcap,,,,,
