Date,2019-09-30,2018-09-30,2017-09-30,2016-09-30,2015-09-30,2014-09-30,2013-09-30,2012-09-30,2011-09-30,2010-09-30,2009-09-30
Cash and cash equivalents,188495000.0,352921000.0,397890000.0,287479000.0,354190000.0,284155000.0,226029000.0,178459000.0,302546000.0,254164000.0,199952000.0
Short-term investments,980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,189475000.0,352921000.0,397890000.0,287479000.0,354190000.0,284155000.0,226029000.0,178459000.0,302546000.0,254164000.0,199952000.0
Receivables,146113000.0,75886000.0,64793000.0,62830000.0,49405000.0,60693000.0,54640000.0,53506000.0,52747000.0,57456000.0,53538000.0
Inventories,145278000.0,71926000.0,71873000.0,72123000.0,70678000.0,64979000.0,63786000.0,66472000.0,56128000.0,51896000.0,44940000.0
Total current assets,508556000.0,522781000.0,550982000.0,437091000.0,494508000.0,427993000.0,365712000.0,317888000.0,430405000.0,381029000.0,198292000.0
Property Plant & Equipment Net,276818000.0,111403000.0,106361000.0,106496000.0,93743000.0,100821000.0,111985000.0,125020000.0,130791000.0,115811000.0,122782000.0
Goodwill and Intangible Assets,1464115000.0,136285000.0,144642000.0,151115000.0,45007000.0,50408000.0,54091000.0,57093000.0,55799000.0,57525000.0,58473000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,1654000.0,1375000.0,1082000.0,0.0,0.0,0.0
Tax assets,6566000.0,5840000.0,21598000.0,20747000.0,12212000.0,11353000.0,10291000.0,5879000.0,862000.0,8044000.0,11947000.0
Total non-current assets,1753210000.0,258192000.0,283118000.0,290835000.0,165966000.0,173174000.0,188794000.0,199937000.0,197824000.0,190727000.0,4879000.0
Total assets,2261766000.0,780973000.0,834100000.0,727926000.0,660474000.0,601167000.0,554506000.0,517825000.0,628229000.0,571756000.0,515144000.0
Payables,54529000.0,18171000.0,17624000.0,16834000.0,15448000.0,15304000.0,16663000.0,19542000.0,22436000.0,17521000.0,15182000.0
Short-term debt,13313000.0,0.0,10938000.0,7656000.0,8750000.0,8750000.0,10938000.0,2000.0,10000.0,1296000.0,1210000.0
Total current liabilities,171460000.0,101154000.0,91213000.0,65885000.0,60644000.0,55448000.0,67500000.0,63219000.0,55550000.0,53330000.0,39536000.0
Long-term debt,928463000.0,0.0,132997000.0,147657000.0,155313000.0,164063000.0,150937000.0,19000.0,2000.0,12000.0,1308000.0
Total debt,941776000.0,0.0,143935000.0,155313000.0,164063000.0,172813000.0,161875000.0,21000.0,12000.0,1308000.0,2518000.0
Deferred revenue,5008000.0,4894000.0,1559000.0,782000.0,538000.0,1223000.0,458000.0,3341000.0,0.0,0.0,0.0
Tax Liabilities,15725000.0,18045000.0,9717000.0,7878000.0,4276000.0,5448000.0,6931000.0,2843000.0,808000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1111059000.0,13127000.0,147850000.0,164393000.0,170866000.0,173717000.0,159929000.0,13966000.0,10574000.0,7623000.0,4879000.0
Total liabilities,1281389000.0,114281000.0,239063000.0,230278000.0,231510000.0,229165000.0,227429000.0,234234000.0,61875000.0,57413000.0,44415000.0
Other comprehensive income,542074000,190444000,193172000,157282000,150933000,134773000,128785000,123655000,106770000,112012000,13690000.0
Retained earnings (deficit),461501000.0,471673000.0,397881000.0,330776000.0,284088000.0,227942000.0,180826000.0,129441000.0,435429000.0,383767000.0,334309000.0
Total shareholders equity,980377000.0,666692000.0,595037000.0,497648000.0,428964000.0,372002000.0,327077000.0,283591000.0,566354000.0,514343000.0,470729000.0
Investments,980000.0,0.0,0.0,0.0,0.0,1654000.0,1375000.0,1082000.0,0.0,0.0,0.0
Net Debt,753281000.0,-352921000.0,-253955000.0,-132166000.0,-190127000.0,-111342000.0,-64154000.0,-178438000.0,-302534000.0,-252856000.0,-197434000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18422000.0
Other Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157049000.0,0.0,0.0,23144000.0
