date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,-98511000.0,2187000.0,16000.0,-60199000.0,-7095000.0,-204647000.0,-6000000.0,0.0,0.0,0.0,0.0,-174405000.0,0.0,-172015000.0,-205359000.0,-630084000.0,-148562000.0,-85649000.0,128318000.0,210107000.0,-183329000.0,-258783000.0,193200000.0,-183400000.0,-180400000.0,-135800000.0,-115400000.0,-89600000.0,-133700000.0,213200000.0,-152400000.0,500000.0
,netCashUsedForInvestingActivites,-4491087000.0,-3000429000.0,-1750293000.0,-478578000.0,-1502443000.0,-1330237000.0,-1430979000.0,-1020848000.0,-1541531000.0,-722372000.0,-979217000.0,-363652000.0,-1470022000.0,-154405000.0,-514508000.0,-480445000.0,-298917000.0,107659000.0,506966000.0,-1168886000.0,521806000.0,-524238000.0,-692800000.0,-414500000.0,-214000000.0,398400000.0,-128700000.0,-159100000.0,-500400000.0,-53300000.0,-362200000.0,-208300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-15000000.0,-4826000.0,-1653000.0,-1524000.0,-11703000.0,-10816000.0,-1565000.0,-1310000.0,-1679000.0,-4055000.0,-15416000.0,-12467000.0,-22253000.0,-4468000.0,-2231000.0,-2690000.0,-4209000.0,-16017000.0,-3586000.0,-3353000.0,-13478000.0,-5649000.0,-5400000.0,-6800000.0,-6700000.0,-5600000.0,-5200000.0,-7800000.0,-8700000.0,-5100000.0,-5100000.0,-1600000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231430000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-63766000.0,-4496000.0,-76507000.0,-15276000.0,-16367000.0,-8457000.0,-5741000.0,-3501000.0,-20419000.0,-9142000.0,-8879000.0,-26894000.0,-23406000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-60281000.0,-59436000.0,-58279000.0,-51876000.0,-49038000.0,-45967000.0,-41364000.0,-36168000.0,-33787000.0,-31801000.0,-30328000.0,-28792000.0,-26814000.0,-29278000.0,-21833000.0,-19015000.0,-18203000.0,-17618000.0,-17658000.0,-17000000.0,-17134000.0,-16035000.0,-16400000.0,-15600000.0,-15200000.0,-15100000.0,-14700000.0,-13100000.0,-11000000.0,-10100000.0,-10000000.0,-11200000.0
,otherFinancingActivites,-2250000.0,0.0,0.0,0.0,-3031000.0,-20550000.0,-11845000.0,-14948000.0,-17012000.0,-8237000.0,152000.0,191000.0,367000.0,0.0,-1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,-106800000.0,-88300000.0,176000000.0,-115300000.0,-87100000.0,239900000.0,265600000.0,-100000.0
,netCashUsedProvidedByFinancingActivities,5945885000.0,2654053000.0,1411055000.0,804347000.0,1450858000.0,151158000.0,392002000.0,1941684000.0,1224550000.0,935343000.0,603195000.0,559048000.0,1416950000.0,298536000.0,317279000.0,477326000.0,31673000.0,-310503000.0,-713436000.0,899420000.0,-469298000.0,419898000.0,522000000.0,422800000.0,186600000.0,-549100000.0,105500000.0,152100000.0,223400000.0,336900000.0,160100000.0,239900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1828396000.0,-4951000.0,-42141000.0,652295000.0,244855000.0,-968118000.0,-795198000.0,1216034000.0,-93237000.0,426014000.0,-196028000.0,342086000.0,80959000.0,275412000.0,-68392000.0,102153000.0,-150206000.0,-44553000.0,-98969000.0,-184652000.0,209216000.0,-84424000.0,-100000.0,-100000.0,-100000.0,0.0,0.0,0.0,-100000.0,-100000.0,0.0,0.0
,cashAtEndOfPeriod,3497566000.0,1669170000.0,1674121000.0,1716262000.0,1063967000.0,819112000.0,1787230000.0,2582428000.0,1366394000.0,1459631000.0,1033617000.0,1229645000.0,887559000.0,806600000.0,531188000.0,599580000.0,497382000.0,647150000.0,691703000.0,790672000.0,975324000.0,766108000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,1669170000.0,1674121000.0,1716262000.0,1063967000.0,819112000.0,1787230000.0,2582428000.0,1366394000.0,1459631000.0,1033617000.0,1229645000.0,887559000.0,806600000.0,531188000.0,599580000.0,497427000.0,647588000.0,691703000.0,790672000.0,975324000.0,766108000.0,850532000.0,921300000.0,771100000.0,696400000.0,770800000.0,666400000.0,612800000.0,762100000.0,439700000.0,620800000.0,547400000.0
,operatingCashFlow,373598000.0,341425000.0,297097000.0,326526000.0,296440000.0,210961000.0,243779000.0,295198000.0,223744000.0,213043000.0,179994000.0,146690000.0,134031000.0,131281000.0,128837000.0,105272000.0,117038000.0,158291000.0,107501000.0,84814000.0,156708000.0,19916000.0,100100000.0,142000000.0,103700000.0,76300000.0,127600000.0,60500000.0,127800000.0,38900000.0,21000000.0,41800000.0
,capitalExpenditure,-60216000.0,-72313000.0,-57940000.0,-36447000.0,-50841000.0,-53760000.0,-44790000.0,-38313000.0,-44038000.0,-35557000.0,-32592000.0,-23426000.0,-20637000.0,-27388000.0,-39772000.0,-45429000.0,-41623000.0,-20081000.0,-23736000.0,-32003000.0,-43591000.0,-52207000.0,-50900000.0,-37400000.0,-22000000.0,-27900000.0,-16700000.0,-12800000.0,-19300000.0,-16600000.0,-15800000.0,-12500000.0
,freeCashFlow,313382000.0,269112000.0,239157000.0,290079000.0,245599000.0,157201000.0,198989000.0,256885000.0,179706000.0,177486000.0,147402000.0,123264000.0,113394000.0,103893000.0,89065000.0,59843000.0,75415000.0,138210000.0,83765000.0,52811000.0,113117000.0,-32291000.0,49200000.0,104600000.0,81700000.0,48400000.0,110900000.0,47700000.0,108500000.0,22300000.0,5200000.0,29300000.0
