Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-06-30,2011-06-30,2010-06-30
Cash and cash equivalents,2122297.0,1055281.0,1328174.0,2989731.0,3154540.0,2676984.0,51355.0,66264.0,44309.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,2122297.0,1055281.0,1328174.0,2989731.0,3154540.0,2676984.0,51355.0,66264.0,44309.0
Receivables,16711809.0,16263276.0,34828495.0,33298797.0,29631843.0,20849140.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,7490.0,3522.0,0.0
Total current assets,19799861.0,18826571.0,38827671.0,37235436.0,33470415.0,23930912.0,58845.0,84327.0,51703.0
Property, Plant & Equipment Net,968025.0,1320342.0,2414921.0,1608632.0,753493.0,741377.0,5032.0,4065.0,5265.0
Goodwill and Intangible Assets,60819411.0,63368885.0,66826876.0,70165298.0,73452907.0,75974254.0,0.0,128650.0,40000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,61787436.0,64689227.0,69241797.0,71773930.0,74206400.0,76715631.0,14806.0,236090.0,121765.0
Total assets,81587297.0,83515798.0,108069468.0,109009366.0,107676815.0,100646543.0,73651.0,320417.0,173468.0
Payables,15777921.0,14253818.0,35305559.0,34847359.0,26621907.0,26263525.0,139674.0,63212.0,100594.0
Short-term debt,0.0,0.0,0.0,0.0,5250000.0,2750000.0,107143.0,112500.0,37500.0
Total current liabilities,15849638.0,14582581.0,35711616.0,35176188.0,32154096.0,29289520.0,253790.0,184657.0,138094.0
Long-term debt,5194588.0,6763497.0,4750000.0,4000000.0,0.0,17343066.0,66880.0,4271.0,0.0
Total debt,5194588.0,6763497.0,4750000.0,4000000.0,5250000.0,20093066.0,174023.0,116771.0,37500.0
Deferred revenue,71717.0,328763.0,406057.0,328829.0,282189.0,275995.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,5194941.0,6785487.0,5085644.0,4341142.0,45206.0,17376133.0,66880.0,4271.0,0.0
Total liabilities,21044579.0,21368068.0,40797260.0,39517330.0,32199302.0,46665653.0,320670.0,188928.0,138094.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-99174153.0,-96735172.0,-90914896.0,-82869310.0,-75423380.0,-65525702.0,-3735140.0,-1822435.0,-1067160.0
Total shareholders equity,60542718.0,62147730.0,67272208.0,69492036.0,75477513.0,53980890.0,-247019.0,131489.0,35374.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,3072291.0,5708216.0,3421826.0,1010269.0,2095460.0,17416082.0,122668.0,50507.0,-6809.0
Other Assets,965755.0,1508014.0,2671002.0,946908.0,684032.0,404788.0,0.0,14541.0,7394.0
Other Liabilities,71717.0,328763.0,406057.0,328829.0,282189.0,275995.0,6973.0,8945.0,0.0
