Date,2018-12,2017-12,2016-12,2015-12,2014-12
Cash and cash equivalents,268000000.0,120000000.0,261000000.0,607000000.0,318000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,2080000000.0,1786000000.0,1706000000.0,1369000000.0,1633000000.0
Inventories,1418000000.0,1477000000.0,1524000000.0,1348000000.0,1410000000.0
Total current assets,72753000000.0,72251000000.0,67362000000.0,54606000000.0,48712000000.0
Property, Plant & Equipment Net,54560000000.0,53758000000.0,49964000000.0,41554000000.0,36270000000.0
Goodwill and Intangible Assets,7080000000,7090000000,7017000000,3864000000,3614000000
Long-term investments,6560000000.0,6964000000.0,6343000000.0,5774000000.0,5561000000.0
Tax assets,,,,,
Total non-current assets,50160000000.0,49807000000.0,48890000000.0,38013000000.0,35574000000.0
Total assets,77914000000.0,76585000000.0,71610000000.0,58797000000.0,54327000000.0
Payables,914000000.0,875000000.0,1000000000.0,726000000.0,952000000.0
Short-term debt,4031000000.0,6376000000.0,4864000000.0,5335000000.0,4150000000.0
Total current liabilities,7647000000.0,9636000000.0,8115000000.0,8120000000.0,7198000000.0
Long-term debt,31144000000.0,30948000000.0,30231000000.0,23616000000.0,21805000000.0
Total debt,31144000000.0,30948000000.0,30231000000.0,23616000000.0,21805000000.0
Deferred revenue,,,,,
Tax Liabilities,5116000000.0,4523000000.0,8602000000.0,7414000000.0,7444000000.0
Deposit Liabilities,,,,,
Total non-current liabilities,50160000000.0,49807000000.0,48890000000.0,38013000000.0,35574000000.0
Total liabilities,57807000000.0,59443000000.0,57005000000.0,46133000000.0,42772000000.0
Other comprehensive income,-1700000000.0,-659000000.0,-799000000.0,-474000000.0,-416000000.0
Retained earnings (deficit),9219000000.0,7936000000.0,6854000000.0,6458000000.0,6095000000.0
Total shareholders equity,20107000000.0,17142000000.0,14605000000.0,12664000000.0,11555000000.0
Investments,6560000000.0,6964000000.0,6343000000.0,5774000000.0,5561000000.0
Net Debt,34907000000,37204000000,34834000000,28344000000,25637000000
Other Assets,1728000000,1272000000,1050000000,1259000000,2469000000
Other Liabilities,4657000000,4569000000,4541000000,4105000000,4166000000
