date,,2021-01-30_FY,2020-02-01_FY,2019-02-02_FY,2018-02-03_FY,2017-01-28_FY,2016-01-30_FY,2015-01-31_FY,2014-02-01_FY,2013-02-02_FY,2012-01-28_FY,2011-01-29_FY,2010-01-30_FY,2009-01-31_FY,2008-02-02_FY,2007-02-03_FY,2006-01-28_FY,2005-01-29_FY,2004-01-31_FY,2003-02-01_FY,2002-02-02_FY,2001-02-03_FY,2000-01-29_FY,1999-01-30_FY,1998-01-31_FY,1997-02-01_FY,1996-02-03_FY,1995-01-28_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,4368000000.0,3281000000.0,2937000000.0,2914000000.0,2734000000.0,3363000000.0,-1636000000.0,1971000000.0,2999000000.0,2929000000.0,2920000000.0,2488000000.0,2214000000.0,2849000000.0,2784000000.0,2408000000.0,3198000000.0,1841000000.0,1654000000.0,1368000000.0,1264000000.0,1144000000.0,935000000.0,751000000.0,463000000.0,311000000.0,434000000.0
,depreciationAndAmortization,2485000000.0,2604000000.0,2474000000.0,2476000000.0,2318000000.0,2213000000.0,2129000000.0,2223000000.0,2142000000.0,2131000000.0,2084000000.0,2023000000.0,1826000000.0,1659000000.0,1496000000.0,1409000000.0,1259000000.0,1320000000.0,1212000000.0,1079000000.0,940000000.0,854000000.0,780000000.0,693000000.0,650000000.0,594000000.0,531000000.0
,deferredIncomeTax,-184000000.0,178000000.0,322000000.0,-188000000.0,40000000.0,-322000000.0,7000000.0,-254000000.0,-14000000.0,371000000.0,445000000.0,364000000.0,91000000.0,-70000000.0,-201000000.0,-122000000.0,233000000.0,249000000.0,248000000.0,49000000.0,1000000.0,75000000.0,-11000000.0,-63000000.0,-107000000.0,-6000000.0,-41000000.0
,stockBasedCompensation,200000000.0,147000000.0,132000000.0,112000000.0,113000000.0,115000000.0,71000000.0,110000000.0,105000000.0,90000000.0,109000000.0,103000000.0,0.0,73000000.0,99000000.0,93000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,changeInWorkingCapital,3058000000.0,910000000.0,-1983000000.0,206000000.0,-2226000000.0,-843000000.0,3555000000.0,-3561000000.0,195000000.0,-4981000000.0,46000000.0,121000000.0,-148000000.0,3535000000.0,-1228000000.0,-885000000.0,1088000000.0,202000000.0,1818000000.0,1591000000.0,370000000.0,-315000000.0,-57000000.0,-324000000.0,-103000000.0,-137000000.0,133000000.0
,accountsReceivables,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-391000000.0,-161000000.0,-187000000.0,-78000000.0,-57000000.0,0.0,-602000000.0,-226000000.0,-244000000.0,-209000000.0,0.0,-2194000000.0,-963000000.0,-217000000.0,-181000000.0,-101000000.0,0.0,-210000000.0,300000000.0,-274000000.0
,inventory,-1661000000.0,505000000.0,-900000000.0,-348000000.0,293000000.0,-316000000.0,-512000000.0,-885000000.0,15000000.0,-322000000.0,-417000000.0,-474000000.0,77000000.0,-525000000.0,-431000000.0,-454000000.0,-853000000.0,-583000000.0,-311000000.0,-201000000.0,-450000000.0,-323000000.0,-224000000.0,-220000000.0,-13000000.0,-241000000.0,-280000000.0
,accountsPayables,2925000000.0,140000000.0,1127000000.0,1307000000.0,-543000000.0,534000000.0,0.0,625000000.0,199000000.0,232000000.0,115000000.0,174000000.0,0.0,111000000.0,435000000.0,489000000.0,823000000.0,0.0,524000000.0,584000000.0,62000000.0,-364000000.0,-423000000.0,0.0,-281000000.0,-286000000.0,-307000000.0
,otherWorkingCapital,0.0,-1585000000.0,-2495000000.0,-512000000.0,-718000000.0,1508000000.0,2351000000.0,-1204000000.0,2357000000.0,2162000000.0,7143000000.0,7097000000.0,6976000000.0,7124000000.0,3589000000.0,4817000000.0,5702000000.0,4614000000.0,4412000000.0,2594000000.0,1003000000.0,633000000.0,948000000.0,1005000000.0,1329000000.0,1432000000.0,1569000000.0
,otherNonCashItems,86000000.0,192000000.0,223000000.0,511000000.0,563000000.0,214000000.0,40000000.0,287000000.0,164000000.0,266000000.0,492000000.0,1488000000.0,1545000000.0,634000000.0,497000000.0,579000000.0,-1296000000.0,19000000.0,686000000.0,211000000.0,237000000.0,163000000.0,70000000.0,-25000000.0,11000000.0,452000000.0,19000000.0
,netCashProvidedByOperatingActivites,10525000000.0,7117000000.0,5973000000.0,6935000000.0,5444000000.0,5958000000.0,4439000000.0,6520000000.0,5325000000.0,5434000000.0,5271000000.0,5881000000.0,4430000000.0,4125000000.0,4862000000.0,4451000000.0,3195000000.0,3160000000.0,1590000000.0,1992000000.0,1905000000.0,2252000000.0,1862000000.0,1795000000.0,1458000000.0,1161000000.0,892000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-2649000000.0,-3027000000.0,-3516000000.0,-2533000000.0,-1547000000.0,-1438000000.0,-1786000000.0,-3453000000.0,-3277000000.0,-4368000000.0,-2129000000.0,-1729000000.0,-3547000000.0,-4369000000.0,-3928000000.0,-3388000000.0,-3068000000.0,-3004000000.0,-3221000000.0,-3163000000.0,-2528000000.0,-1918000000.0,-1657000000.0,-1354000000.0,-1301000000.0,-1522000000.0,-1095000000.0
,acquisitionsNet,0.0,0.0,0.0,-518000000.0,0.0,1875000000.0,-20000000.0,-157000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4881000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,purchasesOfInvestments,0.0,-1565000000.0,-2124000000.0,-1046000000.0,-3706000000.0,-3438000000.0,0.0,-1461000000.0,-1875000000.0,-1842000000.0,-2452000000.0,-423000000.0,-42000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,salesMaturitiesOfInvestments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherInvestingActivites,0.0,1648000000.0,2224000000.0,1022000000.0,3780000000.0,5384000000.0,0.0,4800000000.0,2297000000.0,2030000000.0,2837000000.0,449000000.0,-823000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
