date,,2020-10-31_FY,2019-10-31_FY,2018-10-31_FY,2017-10-31_FY,2016-10-31_FY,2015-10-31_FY,2014-10-31_FY,2013-10-31_FY,2012-10-31_FY,2011-10-31_FY,2010-10-31_FY,2009-10-31_FY,2008-10-31_FY,2007-10-31_FY,2006-10-31_FY,2005-10-31_FY,2004-10-31_FY,2003-10-31_FY,2002-10-31_FY,2001-10-31_FY,2000-10-31_FY,1999-10-31_FY,1998-10-31_FY,1997-10-31_FY,1996-10-31_FY,1995-10-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-354000000.0,-1771000000.0,-233000000.0,-1500000000.0,-1035000000.0,-18000000.0,-1000000000.0,-4210000000.0,-20000000.0,0.0,-11000000.0,-359000000.0,-691438192.0,-500425693.0,-299562437.0,0.0,0.0,-1058947646.0,-1420560748.0,-106332328.0,-66000000.0,-360000000.0,-920000000.0,0.0,-298000000.0,-17000000.0
,commonStockIssued,59000000.0,255000000.0,1830000000.0,313000000.0,391000000.0,101000000.0,753000000.0,1256000000.0,4200000000.0,736000000.0,753000000.0,585000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-679000000.0,-1375000000.0,-1327000000.0,-1584000000.0,-770000000.0,-955000000.0,-1470000000.0,-300000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-4559000000.0,-4442000000.0,-4172000000.0,-3797000000.0,-3598000000.0,-3406000000.0,-3265000000.0,-3075000000.0,-2713000000.0,-2416000000.0,-2224000000.0,-2176000000.0,-2003367003.0,-1770882603.0,-1513519578.0,-1342543394.0,-1138746647.0,-900698932.0,-836448598.0,-685605459.0,-568000000.0,-507000000.0,-490000000.0,-454000000.0,-418000000.0,-387000000.0
,otherFinancingActivites,3987000000.0,2795000000.0,732000000.0,2076000000.0,1000000.0,3293000000.0,796000000.0,-876000000.0,-622000000.0,-2447000000.0,5182000000.0,-1789000000.0,-102212603.0,3141613848.0,683271625.0,805289881.0,-231650817.0,-416721614.0,1197819314.0,1763212188.0,1013000000.0,-228000000.0,341000000.0,522000000.0,1798000000.0,594000000.0
,netCashUsedProvidedByFinancingActivities,143000000.0,-1288000000.0,-2870000000.0,-2932000000.0,-1196000000.0,263000000.0,-4186000000.0,-7205000000.0,4095000000.0,33338000000.0,29189000000.0,20166000000.0,31766474266.0,43123640148.0,53087624818.0,31473609635.0,-3267495733.0,9384148754.0,18199376947.0,952229805.0,22525000000.0,-3542000000.0,30132000000.0,11290000000.0,7848000000.0,12660000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-129000000.0,2000000.0,-44000000.0,-142000000.0,-18000000.0,305000000.0,207000000.0,102000000.0,-88000000.0,-59000000.0,-136000000.0,-209000000.0,297017797.0,-257307729.0,-59463705.0,-35423309.0,-53645452.0,-147698800.0,-96573209.0,36502143.0,-2000000.0,-176000000.0,0.0,70000000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,219000000.0,1907000000.0,1172000000.0,970000000.0,131000000.0,896000000.0,379000000.0,-587000000.0,742000000.0,564000000.0,375000000.0,781000000.0,1202501.0,945983.0,-1.0,-1180776.0,1.0,1318739.0,-1.0,228535153.0,-154000000.0,-124000000.0,2201000000.0,61000000.0,134000000.0,189000000.0
,cashAtEndOfPeriod,11123000000.0,10904000000.0,8997000000.0,7825000000.0,6855000000.0,6724000000.0,5828000000.0,5449000000.0,5036000000.0,4294000000.0,3730000000.0,3355000000.0,2574555075.0,2137924510.0,2279815999.0,2500885583.0,1921482565.0,896742714.0,588785047.0,961752103.0,734000000.0,2826000000.0,4431000000.0,2230000000.0,2169000000.0,2035000000.0
,cashAtBeginningOfPeriod,10904000000.0,8997000000.0,7825000000.0,6855000000.0,6724000000.0,5828000000.0,5449000000.0,6036000000.0,4294000000.0,3730000000.0,3355000000.0,2574000000.0,2138047138.0,2279822155.0,2500841468.0,1921124100.0,897342112.0,589476461.0,961059190.0,733216950.0,888000000.0,2950000000.0,2230000000.0,2169000000.0,2035000000.0,1846000000.0
,operatingCashFlow,56664000000.0,-12025000000.0,17811000000.0,16584000000.0,4099000000.0,13847000000.0,4944000000.0,9744000000.0,8069000000.0,1063000000.0,-2945000000.0,-11047000000.0,20111832612.0,2011162615.0,-5964321777.0,-3321525564.0,977810290.0,-7110642226.0,-3048286604.0,-457070306.0,-4728000000.0,2199000000.0,206000000.0,39000000.0,2207000000.0,578000000.0
,capitalExpenditure,-771000000.0,-186000000.0,-416000000.0,0.0,-348000000.0,-282000000.0,-277000000.0,-146000000.0,-434000000.0,-366000000.0,-304000000.0,-199000000.0,-464165464.0,-316904739.0,-255806126.0,-167670327.0,-227993172.0,-134511407.0,-37383178.0,-163466116.0,-100000000.0,-216000000.0,-259000000.0,-1521000000.0,-199000000.0,-426000000.0
,freeCashFlow,55893000000.0,-12211000000.0,17395000000.0,16584000000.0,3751000000.0,13565000000.0,4667000000.0,9598000000.0,7635000000.0,697000000.0,-3249000000.0,-11246000000.0,19647667148.0,1694257876.0,-6220127903.0,-3489195891.0,749817118.0,-7245153633.0,-3085669782.0,-620536422.0,-4828000000.0,1983000000.0,-53000000.0,-1482000000.0,2008000000.0,152000000.0
