Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,1563166.0,10863040.0,1824994.0,686627.0,0.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,1563166.0,10863040.0,1824994.0,686627.0,0.0
Receivables,15175547.0,18503286.0,17089437.0,9876362.0,4773403.0
Inventories,4630312.0,1611836.0,1308526.0,2161886.0,2642764.0
Total current assets,29521952.0,33600464.0,21144455.0,15524554.0,11537634.0
Property, Plant & Equipment Net,41382223.0,39833280.0,34160330.0,28338161.0,31057422.0
Goodwill and Intangible Assets,6841513.0,7401550.0,7092370.0,6037729.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,551534.0,296535.0,89015.0,49472.0,
Total non-current assets,52482970.0,47531365.0,41516544.0,34723213.0,
Total assets,82004922.0,81131829.0,62660999.0,50247767.0,49551011.0
Payables,2934393.0,2882181.0,5604738.0,4901487.0,5627795.0
Short-term debt,9294657.0,12000905.0,10845926.0,9907374.0,3123840.0
Total current liabilities,20681667.0,26552039.0,28108731.0,22287661.0,22377416.0
Long-term debt,8142400.0,2951040.0,6249600.0,8870400.0,12495360.0
Total debt,17437057.0,14951945.0,17095526.0,18777774.0,
Deferred revenue,4038424.0,7599481.0,8431858.0,6117257.0,
Tax Liabilities,2964524.0,3352512.0,2310902.0,726907.0,
Deposit Liabilities,0.0,0.0,0.0,0.0,
Total non-current liabilities,8142400.0,2951040.0,6249600.0,8870400.0,
Total liabilities,28824067.0,29503079.0,34358331.0,31158061.0,34872776.0
Other comprehensive income,-3105185.0,-216414.0,-1728096.0,-454074.0,
Retained earnings (deficit),9084246.0,5246950.0,224512.0,-3195148.0,-5159830.0
Total shareholders equity,50912870.0,49321023.0,23290408.0,16269669.0,11655727.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,15873891.0,4088905.0,,,
Other Assets,8152927.0,2622302.0,,,
Other Liabilities,8452617.0,11668953.0,11658067.0,7478800.0,13625781.0
