Date,2019-02-02,2018-02-03,2017-01-28,2016-01-30,2015-01-31,2014-02-01,2013-02-02,2012-01-28,2011-01-29
Cash and cash equivalents,12801000.0,10402000.0,14104000.0,18244000.0,19746000.0,23475000.0,20068000.0,694000.0,814000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,12801000.0,10402000.0,14104000.0,18244000.0,19746000.0,23475000.0,20068000.0,694000.0,814000.0
Receivables,10275000.0,14672000.0,11448000.0,11753000.0,15456000.0,19252000.0,10986000.0,9006000.0,5537000.0
Inventories,179047000.0,336294000.0,373815000.0,434846000.0,442743000.0,482107000.0,428437000.0,393658000.0,394606000.0
Total current assets,15110000.0,44189000.0,59689000.0,146814000.0,148427000.0,309135000.0,311991000.0,246317000.0,237717000.0
Property, Plant & Equipment Net,13291000.0,36049000.0,40935000.0,49315000.0,50708000.0,48973000.0,53383000.0,59996000.0,57520000.0
Goodwill and Intangible Assets,0.0,0.0,0.0,4377000.0,0.0,167000000.0,167000000.0,167000000.0,167000000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,79141000.0,54273000.0,52672000.0,69001000.0,8368000.0,0.0
Total non-current assets,645000.0,2284000.0,1973000.0,2670000.0,2274000.0,4354000.0,3521000.0,5547000.0,7160000.0
Total assets,343771000.0,412688000.0,468426000.0,633833000.0,645722000.0,847185000.0,785803000.0,651838000.0,641441000.0
Payables,15160000.0,43823000.0,98577000.0,93888000.0,75977000.0,92525000.0,111321000.0,17156000.0,16534000.0
Short-term debt,132057000.0,137900000.0,26800000.0,68300000.0,84100000.0,99762000.0,21463000.0,2061000.0,2211000.0
Total current liabilities,223170000.0,234865000.0,195754000.0,228654000.0,221162000.0,252606000.0,215995000.0,108185000.0,102698000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,95000.0,769000.0,1937000.0,3998000.0
Total debt,132057000.0,137900000.0,26800000.0,68300000.0,84100000.0,99857000.0,22232000.0,3998000.0,6209000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13733000.0,14278000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,645000.0,2284000.0,1973000.0,2670000.0,2274000.0,4354000.0,3521000.0,5547000.0,7160000.0
Total liabilities,223815000.0,237149000.0,197727000.0,231324000.0,223436000.0,256960000.0,219516000.0,113732000.0,109858000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),-435649000.0,-380066000.0,-285009000.0,-153090000.0,-125829000.0,42976000.0,9481000.0,0.0,
Total shareholders equity,119956000.0,175539000.0,270699000.0,402509000.0,422286000.0,590225000.0,566287000.0,538106000.0,531583000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,119256000.0,127498000.0,12696000.0,50056000.0,64354000.0,76382000.0,2164000.0,3304000.0,5395000.0
Other Assets,124229000.0,7131000.0,9370000.0,22176000.0,19350000.0,13216000.0,14321000.0,2163000.0,2767000.0
Other Liabilities,75953000.0,53142000.0,70377000.0,66466000.0,61085000.0,60319000.0,83211000.0,88968000.0,83953000.0
