Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31
Cash and cash equivalents,56847000.0,11222000.0,27034000.0,56222000.0,54043000.0,22953000.0,37437000.0,73995000.0,49719000.0
Short-term investments,141811000.0,144252000.0,84457000.0,32259000.0,22404000.0,36404000.0,55586000.0,59360000.0,101005000.0
Cash and short-term investments,198658000.0,155474000.0,111491000.0,88481000.0,76447000.0,59357000.0,93023000.0,133355000.0,150724000.0
Receivables,52372000.0,65220000.0,67285000.0,55578000.0,68752000.0,84322000.0,76443000.0,73634000.0,91115000.0
Inventories,93988000.0,104439000.0,95403000.0,88909000.0,89058000.0,92514000.0,83364000.0,94506000.0,83132000.0
Total current assets,352262000.0,338508000.0,340495000.0,261592000.0,245596000.0,264073000.0,270754000.0,328905000.0,345540000.0
Property, Plant & Equipment Net,39143000.0,45168000.0,49475000.0,53159000.0,95543000.0,89589000.0,61865000.0,64268000.0,58108000.0
Goodwill and Intangible Assets,12485000.0,14815000.0,16446000.0,16956000.0,22129000.0,36183000.0,17722000.0,18468000.0,11485000.0
Long-term investments,6966000.0,6750000.0,6534000.0,3940000.0,3818000.0,3695000.0,3571000.0,0.0,0.0
Tax assets,1088000.0,995000.0,0.0,3336000.0,4003000.0,8296000.0,8906000.0,6140000.0,6268000.0
Total non-current assets,61356000.0,73365000.0,77099000.0,125792000.0,128475000.0,129467000.0,83158000.0,82736000.0,69593000.0
Total assets,413618000.0,411873000.0,417594000.0,387384000.0,374071000.0,393540000.0,353912000.0,411641000.0,415133000.0
Payables,34100000.0,28445000.0,39584000.0,27748000.0,32948000.0,38323000.0,39077000.0,48344000.0,44298000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,47495000.0,45497000.0,64354000.0,48130000.0,48628000.0,54230000.0,55973000.0,65946000.0,66729000.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,1384000.0,3750000.0,9277000.0,2196000.0,0.0,6759000.0,9010000.0,10972000.0,10326000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,0.0,3004000.0,0.0,0.0,6759000.0,7368000.0,9405000.0,4467000.0
Total liabilities,47495000.0,45497000.0,67358000.0,48130000.0,48628000.0,60989000.0,63341000.0,75351000.0,71196000.0
Other comprehensive income,21000.0,-86000.0,-47000.0,-9000.0,-3000.0,8000.0,53000.0,72000.0,129000.0
Retained earnings (deficit),362709000.0,364757000.0,350203000.0,340799000.0,328417000.0,336895000.0,295643000.0,342873000.0,351571000.0
Total shareholders equity,366123000.0,366376000.0,350236000.0,339254000.0,325443000.0,332551000.0,290571000.0,336290000.0,343937000.0
Investments,148777000.0,151002000.0,90991000.0,36199000.0,26222000.0,40099000.0,59157000.0,59360000.0,101005000.0
Net Debt,-198658000.0,-155474000.0,-111491000.0,-88481000.0,-76447000.0,-59357000.0,-93023000.0,-133355000.0,-150724000.0
Other Assets,7244000.0,13375000.0,66316000.0,28624000.0,11339000.0,27880000.0,17924000.0,27410000.0,20569000.0
Other Liabilities,13395000.0,17052000.0,24770000.0,20382000.0,15680000.0,15907000.0,16896000.0,17602000.0,22431000.0
