date,,2020-03-31_FY,2019-03-31_FY,2018-03-31_FY,2017-03-31_FY,2016-03-31_FY,2015-03-31_FY,2014-03-31_FY,2013-03-31_FY,2012-03-31_FY,2011-03-31_FY,2010-03-31_FY,2009-03-31_FY,2008-03-31_FY,2007-03-31_FY,2006-03-31_FY,2005-03-31_FY,2004-03-31_FY,2003-03-31_FY,2002-03-31_FY,2001-03-31_FY,2000-03-31_FY,1999-03-31_FY,1998-03-31_FY,1997-03-31_FY,1996-03-31_FY,1995-03-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-21735000000.0,-38380000000.0,-23124000000.0,-9725000000.0,-3286000000.0,-3505000000.0,-6478000000.0,-3768000000.0,-430000000.0,-2730000000.0,-224000000.0,-3634000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,113000000.0,75000000.0,132000000.0,120000000.0,123000000.0,152000000.0,177000000.0,166000000.0,167000000.0,367000000.0,212000000.0,97000000.0,354000000.0,399000000.0,568000000.0,223300000.0,92600000.0,78800000.0,88100000.0,38600000.0,26200000.0,224900000.0,11300000.0,222500000.0,19200000.0,27100000.0
,commonStockRepurchased,-1954000000.0,-1639000000.0,-1709000000.0,-2311000000.0,-1612000000.0,-450000000.0,-130000000.0,-1214000000.0,-1874000000.0,0.0,-323000000.0,-502000000.0,-1698000000.0,-1003000000.0,-958000000.0,0.0,-156800000.0,-25000000.0,-44200000.0,-65600000.0,0.0,0.0,0.0,-155700000.0,-62700000.0,-3100000.0
,dividendsPaid,-294000000.0,-292000000.0,-262000000.0,-253000000.0,-244000000.0,-227000000.0,-214000000.0,-194000000.0,-195000000.0,-171000000.0,-131000000.0,-116000000.0,-70000000.0,-72000000.0,-73000000.0,-70600000.0,-69800000.0,-79700000.0,-78500000.0,-78300000.0,-77500000.0,-94800000.0,-46300000.0,-43300000.0,-44200000.0,-69900000.0
,otherFinancingActivites,-301000000.0,-355000000.0,-185000000.0,-18000000.0,5000000.0,-41000000.0,5000000.0,31000000.0,27000000.0,-1996000000.0,40000000.0,4000000.0,106000000.0,89000000.0,-90000000.0,24500000.0,42000000.0,13200000.0,19700000.0,1700000.0,15600000.0,-900000.0,-5200000.0,300000.0,3900000.0,3900000.0
,netCashUsedProvidedByFinancingActivities,-2734000000.0,-2227000000.0,-3084000000.0,-2069000000.0,-3453000000.0,-968000000.0,3619000000.0,-956000000.0,-1905000000.0,-1841000000.0,-421000000.0,178000000.0,-1470000000.0,379000000.0,-577000000.0,-91100000.0,-109500000.0,-155200000.0,181700000.0,-125500000.0,76400000.0,11300000.0,193900000.0,590100000.0,-102100000.0,-62900000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-19000000.0,-119000000.0,150000000.0,-144000000.0,45000000.0,-319000000.0,28000000.0,-11000000.0,-6000000.0,8000000.0,36000000.0,-55000000.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1042000000.0,309000000.0,-111000000.0,-1265000000.0,-1293000000.0,1148000000.0,1737000000.0,-693000000.0,-463000000.0,-119000000.0,1622000000.0,747000000.0,-592000000.0,-185000000.0,342000000.0,1092000000.0,186000000.0,-35800000.0,124200000.0,-115200000.0,315200000.0,-325500000.0,-89100000.0,-136000000.0,-103600000.0,0.0
,cashAtEndOfPeriod,4023000000.0,2981000000.0,2672000000.0,2783000000.0,4048000000.0,5341000000.0,4193000000.0,2456000000.0,3149000000.0,3612000000.0,3731000000.0,2109000000.0,1362000000.0,1954000000.0,2142000000.0,1800000000.0,708000000.0,522000000.0,557900000.0,433700000.0,548900000.0,240800000.0,35700000.0,124800000.0,281800000.0,0.0
,cashAtBeginningOfPeriod,2981000000.0,2672000000.0,2783000000.0,4048000000.0,5341000000.0,4193000000.0,2456000000.0,3149000000.0,3612000000.0,3731000000.0,2109000000.0,1362000000.0,1954000000.0,2139000000.0,1800000000.0,708000000.0,522000000.0,557800000.0,433700000.0,548900000.0,233700000.0,566300000.0,124800000.0,260800000.0,385400000.0,89000000.0
,operatingCashFlow,4374000000.0,4036000000.0,4345000000.0,4744000000.0,3672000000.0,3112000000.0,3136000000.0,2483000000.0,2950000000.0,2338000000.0,2316000000.0,1351000000.0,869000000.0,1539000000.0,2744000000.0,1538400000.0,563400000.0,695500000.0,329300000.0,353100000.0,-416000000.0,317100000.0,2200000.0,238100000.0,2500000.0,195100000.0
,capitalExpenditure,-506000000.0,-557000000.0,-580000000.0,-562000000.0,-677000000.0,-545000000.0,-415000000.0,-406000000.0,-403000000.0,-388000000.0,-378000000.0,-392000000.0,-356000000.0,-306000000.0,-167000000.0,-139900000.0,-115000000.0,-116000000.0,-131800000.0,-158900000.0,-145100000.0,-553400000.0,-232400000.0,-1286400000.0,-110800000.0,-82300000.0
,freeCashFlow,3868000000.0,3479000000.0,3765000000.0,4182000000.0,2995000000.0,2567000000.0,2721000000.0,2077000000.0,2547000000.0,1950000000.0,1938000000.0,959000000.0,513000000.0,1233000000.0,2577000000.0,1398500000.0,448400000.0,579500000.0,197500000.0,194200000.0,-561100000.0,-236300000.0,-230200000.0,-1048300000.0,-108300000.0,112800000.0
