Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,94478000.0,124299000.0,163090000.0,179532000.0,142010000.0,176622000.0,10084000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,94478000.0,124299000.0,163090000.0,179532000.0,142010000.0,176622000.0,10084000.0
Receivables,31810000.0,22176000.0,27071000.0,27241000.0,26097000.0,17731000.0,10511000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,144824000.0,166715000.0,203515000.0,216866000.0,185841000.0,207651000.0,29409000.0
Property, Plant & Equipment Net,32209000.0,24433000.0,25501000.0,25397000.0,23867000.0,24675000.0,26861000.0
Goodwill and Intangible Assets,276492000.0,277147000.0,286992000.0,297437000.0,309947000.0,219508000.0,61084000.0
Long-term investments,51658000.0,30907000.0,0.0,0.0,0.0,0.0,0.0
Tax assets,4290000.0,4802000.0,18638000.0,13280000.0,4222000.0,3472000.0,3912000.0
Total non-current assets,356443000.0,331171000.0,326926000.0,332030000.0,332556000.0,242469000.0,86449000.0
Total assets,501267000.0,497886000.0,530441000.0,548896000.0,518397000.0,450120000.0,115858000.0
Payables,3141000.0,5350000.0,3938000.0,3645000.0,2963000.0,2304000.0,912000.0
Short-term debt,2134000.0,2133000.0,0.0,8278000.0,2250000.0,1750000.0,4608000.0
Total current liabilities,39918000.0,31605000.0,30051000.0,39850000.0,28031000.0,22042000.0,20769000.0
Long-term debt,203957000.0,205509000.0,210270000.0,209391000.0,219541000.0,170731000.0,52404000.0
Total debt,206091000.0,207642000.0,210270000.0,217669000.0,221791000.0,172481000.0,57012000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,21785000.0,18787000.0,19448000.0,19650000.0,12597000.0,13647000.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,227950000.0,227377000.0,231050000.0,230405000.0,233953000.0,187290000.0,55430000.0
Total liabilities,267868000.0,258982000.0,261101000.0,270255000.0,261984000.0,209332000.0,76199000.0
Other comprehensive income,1155000.0,472000.0,-483000.0,-607000.0,-586000.0,-636000.0,-787000.0
Retained earnings (deficit),19495000.0,30401000.0,43837000.0,25837000.0,12098000.0,1541000.0,5838000.0
Total shareholders equity,231911000.0,238904000.0,269340000.0,278641000.0,256413000.0,240788000.0,39659000.0
Investments,51658000.0,30907000.0,0.0,0.0,0.0,0.0,0.0
Net Debt,111613000.0,83343000.0,47180000.0,38137000.0,79781000.0,-4141000.0,46928000.0
Other Assets,18536000.0,20240000.0,13354000.0,10093000.0,17734000.0,13298000.0,8814000.0
Other Liabilities,34643000.0,24122000.0,26113000.0,27927000.0,22818000.0,17988000.0,15249000.0
