date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,netCashUsedForInvestingActivites,-59611000000.0,-24281000000.0,-12369000000.0,-27819000000.0,-9876000000.0,-6450000000.0,-5065000000.0,-4276000000.0,-3595000000.0,-1930000000.0,-3360000000.0,-2337000000.0,-1199000000.0,42000000.0,-333000000.0,-778000000.0,-317631000.0,236651000.0,-121684000.0,-253294000.0,163978000.0,-922284000.0,-261777000.0,-22500000.0,-1200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-18425000000.0,-12339000000.0,-8454000000.0,-6371000000.0,-4361000000.0,-4235000000.0,-1933000000.0,-1011000000.0,-588000000.0,-444000000.0,-221000000.0,-472000000.0,-355000000.0,-74000000.0,-383000000.0,-270000000.0,-157401000.0,-495308000.0,-14795000.0,-19575000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66000000.0,60109000.0,163322000.0,121689000.0,116456000.0,44697000.0,64469000.0,14366000.0,49800000.0,8200000.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-960000000.0,-277000000.0,0.0,0.0,-100000000.0,-248000000.0,-252000000.0,66000000.0,60000000.0,163000000.0,122000000.0,116000000.0,45000000.0,64000000.0,14000000.0,50000000.0,8000000.0
,dividendsPaid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,28710000000.0,24732000000.0,31754000000.0,829000000.0,119000000.0,6000000.0,78000000.0,429000000.0,62000000.0,259000000.0,105000000.0,159000000.0,257000000.0,102000000.0,0.0,0.0,0.0,0.0,0.0,-16122000.0,-35151000.0,-7783000.0,-2300000.0,0.0
,netCashUsedProvidedByFinancingActivities,-1104000000.0,-10066000000.0,-7686000000.0,9860000000.0,-2911000000.0,-3763000000.0,4432000000.0,-539000000.0,2259000000.0,-482000000.0,181000000.0,-280000000.0,-198000000.0,50000000.0,-400000000.0,-193000000.0,-97292000.0,-331986000.0,106894000.0,106881000.0,693147000.0,1104071000.0,254462000.0,122500000.0,8200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,618000000.0,70000000.0,-351000000.0,713000000.0,-212000000.0,-374000000.0,-310000000.0,-86000000.0,-29000000.0,1000000.0,17000000.0,-1000000.0,-70000000.0,20000000.0,40000000.0,-52000000.0,48690000.0,67332000.0,38471000.0,-15958000.0,-37557000.0,489000.0,-35000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5967000000.0,4237000000.0,10317000000.0,1188000000.0,3444000000.0,1333000000.0,5899000000.0,574000000.0,2815000000.0,1492000000.0,333000000.0,675000000.0,230000000.0,1517000000.0,9000000.0,-290000000.0,200327000.0,364019000.0,197972000.0,-282153000.0,689126000.0,91401000.0,23685000.0,104000000.0,5000000.0
,cashAtEndOfPeriod,42377000000.0,36410000000.0,32173000000.0,20522000000.0,19334000000.0,15890000000.0,14557000000.0,8658000000.0,8084000000.0,5269000000.0,3777000000.0,3444000000.0,2769000000.0,2539000000.0,1022000000.0,1013000000.0,1302600000.0,1102273000.0,738254000.0,540282000.0,822435000.0,116962000.0,25561000.0,110000000.0,6000000.0
,cashAtBeginningOfPeriod,36410000000.0,32173000000.0,21856000000.0,19334000000.0,15890000000.0,14557000000.0,8658000000.0,8084000000.0,5269000000.0,3777000000.0,3444000000.0,2769000000.0,2539000000.0,1022000000.0,1013000000.0,1303000000.0,1102273000.0,738254000.0,540282000.0,822435000.0,133309000.0,25561000.0,1876000.0,6200000.0,1000000.0
,operatingCashFlow,66064000000.0,38514000000.0,30723000000.0,18434000000.0,16443000000.0,11920000000.0,6842000000.0,5475000000.0,4180000000.0,3903000000.0,3495000000.0,3293000000.0,1697000000.0,1405000000.0,702000000.0,733000000.0,566560000.0,392022000.0,174291000.0,-119782000.0,-130442000.0,-90875000.0,31035000.0,3500000.0,-1700000.0
,capitalExpenditure,-40140000000.0,-16861000000.0,-13427000000.0,-11955000000.0,-6737000000.0,-4589000000.0,-4893000000.0,-3444000000.0,-3785000000.0,-1811000000.0,-979000000.0,-373000000.0,-333000000.0,-224000000.0,-216000000.0,-204000000.0,-89133000.0,-45963000.0,-39163000.0,-50321000.0,-134758000.0,-287055000.0,-28333000.0,-7200000.0,-1200000.0
,freeCashFlow,25924000000.0,21653000000.0,17296000000.0,6479000000.0,9706000000.0,7331000000.0,1949000000.0,2031000000.0,395000000.0,2092000000.0,2516000000.0,2920000000.0,1364000000.0,1181000000.0,486000000.0,529000000.0,477427000.0,346059000.0,135128000.0,-170103000.0,-265200000.0,-377930000.0,2702000.0,-3700000.0,-2900000.0
