Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Cash and cash equivalents,176267666.0,175643529.0,24863488.0,36003546.0
Short-term investments,0.0,0.0,0.0,0.0
Cash and short-term investments,176267666.0,175643529.0,24863488.0,36003546.0
Receivables,0.0,0.0,0.0,0.0
Inventories,0.0,0.0,0.0,0.0
Total current assets,202439221.0,182015306.0,27368730.0,38043838.0
Property, Plant & Equipment Net,977918.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0
Total non-current assets,1094338.0,116150.0,64528.0,133271.0
Total assets,203533559.0,182131456.0,27433258.0,38177109.0
Payables,10254938.0,3663253.0,2547212.0,2477433.0
Short-term debt,1666667.0,0.0,0.0,0.0
Total current liabilities,17024607.0,6553958.0,3638938.0,3200160.0
Long-term debt,25377514.0,26390346.0,0.0,0.0
Total debt,27044181.0,26390346.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0
Total non-current liabilities,25536297.0,26634638.0,0.0,0.0
Total liabilities,42560904.0,33188596.0,3638938.0,3200160.0
Other comprehensive income,-122807.0,0.0,0.0,0.0
Retained earnings (deficit),-276765847.0,-149263653.0,-98257559.0,-71132922.0
Total shareholders equity,160972655.0,148942860.0,23794320.0,34976949.0
Investments,0.0,0.0,0.0,0.0
Net Debt,-149223485.0,-149253183.0,-24863488.0,-36003546.0
Other Assets,26171555.0,6371777.0,2505242.0,2040292.0
Other Liabilities,5103002.0,2890705.0,1091726.0,722727.0
