Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,277951000.0,514447000.0,381124000.0,484778000.0,642878000.0,759115000.0,409544000.0,290541000.0
Short-term investments,0.0,0.0,0.0,0.0,1218000.0,0.0,19460000.0,0.0
Cash and short-term investments,277951000.0,514447000.0,381124000.0,484778000.0,644096000.0,759115000.0,429004000.0,290541000.0
Receivables,329950000.0,247334000.0,425199000.0,362406000.0,436208000.0,335829000.0,320930000.0,292111000.0
Inventories,90395000.0,97248000.0,82362000.0,68768000.0,65614000.0,53158000.0,48796000.0,45235000.0
Total current assets,1084344000.0,1271016000.0,1016486000.0,1035994000.0,1323826000.0,1295188000.0,879561000.0,905516000.0
Property, Plant & Equipment Net,5313317000.0,4881016000.0,4649929000.0,4599346000.0,4128051000.0,3233358000.0,2699546000.0,2309477000.0
Goodwill and Intangible Assets,513803000.0,426579000.0,412918000.0,413766000.0,416070000.0,363103000.0,344908000.0,340496000.0
Long-term investments,0.0,0.0,76000.0,793000.0,237000.0,14878000.0,13165000.0,30052000.0
Tax assets,256506000.0,276631000.0,5845000.0,5847000.0,35664000.0,50893000.0,73644000.0,70513000.0
Total non-current assets,6034299000.0,5590380000.0,5334849000.0,5325951000.0,4851686000.0,3883849000.0,3441362000.0,3070172000.0
Total assets,7118643000.0,6861396000.0,6351335000.0,6361945000.0,6175512000.0,5179037000.0,4320923000.0,3975688000.0
Payables,742528000.0,507300000.0,504912000.0,493640000.0,582458000.0,519417000.0,498918000.0,483037000.0
Short-term debt,626742000.0,572072000.0,406739000.0,412884000.0,458679000.0,314165000.0,282145000.0,283520000.0
Total current liabilities,2179504000.0,1911039000.0,1691202000.0,1566281000.0,1871621000.0,1585378000.0,1530825000.0,1388711000.0
Long-term debt,3380838000.0,3180041000.0,2867496000.0,3060110000.0,2711898000.0,1951330000.0,1572299000.0,1375994000.0
Total debt,4007580000.0,3752113000.0,3274235000.0,3472994000.0,3170577000.0,2265495000.0,1854444000.0,1659514000.0
Deferred revenue,420638000.0,189993000.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,45139000.0,57749000.0,20352000.0,13475000.0,15760000.0,7940000.0,2528000.0,2134000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3946678000.0,3610657000.0,3239872000.0,3423029000.0,3087144000.0,2378913000.0,2037996000.0,1795882000.0
Total liabilities,6126182000.0,5521696000.0,4931074000.0,4989310000.0,4958765000.0,3964291000.0,3568821000.0,3184593000.0
Other comprehensive income,-44096000.0,-802000.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),386087000.0,587989000.0,544681000.0,507132000.0,355671000.0,351102000.0,68153000.0,96167000.0
Total shareholders equity,1170454000.0,1415650000.0,1400509000.0,1353989000.0,1208684000.0,1208422000.0,738958000.0,778179000.0
Investments,0.0,0.0,76000.0,793000.0,1455000.0,14878000.0,32625000.0,30052000.0
Net Debt,3669782000.0,,,,,,,
Other Assets,417704000.0,,,,,,,
Other Liabilities,810234000.0,831667000.0,779551000.0,659757000.0,830484000.0,751796000.0,749762000.0,622154000.0
