Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Cash and cash equivalents,12122000.0,42962000.0,45894000.0,80711000.0,73755000.0,93877000.0,47613000.0,39709000.0,47266000.0,60935000.0,91545000.0
Short-term investments,17110000.0,18172000.0,20886000.0,0.0,11713000.0,40068000.0,0.0,43860000.0,33947000.0,45211000.0,17537000.0
Cash and short-term investments,29232000.0,61134000.0,66780000.0,80711000.0,85468000.0,133945000.0,47613000.0,83569000.0,81213000.0,106146000.0,109082000.0
Receivables,8832000.0,754000.0,549000.0,0.0,0.0,0.0,88000.0,0.0,0.0,31160000.0,31107000.0
Inventories,1336000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,42400000.0,63594000.0,68014000.0,80821000.0,86127000.0,134989000.0,76165000.0,87529000.0,119314000.0,155324000.0,41377000.0
Property Plant & Equipment Net,1367000.0,41000.0,41000.0,0.0,110000.0,187000.0,212000.0,452000.0,1475000.0,8365000.0,11566000.0
Goodwill and Intangible Assets,67973000.0,9400000.0,4102000.0,0.0,0.0,0.0,0.0,0.0,0.0,2467000.0,3880000.0
Long-term investments,0.0,30000000.0,30000000.0,0.0,0.0,11745000.0,0.0,0.0,15630000.0,13222000.0,17618000.0
Tax assets,5072000.0,2699000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,140326000.0,69993000.0,8680000.0,930000.0,2757000.0,15452000.0,2073000.0,9964000.0,28503000.0,33285000.0,53568000.0
Total assets,182726000.0,133587000.0,76694000.0,81751000.0,88884000.0,150441000.0,78238000.0,97493000.0,147817000.0,188609000.0,208367000.0
Payables,5158000.0,32000.0,52000.0,521000.0,678000.0,1181000.0,2317000.0,6088000.0,2271000.0,4658000.0,5348000.0
Short-term debt,2159000.0,336000.0,421000.0,34640000.0,3152000.0,4054000.0,3686000.0,0.0,0.0,0.0,0.0
Total current liabilities,18068000.0,8510000.0,5728000.0,44914000.0,10738000.0,25526000.0,10471000.0,27078000.0,81572000.0,75502000.0,82103000.0
Long-term debt,61635000.0,1304000.0,1640000.0,34640000.0,29874000.0,25693000.0,22096000.0,0.0,0.0,0.0,0.0
Total debt,63794000.0,1640000.0,2061000.0,69280000.0,33026000.0,29747000.0,25782000.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,0.0,0.0,0.0,5005000.0,5005000.0,0.0,0.0,0.0,46932000.0,50250000.0
Tax Liabilities,50500000.0,0.0,12700000.0,13000000.0,13100000.0,13300000.0,600000.0,1043000.0,1415000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,62480000.0,1783000.0,3280000.0,34840000.0,54842000.0,54762000.0,23581000.0,959000.0,23300000.0,40348000.0,53568000.0
Total liabilities,121660000.0,69223000.0,10468000.0,44930000.0,65380000.0,87370000.0,34311000.0,28864000.0,104872000.0,115850000.0,135671000.0
Other comprehensive income,3305415000,3302886000,3293683000,3249085000,3244853000,3242872000,3224194000,3202080000,-1592000.0,-2515000.0,-5432000.0
Retained earnings (deficit),-3244374000.0,-3238547000.0,-3227480000.0,-3212273000.0,-3221695000.0,-3179936000.0,-3180369000.0,-3132756000.0,-3147323000.0,-3112075000.0,-3106218000.0
Total shareholders equity,61066000.0,64364000.0,66226000.0,36821000.0,23504000.0,63071000.0,43927000.0,68629000.0,42945000.0,72759000.0,72696000.0
Investments,17110000.0,48172000.0,50886000.0,0.0,11713000.0,51813000.0,0.0,43860000.0,49577000.0,58433000.0,35155000.0
Net Debt,51672000.0,-41322000.0,-43833000.0,-11431000.0,-40729000.0,-64130000.0,-21831000.0,-39709000.0,-81213000.0,-106146000.0,-109082000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38101000.0,18018000.0,26801000.0
Other Liabilities,41112000.0,58930000.0,1460000.0,0.0,0.0,7082000.0,259000.0,827000.0,79301000.0,70844000.0,76755000.0
