Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,7882862.0,34347339.0,27534374.0,26140718.0,32274285.0,33062931.0
Short-term investments,0.0,1290825648.0,870929601.0,571466581.0,368315738.0,444984955.0
Cash and short-term investments,7882862.0,1325172987.0,898463975.0,597607299.0,400590023.0,478047886.0
Receivables,555172891.0,8852036.0,7619717.0,8650986.0,10962663.0,1045191.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,563055753.0,1334025023.0,906083692.0,606258285.0,411552686.0,479093077.0
Property Plant & Equipment Net,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill and Intangible Assets,0.0,0.0,0.0,0.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,620000.0,19000.0,0.0,0.0,152240.0,0.0
Total non-current assets,116296282.0,1278516093.0,1393517511.0,1892108376.0,2510656871.0,49108328.0
Total assets,679352035.0,2612541116.0,2299601203.0,2498366661.0,2922209557.0,528201405.0
Payables,2066189.0,273201.0,2057843.0,267507.0,295029.0,617514.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,2066189.0,495719.0,2261586.0,267507.0,295029.0,617514.0
Long-term debt,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,0.0,222518.0,203743.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,620000.0,0.0,0.0,0.0,0.0,0.0
Total liabilities,529248197.0,2466749839.0,2157134338.0,2320872133.0,2709411427.0,414276043.0
Other comprehensive income,153705696,156554906,152197646,170391574,194083305,136041707
Retained earnings (deficit),-3838690.0,1632772.0,-3074189.0,7352456.0,11359522.0,-11094954.0
Total shareholders equity,150103838.0,145791277.0,142466865.0,177494528.0,212798130.0,113925362.0
Investments,0.0,1290825648.0,870929601.0,571466581.0,368315738.0,444984955.0
Net Debt,-7882862.0,-34347339.0,-27534374.0,-26140718.0,-32274285.0,-33062931.0
Other Assets,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,526562008.0,2466254120.0,2154872752.0,2320604626.0,2709116398.0,413658529.0
