date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,netCashUsedForInvestingActivites,-3393000000.0,-5720000000.0,-3901000000.0,-4279000000.0,-3240000000.0,-2583000000.0,-2918000000.0,-2346000000.0,-2063000000.0,-2995000000.0,-1039000000.0,-1035000000.0,-1467000000.0,-479000000.0,-1307000000.0,-1681000000.0,-1688000000.0,-2862000000.0,-1740000000.0,-1300000000.0,-1087000000.0,925000000.0,970000000.0,-2746000000.0,-2251000000.0,-3600000000.0,-1338000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-5917000000.0,-5884000000.0,-1704000000.0,-753000000.0,-4585000000.0,-4920000000.0,-5164000000.0,-1662000000.0,-2441000000.0,-7089000000.0,-379000000.0,-4438000000.0,-960000000.0,-750000000.0,-3728000000.0,-739000000.0,-912000000.0,-461000000.0,-816000000.0,-1697000000.0,-2058000000.0,-1572000000.0,-2661000000.0,-318000000.0,-882000000.0,-1969000000.0,-2486000000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506000000.0,0.0,0.0,0.0,100000000.0,108000000.0,1009000000.0,224000000.0,165000000.0,267000000.0,213000000.0,0.0,0.0,0.0,0.0,0.0,42000000.0,18000000.0
,commonStockRepurchased,-441000000.0,-1031000000.0,-1530000000.0,-2051000000.0,-2751000000.0,-2397000000.0,-1750000000.0,-500000000.0,0.0,0.0,0.0,0.0,0.0,-2000000.0,-21017000000.0,-1856000000.0,-3109000000.0,-1114000000.0,-282000000.0,-1506000000.0,0.0,0.0,0.0,-1082000000.0,0.0,0.0,0.0
,dividendsPaid,-153000000.0,-550000000.0,-487000000.0,0.0,0.0,0.0,-7000000.0,-16000000.0,-3148000000.0,-31000000.0,-4257000000.0,0.0,0.0,0.0,-201000000.0,-258000000.0,-199000000.0,-39000000.0,-40000000.0,-42000000.0,-44000000.0,0.0,0.0,0.0,-54000000.0,-50000000.0,-36000000.0
,otherFinancingActivites,-866000000.0,-757000000.0,-714000000.0,-519000000.0,-572000000.0,-357000000.0,-399000000.0,-417000000.0,-356000000.0,-1862000000.0,-223000000.0,-406000000.0,2000000.0,-10000000.0,3275000000.0,-189000000.0,-41000000.0,65000000.0,-413000000.0,385000000.0,-537000000.0,164000000.0,-49000000.0,-42000000.0,-12000000.0,0.0,-8000000.0
,netCashUsedProvidedByFinancingActivities,-4677000000.0,-1771000000.0,-3075000000.0,-1061000000.0,-2508000000.0,-1976000000.0,-1378000000.0,-1625000000.0,-1780000000.0,-976000000.0,-1947000000.0,-1865000000.0,-258000000.0,-1158000000.0,-240000000.0,-1400000000.0,-1347000000.0,650000000.0,-934000000.0,-342000000.0,-336000000.0,-2255000000.0,-2699000000.0,1260000000.0,-489000000.0,1510000000.0,-174000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,10000000.0,8000000.0,-15000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1172000000.0,119000000.0,-230000000.0,86000000.0,-95000000.0,175000000.0,152000000.0,-291000000.0,332000000.0,-38000000.0,99000000.0,-153000000.0,72000000.0,-241000000.0,298000000.0,78000000.0,14000000.0,-46000000.0,76000000.0,-229000000.0,124000000.0,-107000000.0,187000000.0,-3000000.0,-119000000.0,164000000.0,-211000000.0
,cashAtEndOfPeriod,1793000000.0,621000000.0,502000000.0,732000000.0,646000000.0,741000000.0,566000000.0,414000000.0,705000000.0,373000000.0,411000000.0,312000000.0,465000000.0,393000000.0,634000000.0,336000000.0,129000000.0,115000000.0,161000000.0,85000000.0,314000000.0,190000000.0,297000000.0,110000000.0,113000000.0,232000000.0,13000000.0
,cashAtBeginningOfPeriod,621000000.0,502000000.0,732000000.0,646000000.0,741000000.0,566000000.0,414000000.0,705000000.0,373000000.0,411000000.0,312000000.0,465000000.0,393000000.0,634000000.0,336000000.0,258000000.0,115000000.0,161000000.0,85000000.0,314000000.0,190000000.0,297000000.0,110000000.0,113000000.0,232000000.0,68000000.0,224000000.0
,operatingCashFlow,9232000000.0,7602000000.0,6761000000.0,5426000000.0,5653000000.0,4734000000.0,4448000000.0,3680000000.0,4175000000.0,3933000000.0,3085000000.0,2747000000.0,1797000000.0,1396000000.0,1845000000.0,3159000000.0,3049000000.0,2166000000.0,2750000000.0,1413000000.0,1547000000.0,1223000000.0,1916000000.0,1483000000.0,2621000000.0,2254000000.0,1301000000.0
,capitalExpenditure,-2835000000.0,-4158000000.0,-3573000000.0,-3015000000.0,-2760000000.0,-2375000000.0,-2176000000.0,-1943000000.0,-1862000000.0,-1679000000.0,-1325000000.0,-1317000000.0,-1600000000.0,-1444000000.0,-1865000000.0,-1592000000.0,-1513000000.0,-1838000000.0,-1718000000.0,-1370000000.0,-1155000000.0,-1287000000.0,-1255000000.0,-1422000000.0,-1400000000.0,-1527000000.0,-975000000.0
,freeCashFlow,6397000000.0,3444000000.0,3188000000.0,2411000000.0,2893000000.0,2359000000.0,2272000000.0,1737000000.0,2313000000.0,2254000000.0,1760000000.0,1430000000.0,197000000.0,-48000000.0,-20000000.0,1567000000.0,1536000000.0,328000000.0,1032000000.0,43000000.0,392000000.0,-64000000.0,661000000.0,61000000.0,1221000000.0,727000000.0,326000000.0
