Date,1995-12,1994-12,1993-12,1992-12,1991-12
Revenue,397000000.0,406000000.0,388000000.0,397000000.0,402000000.0
Revenue Growth,,,,,
Cost of Revenue,286000000.0,293000000.0,267000000.0,275000000.0,286000000.0
Gross Profit,112000000.0,113000000.0,120000000.0,122000000.0,117000000.0
R&D Expenses,,,,,
SG&A Expense,83000000.0,82000000.0,88000000.0,89000000.0,139000000.0
Operating Expenses,92000000.0,91000000.0,99000000.0,102000000.0,159000000.0
Operating Income,19000000.0,22000000.0,21000000.0,20000000.0,-42000000.0
Interest Expense,,,,,
Earnings before Tax,7000000.0,-12000000.0,6000000.0,6000000.0,-56000000.0
Income Tax Expense,2000000.0,-0000000.0,2000000.0,8000000.0,3000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,5000000.0,-12000000.0,4000000.0,-57000000.0,-60000000.0
Preferred Dividends,,,,,
Net Income Com,5000000.0,-12000000.0,4000000.0,-57000000.0,-60000000.0
EPS,0.69,-1.72,0.55,-8.11,-8.46
EPS Diluted,0.69,-1.72,0.55,-8.11,-8.46
Weighted Average Shs Out,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
Weighted Average Shs Out (Dil),7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
Dividend per Share,,,,,
Gross Margin,0.28211586901763,0.27832512315271,0.30927835051546,0.30730478589421,0.2910447761194
EBITDA Margin,0.073047858942065,0.078817733990148,0.082474226804124,0.075566750629723,-0.077114427860697
EBIT Margin,0.017632241813602,-0.029556650246305,0.015463917525773,-0.12342569269521,-0.14179104477612
Profit Margin,0.012594458438287,-0.029556650246305,0.010309278350515,-0.14357682619647,-0.14925373134328
Free Cash Flow margin,,,,,
EBITDA,29000000.0,32000000.0,32000000.0,30000000.0,-31000000.0
EBIT,7000000,-12000000,6000000,-49000000,-57000000
Consolidated Income,5000000.0,-12000000.0,4000000.0,-57000000.0,-60000000.0
Earnings Before Tax Margin,0.017632241813602,-0.029556650246305,0.015463917525773,0.015113350125945,-0.13930348258706
Net Profit Margin,0.012594458438287,-0.029556650246305,0.010309278350515,-0.14357682619647,-0.14925373134328
