Date,2019-01-31,2018-01-31,2017-01-31,2016-01-31,2015-01-31,2014-01-31,2013-01-31,2012-01-31,2011-01-31,2010-01-31
Cash and cash equivalents,7534000.0,10177000.0,18098000.0,10043000.0,7958000.0,10141000.0,32799000.0,11704000.0,7720135.0,14155096.0
Short-term investments,0.0,1511000.0,6723000.0,10376000.0,15602000.0,19256000.0,9059000.0,11336000.0,12910232.0,9605216.0
Cash and short-term investments,7534000.0,11688000.0,24821000.0,20419000.0,23560000.0,29397000.0,41858000.0,23040000.0,20630367.0,23760312.0
Receivables,23486000.0,22400000.0,15702000.0,15325000.0,14107000.0,11366000.0,9376000.0,9339000.0,11111974.0,9172857.0
Inventories,30161000.0,27609000.0,19506000.0,14890000.0,15582000.0,15178000.0,11179000.0,10639000.0,14404914.0,12039306.0
Total current assets,62608000.0,62948000.0,61423000.0,54514000.0,59289000.0,65034000.0,70122000.0,52478000.0,49700349.0,49674936.0
Property, Plant & Equipment Net,10380000.0,9752000.0,9280000.0,9807000.0,8379000.0,7592000.0,7788000.0,11171000.0,12541955.0,11990582.0
Goodwill and Intangible Assets,42003000.0,46637000.0,9785000.0,10501000.0,3689000.0,4391000.0,795000.0,795000.0,2668110.0,2739777.0
Long-term investments,0.0,0.0,0.0,0.0,256000.0,440000.0,756000.0,970000.0,0.0,0.0
Tax assets,2928000.0,1829000.0,2811000.0,3049000.0,2629000.0,1986000.0,2222000.0,2328000.0,2577166.0,2455672.0
Total non-current assets,56375000.0,59365000.0,22242000.0,23449000.0,15041000.0,12930000.0,9791000.0,14584000.0,15298864.0,14808486.0
Total assets,118983000.0,122313000.0,83665000.0,77963000.0,74330000.0,77964000.0,79913000.0,67062000.0,64999213.0,64483422.0
Payables,5956000.0,11808000.0,4957000.0,3192000.0,3155000.0,2374000.0,1938000.0,2282000.0,2748293.0,2386305.0
Short-term debt,6708000.0,5498000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current liabilities,24665000.0,25912000.0,11985000.0,9548000.0,9569000.0,9892000.0,13525000.0,8272000.0,7503223.0,7551870.0
Long-term debt,12870000.0,17648000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total debt,19578000.0,23146000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deferred revenue,373000.0,367000.0,472000.0,529000.0,621000.0,454000.0,271000.0,298000.0,787988.0,695240.0
Tax Liabilities,594000.0,1382000.0,1460000.0,260000.0,231000.0,865000.0,4280000.0,266000.0,2097397.0,2267812.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,24543000.0,32754000.0,1143000.0,1042000.0,1250000.0,1458000.0,2551000.0,3127000.0,3207396.0,2699005.0
Total liabilities,49208000.0,58666000.0,13128000.0,10590000.0,10819000.0,11350000.0,16076000.0,11399000.0,10710619.0,10250875.0
Other comprehensive income,-818000.0,-172000.0,-1056000.0,-975000.0,-699000.0,176000.0,173000.0,121000.0,266513.0,317468.0
Retained earnings (deficit),49511000.0,45700000.0,44358000.0,42212000.0,39735000.0,37201000.0,36092000.0,27920000.0,26842890.0,26816899.0
Total shareholders equity,69775000.0,63647000.0,70537000.0,67373000.0,63511000.0,66614000.0,63837000.0,55663000.0,54288594.0,54232547.0
Investments,0.0,1511000.0,6723000.0,10376000.0,15858000.0,19696000.0,9815000.0,12306000.0,12910232.0,9605216.0
Net Debt,12044000.0,11458000.0,-24821000.0,-20419000.0,-23560000.0,-29397000.0,-41858000.0,-23040000.0,-20630367.0,-23760312.0
Other Assets,1427000.0,1251000.0,1394000.0,3880000.0,6040000.0,9093000.0,7709000.0,9460000.0,3553094.0,4702461.0
Other Liabilities,12001000.0,8606000.0,7028000.0,6356000.0,6414000.0,7518000.0,11587000.0,5990000.0,4754930.0,5165565.0
