date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY
,otherInvestingActivites,475000000.0,6720000000.0,-504000000.0,-2028000000.0,-892000000.0,-397000000.0,-1078000000.0,-1064000000.0,-608000000.0,-291000000.0,-404000000.0,-183000000.0,-16000000.0,0.0,-1000000.0,0.0,0.0,-581000000.0,-597000000.0,-655000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedForInvestingActivites,-3028000000.0,-26936000000.0,-4912000000.0,-7096000000.0,-10975000000.0,-8160000000.0,-3001000000.0,-7325000000.0,-9004000000.0,-4396000000.0,-8507000000.0,-6729000000.0,-9285000000.0,-4675000000.0,-11549000000.0,-4423000000.0,-5346000000.0,-5122000000.0,-6897000000.0,-6106000000.0,-4248000000.0,-1669000000.0,-6131000000.0,-6155000000.0,-5723000000.0,-5052000000.0,-3426000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-13365000000.0,-12944000000.0,-8533000000.0,-6816000000.0,-6395000000.0,-5622000000.0,-4644000000.0,-10013000000.0,-9549000000.0,-8947000000.0,-6522000000.0,-13495000000.0,-10248000000.0,-11306000000.0,-3400000000.0,-3522000000.0,-4538000000.0,0.0,0.0,0.0,-7561000000.0,-7510000000.0,-5942000000.0,-4530000000.0,-4992000000.0,-9460000000.0,-9445000000.0
,commonStockIssued,0.0,0.0,0.0,175000000.0,204000000.0,322000000.0,709000000.0,1074000000.0,1540000000.0,2453000000.0,3774000000.0,3052000000.0,0.0,4123000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-302000000.0,-1633000000.0,-4614000000.0,-4533000000.0,-3502000000.0,-4609000000.0,-13679000000.0,-13859000000.0,-11995000000.0,-15046000000.0,-15375000000.0,-7429000000.0,-10578000000.0,-18828000000.0,0.0,0.0,0.0,-3232000000.0,-3087000000.0,-3906000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-5797000000.0,-5707000000.0,-5666000000.0,-5506000000.0,-5256000000.0,-4897000000.0,-4265000000.0,-4058000000.0,-3773000000.0,-3473000000.0,-3177000000.0,-2860000000.0,-2585000000.0,-2147000000.0,-1683000000.0,-1250000000.0,-1174000000.0,-1085000000.0,-1005000000.0,-966000000.0,-929000000.0,-879000000.0,-834000000.0,-783000000.0,-706000000.0,-591000000.0,-662000000.0
,otherFinancingActivites,92000000.0,98000000.0,112000000.0,-1000000.0,0.0,-1000000.0,0.0,-1000000.0,0.0,0.0,-1000000.0,0.0,3773000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,-1000000.0,0.0,-870000000.0,-10000000.0
,netCashUsedProvidedByFinancingActivities,-9721000000.0,9042000000.0,-10469000000.0,-6418000000.0,-5791000000.0,-9166000000.0,-15452000000.0,-9883000000.0,-11976000000.0,-13696000000.0,-12429000000.0,-14700000000.0,-11834000000.0,-4740000000.0,-8204000000.0,-7147000000.0,-7619000000.0,-7798000000.0,-7265000000.0,-5309000000.0,-6359000000.0,-8625000000.0,-4993000000.0,-3090000000.0,-3952000000.0,-6384000000.0,-6412000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-87000000.0,-167000000.0,-495000000.0,937000000.0,-51000000.0,-473000000.0,-655000000.0,28000000.0,-116000000.0,-493000000.0,-135000000.0,98000000.0,58000000.0,294000000.0,201000000.0,-789000000.0,405000000.0,421000000.0,148000000.0,-83000000.0,-147000000.0,-149000000.0,120000000.0,-201000000.0,-172000000.0,65000000.0,106000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,5361000000.0,-3290000000.0,-630000000.0,4146000000.0,140000000.0,-790000000.0,-2240000000.0,304000000.0,-1510000000.0,1261000000.0,-1522000000.0,-558000000.0,-2250000000.0,6969000000.0,-4546000000.0,2515000000.0,2763000000.0,1908000000.0,-948000000.0,2767000000.0,-1480000000.0,-332000000.0,-1731000000.0,-581000000.0,428000000.0,-663000000.0,2061000000.0
,cashAtEndOfPeriod,13675000000.0,8314000000.0,11604000000.0,11972000000.0,7826000000.0,7686000000.0,8476000000.0,10716000000.0,10412000000.0,11922000000.0,10661000000.0,12183000000.0,12741000000.0,14991000000.0,8022000000.0,12568000000.0,10053000000.0,7290000000.0,5382000000.0,6330000000.0,3563000000.0,5043000000.0,5375000000.0,7106000000.0,7687000000.0,7259000000.0,7922000000.0
,cashAtBeginningOfPeriod,8314000000.0,11604000000.0,12234000000.0,7826000000.0,7686000000.0,8476000000.0,10716000000.0,10412000000.0,11922000000.0,10661000000.0,12183000000.0,12741000000.0,14991000000.0,8022000000.0,12568000000.0,10053000000.0,7290000000.0,5382000000.0,6330000000.0,3563000000.0,5043000000.0,5375000000.0,7106000000.0,7687000000.0,7259000000.0,7922000000.0,5861000000.0
,operatingCashFlow,18197000000.0,14770000000.0,15247000000.0,16724000000.0,16958000000.0,17008000000.0,16868000000.0,17485000000.0,19586000000.0,19846000000.0,19549000000.0,20773000000.0,18812000000.0,16094000000.0,15019000000.0,14914000000.0,15406000000.0,14407000000.0,13066000000.0,14265000000.0,9274000000.0,10111000000.0,9273000000.0,8865000000.0,10275000000.0,10708000000.0,11793000000.0
,capitalExpenditure,-3230000000.0,-2907000000.0,-3964000000.0,-3773000000.0,-4150000000.0,-4151000000.0,-4183000000.0,-4140000000.0,-4717000000.0,-4667000000.0,-4754000000.0,-4077000000.0,-4887000000.0,-5505000000.0,-5166000000.0,-4634000000.0,-5056000000.0,-4393000000.0,-4753000000.0,-5660000000.0,-6181000000.0,-6423000000.0,-6770000000.0,-7107000000.0,-6178000000.0,-5567000000.0,-4439000000.0
,freeCashFlow,14967000000.0,11863000000.0,11283000000.0,12951000000.0,12808000000.0,12857000000.0,12685000000.0,13345000000.0,14869000000.0,15179000000.0,14795000000.0,16696000000.0,13925000000.0,10589000000.0,9853000000.0,10280000000.0,10350000000.0,10014000000.0,8313000000.0,8605000000.0,3093000000.0,3688000000.0,2503000000.0,1758000000.0,4097000000.0,5141000000.0,7354000000.0
