Date,2018-12,2017-12,2016-12,2015-12,2014-12
Depreciation & Amortization,169000000.0,163000000.0,163000000.0,179000000.0,145000000.0
Stock-based compensation,19000000.0,14000000.0,10000000.0,5000000.0,4000000.0
Operating Cash Flow,279000000.0,191000000.0,219000000.0,203000000.0,139000000.0
Capital Expenditure,000000.0,-223000000.0,-182000000.0,-142000000.0,-308000000.0
Acquisitions and disposals,,,,,
Investment purchases and sales,-400000000,0,0,0,0
Investing Cash flow,-643000000.0,-225000000.0,-182000000.0,-142000000.0,-299000000.0
Issuance (repayment) of debt,-267000000.0,-612000000.0,-122000000.0,-1232000000.0,-639000000.0
Issuance (buybacks) of shares,,,,,
Dividend payments,,,,,
Financing Cash Flow,105000000.0,-57000000.0,471000000.0,-60000000.0,145000000.0
Effect of forex changes on cash,,,,,
Net cash flow / Change in cash,-259000000.0,-90000000.0,508000000.0,1000000.0,-15000000.0
Free Cash Flow,279000000.0,-32000000.0,37000000.0,62000000.0,-169000000.0
Net Cash/Marketcap,,,,,
