date,,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY,1988-12-31_FY
,salesMaturitiesOfInvestments,0.0,141000000.0,150000000.0,0.0,0.0,0.0,0.0,0.0,0.0,99000000.0,102000000.0,737000000.0,1158000000.0,2753000000.0,861000000.0,228000000.0,7971000000.0,1263000000.0,1172800000.0,2025400000.0,2059800000.0,169500000.0,45600000.0,377700000.0,0.0,389300000.0,0.0,335600000.0,0.0,14200000.0,14000000.0,0.0
,otherInvestingActivites,140000000.0,793000000.0,685000000.0,-1728000000.0,220000000.0,-171000000.0,85000000.0,74000000.0,18000000.0,130000000.0,74000000.0,-32000000.0,62000000.0,-2000000.0,-397000000.0,-615000000.0,-60000000.0,-221000000.0,-346200000.0,-409200000.0,-263500000.0,-45700000.0,-309300000.0,-71100000.0,-1488900000.0,-1303700000.0,-292800000.0,-2120600000.0,-95900000.0,0.0,100000.0,-379600000.0
,netCashUsedForInvestingActivites,-14841000000.0,-50854000000.0,-13704000000.0,-18385000000.0,-11964000000.0,-8733000000.0,-9514000000.0,-1486000000.0,-12508000000.0,-5711000000.0,-5897000000.0,-7477000000.0,-8752000000.0,-9872000000.0,-3748000000.0,-4512000000.0,5239000000.0,-1272000000.0,-3007300000.0,-1218600000.0,-2539300000.0,-1427300000.0,-1189200000.0,-926200000.0,-2352700000.0,-1309300000.0,-836100000.0,-1894400000.0,-533400000.0,-163300000.0,-275700000.0,-1428300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-14354000000.0,-8798000000.0,-6364000000.0,-3052000000.0,-4378000000.0,-3175000000.0,-2444000000.0,-2881000000.0,-3216000000.0,-1153000000.0,-4738000000.0,-2610000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,23000000.0,36000000.0,35000000.0,40000000.0,233000000.0,283000000.0,34000000.0,1000000.0,53000000.0,412000000.0,410000000.0,93000000.0,113000000.0,67000000.0,19000000.0,27200000.0,30500000.0,0.0,28900000.0,970200000.0,0.0,6600000.0,212300000.0,6700000.0,107400000.0,214500000.0,2300000.0,1900000.0,2200000.0
,commonStockRepurchased,0.0,0.0,0.0,-5000000000.0,-6750000000.0,-4251000000.0,-2000000000.0,-3000000000.0,-2141000000.0,-1200000000.0,-765000000.0,-2800000000.0,-3102000000.0,-2347000000.0,-2313000000.0,-1361000000.0,-14000000.0,0.0,-27100000.0,-324900000.0,-13600000.0,0.0,0.0,-175900000.0,-7100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-3735000000.0,-3352000000.0,-2883000000.0,-2601000000.0,-2437000000.0,-2254000000.0,-1964000000.0,-1608000000.0,-1187000000.0,-1064000000.0,-761000000.0,-547000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9400000.0,-36000000.0,-34000000.0,-26800000.0,-22400000.0,-22700000.0,-20700000.0,-19200000.0,-17300000.0,-13600000.0,-11600000.0,-8000000.0
,otherFinancingActivites,46000000.0,-550000000.0,-2451000000.0,-240000000.0,-521000000.0,-53000000.0,-11789000000.0,-781000000.0,-484000000.0,-192000000.0,-209000000.0,-153000000.0,62000000.0,25000000.0,15000000.0,25000000.0,-34000000.0,-262000000.0,-22500000.0,-55800000.0,-54000000.0,-8300000.0,-44800000.0,16400000.0,-50000000.0,233500000.0,-9800000.0,16000000.0,-10100000.0,1800000.0,-100000.0,642900000.0
,netCashUsedProvidedByFinancingActivities,-9181000000.0,27140000000.0,-7572000000.0,151000000.0,-8429000000.0,-6020000000.0,-13879000000.0,-4037000000.0,-6201000000.0,-155000000.0,-4908000000.0,-2522000000.0,-316000000.0,3546000000.0,-933000000.0,-2516000000.0,-7048000000.0,-1292000000.0,1476300000.0,-271400000.0,1341400000.0,809200000.0,355600000.0,-81200000.0,2035700000.0,1115200000.0,437200000.0,1729900000.0,394200000.0,10700000.0,222600000.0,1247200000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,5000000.0,-245000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1680000000.0,338000000.0,127000000.0,1006000000.0,-1615000000.0,2192000000.0,-9233000000.0,9331000000.0,-4364000000.0,5313000000.0,-524000000.0,232000000.0,-276000000.0,292000000.0,241000000.0,-1098000000.0,1045000000.0,431000000.0,-301500000.0,-270700000.0,51500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,5589000000.0,3909000000.0,3428000000.0,3301000000.0,2295000000.0,3910000000.0,1718000000.0,10951000000.0,1620000000.0,5984000000.0,671000000.0,1195000000.0,963000000.0,1239000000.0,693000000.0,452000000.0,1550000000.0,781000000.0,350000000.0,651500000.0,922200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,3909000000.0,3571000000.0,3301000000.0,2295000000.0,3910000000.0,1718000000.0,10951000000.0,1620000000.0,5984000000.0,671000000.0,1195000000.0,963000000.0,1239000000.0,947000000.0,452000000.0,1550000000.0,505000000.0,350000000.0,651500000.0,922200000.0,870700000.0,409100000.0,331300000.0,539100000.0,335300000.0,160400000.0,213400000.0,125700000.0,88600000.0,143600000.0,104000000.0,182500000.0
,operatingCashFlow,25697000000.0,24297000000.0,21403000000.0,19240000000.0,18778000000.0,16945000000.0,14160000000.0,14854000000.0,14345000000.0,11179000000.0,10281000000.0,10231000000.0,8792000000.0,6618000000.0,4922000000.0,5930000000.0,2854000000.0,2995000000.0,1229500000.0,1219300000.0,1249400000.0,1079700000.0,916000000.0,799600000.0,520700000.0,369000000.0,345900000.0,252300000.0,176200000.0,97600000.0,92600000.0,102700000.0
,capitalExpenditure,-54000000.0,-143000000.0,-418000000.0,-428000000.0,-178000000.0,-43000000.0,-1904000000.0,-6637000000.0,-6261000000.0,-5497000000.0,-5639000000.0,-6277000000.0,-6564000000.0,-4701000000.0,-3621000000.0,-3660000000.0,-4161000000.0,-1975000000.0,-2187900000.0,-1636800000.0,-1649000000.0,-1349000000.0,-925500000.0,-730800000.0,-623000000.0,-269900000.0,-158400000.0,-109400000.0,-85000000.0,-113200000.0,-207900000.0,-98900000.0
,freeCashFlow,13269000000.0,12588000000.0,10106000000.0,8419000000.0,8909000000.0,8403000000.0,6555000000.0,8217000000.0,8084000000.0,5682000000.0,4642000000.0,3954000000.0,2228000000.0,1917000000.0,1301000000.0,2270000000.0,-1307000000.0,1020000000.0,-958400000.0,-417500000.0,-399600000.0,-269300000.0,-9500000.0,68800000.0,-102300000.0,99100000.0,187500000.0,142900000.0,91200000.0,-15600000.0,-115300000.0,3800000.0
