Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31
Cash and cash equivalents,150723000.0,11750000.0,8917000.0,1089000.0,63262000.0,1138000.0,2691000.0,4957000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,150723000.0,11750000.0,8917000.0,1089000.0,63262000.0,1138000.0,2691000.0,4957000.0
Receivables,298440000.0,351630000.0,339677000.0,325704000.0,134275000.0,119206000.0,95473000.0,69094000.0
Inventories,309279000.0,309060000.0,272276000.0,243960000.0,104538000.0,91303000.0,73918000.0,49682000.0
Total current assets,847039000.0,734137000.0,666942000.0,613960000.0,358095000.0,227134000.0,194345000.0,155455000.0
Property, Plant & Equipment Net,294327000.0,295820000.0,286741000.0,295978000.0,140435000.0,56039000.0,55076000.0,57759000.0
Goodwill and Intangible Assets,421885000.0,429404000.0,422047000.0,442600000.0,1137000.0,31975000.0,32376000.0,26263000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,3748000.0,2987000.0,11390000.0,76502000.0,3332000.0,3562000.0,13297000.0
Total non-current assets,729072000.0,739213000.0,728072000.0,757179000.0,230417000.0,91406000.0,91667000.0,99186000.0
Total assets,1576111000.0,1473350000.0,1395014000.0,1371139000.0,588512000.0,318540000.0,286012000.0,254641000.0
Payables,123495000.0,174583000.0,165540000.0,135632000.0,46278000.0,64984000.0,74231000.0,45019000.0
Short-term debt,6661000.0,7739000.0,11155000.0,10129000.0,7546000.0,1240000.0,73547000.0,35093000.0
Total current liabilities,296179000.0,315277000.0,302812000.0,278307000.0,122513000.0,102934000.0,178746000.0,111359000.0
Long-term debt,354042000.0,363897000.0,365408000.0,416711000.0,262562000.0,65083000.0,5635000.0,0.0
Total debt,360703000.0,371636000.0,376563000.0,426840000.0,270108000.0,66323000.0,79182000.0,35093000.0
Deferred revenue,0.0,18428000.0,15691000.0,15888000.0,7470000.0,1599000.0,1239000.0,1108000.0
Tax Liabilities,3936000.0,1768000.0,0.0,3021000.0,0.0,18485000.0,19922000.0,21180000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,405273000.0,411174000.0,411601000.0,463900000.0,286921000.0,87925000.0,31625000.0,36859000.0
Total liabilities,701452000.0,726451000.0,714413000.0,742207000.0,409434000.0,190859000.0,210371000.0,148218000.0
Other comprehensive income,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Retained earnings (deficit),210345000.0,90607000.0,33182000.0,2302000.0,7133000.0,-17150000.0,-12515000.0,2018000.0
Total shareholders equity,874659000.0,746899000.0,680601000.0,628932000.0,179078000.0,127681000.0,34164000.0,51426000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,209980000.0,359886000.0,367646000.0,425751000.0,206846000.0,65185000.0,76491000.0,30136000.0
Other Assets,88597000.0,61697000.0,46072000.0,43207000.0,56020000.0,15487000.0,22263000.0,31722000.0
Other Liabilities,166023000.0,132955000.0,126117000.0,132546000.0,68689000.0,36710000.0,30968000.0,31247000.0
