Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2012-12-31
Cash and cash equivalents,233600000.0,477800000.0,422600000.0,432200000.0,397300000.0,143351000.0
Short-term investments,300000.0,42800000.0,8500000.0,1100000.0,0.0,0.0
Cash and short-term investments,233900000.0,477800000.0,431100000.0,433300000.0,397300000.0,143351000.0
Receivables,382400000.0,1156000000.0,1054800000.0,1023000000.0,327300000.0,138970000.0
Inventories,188100000.0,490400000.0,416400000.0,517500000.0,205800000.0,76093000.0
Total current assets,2482200000.0,2340600000.0,2071200000.0,2270500000.0,1578400000.0,374529000.0
Property Plant & Equipment Net,266900000.0,452300000.0,460500000.0,491600000.0,175000000.0,100391000.0
Goodwill and Intangible Assets,3207100000.0,7338500000.0,7412200000.0,7336200000.0,2746800000.0,728004000.0
Long-term investments,0.0,0.0,0.0,1000000.0,0.0,0.0
Tax assets,226400000.0,202400000.0,226700000.0,166500000.0,128400.0,0.0
Total non-current assets,6919300000.0,7911800000.0,7982900000.0,7919700000.0,2979200000.0,859388000.0
Total assets,9401500000.0,10252400000.0,10054100000.0,10190200000.0,4557600000.0,1233917000.0
Payables,100900000.0,461800000.0,383600000.0,450300000.0,106700000.0,53416000.0
Short-term debt,25300000.0,38900000.0,116100000.0,54700000.0,15100000.0,26819000.0
Total current liabilities,1142500000.0,1091800000.0,1082700000.0,1062400000.0,242600000.0,128146000.0
Long-term debt,5350700000.0,5440600000.0,5122900000.0,5173600000.0,1400800000.0,693821000.0
Total debt,5376000000.0,5479500000.0,5239000000.0,5228300000.0,1415900000.0,720640000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,29600000.0,73100000.0,82500000.0,65100000.0,16700000.0,53854000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,5554800000.0,6152400000.0,5932000000.0,6057400000.0,1659700000.0,833334000.0
Total liabilities,7292300000.0,7509300000.0,7318000000.0,8086300000.0,2098000000.0,961480000.0
Other comprehensive income,4058600000,4031900000,3981300000,3520400000,2812400000,-30270000.0
Retained earnings (deficit),-1195400000.0,-869700000.0,-573500000.0,-532700000.0,-224100000.0,-273086000.0
Total shareholders equity,2109200000.0,2743100000.0,2736100000.0,2103900000.0,2459600000.0,272725000.0
Investments,300000.0,42800000.0,8500000.0,2100000.0,0.0,0.0
Net Debt,5142400000.0,5001700000.0,4816400000.0,4796100000.0,1018600000.0,577289000.0
Other Assets,0.0,0.0,0.0,0.0,0.0,16115000.0
Other Liabilities,595000000.0,265100000.0,303300000.0,966500000.0,195700000.0,47911000.0
