date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,56283000000.0,-30651000000.0,-17182000000.0,-18130000000.0,-5458000000.0,-15520000000.0,-5721000000.0,-39962000000.0,-5872000000.0,-3732000000.0,-12536000000.0,-21198000000.0,-20693000000.0,-10851000000.0,-4536000000.0,-13504000000.0,-17463000000.0,0.0,0.0,0.0,-856000000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7837000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1138000000.0,0.0,1157000000.0,0.0
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63665280.0,-232000000.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,0.0,-13629000000.0,-12933000000.0,-12450000000.0,-12045000000.0,-10701000000.0,-3152000000.0,-16493000000.0,-9186000000.0,-6625000000.0,-3813000000.0,-2255000000.0,-2065000000.0,-1909000000.0,-1406000000.0,-1022000000.0,-843000000.0,-1070000000.0,-1142857100.0,-591177600.0,-652000000.0,-917000000.0,-461000000.0,-169000000.0,-102000000.0,-110000000.0
,otherFinancingActivites,-20839941000.0,-1432000000.0,-2252000000.0,2020000000.0,-2359000000.0,8621000000.0,-1785000000.0,1196000000.0,-236000000.0,-128000000.0,-145000000.0,-33000000.0,-214000000.0,-801000000.0,-4533000000.0,-1434000000.0,-1466000000.0,5594000000.0,-831168800.0,-427466880.0,-137000000.0,-867000000.0,630000000.0,-759000000.0,-2846000000.0,-2536000000.0
,netCashUsedProvidedByFinancingActivities,19575059000.0,-38433000000.0,-23011000000.0,-21539000000.0,1297000000.0,-13741000000.0,-9288000000.0,20584000000.0,-3418000000.0,-6922000000.0,-11508000000.0,-7711000000.0,-6160000000.0,-3901000000.0,-1412000000.0,-6214000000.0,4790000000.0,20228000000.0,3584415450.0,-1664392320.0,-1877000000.0,-3419000000.0,37000000.0,289000000.0,-2085000000.0,1859000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-5558000000.0,-2602000000.0,3294000000.0,1458000000.0,-743000000.0,-4230000000.0,-3373000000.0,-2044000000.0,2000000000.0,-1006000000.0,-1171000000.0,97000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,41671060000.0,3515000000.0,-34897000000.0,53307000000.0,14241000000.0,-6101000000.0,8238000000.0,-9262000000.0,10680000000.0,-768000000.0,12589000000.0,6413000000.0,-1346000000.0,1690000000.0,-622000000.0,1029000000.0,-1406000000.0,-7415000000.0,6940259480.0,3019553280.0,1434000000.0,136000000.0,554000000.0,-225000000.0,-31000000.0,540000000.0
,cashAtEndOfPeriod,0.0,65562000000.0,62047000000.0,96944000000.0,43637000000.0,29396000000.0,35497000000.0,27259000000.0,36521000000.0,26329000000.0,27097000000.0,15523000000.0,9110000000.0,10456000000.0,7936000000.0,8140000000.0,6822000000.0,7733000000.0,14555843610.0,7175986560.0,4242000000.0,2598000000.0,2211000000.0,1198000000.0,1730000000.0,1471000000.0
,cashAtBeginningOfPeriod,0.0,62047000000.0,96944000000.0,43637000000.0,29396000000.0,35497000000.0,27259000000.0,36521000000.0,25841000000.0,27097000000.0,14508000000.0,9110000000.0,10456000000.0,8766000000.0,8558000000.0,7111000000.0,8228000000.0,15148000000.0,7615584130.0,4156433280.0,2808000000.0,2462000000.0,1657000000.0,1423000000.0,1761000000.0,931000000.0
,operatingCashFlow,0.0,61638000000.0,47414000000.0,40135000000.0,50131000000.0,36742000000.0,37364000000.0,28758000000.0,30785000000.0,22244000000.0,18929000000.0,30907000000.0,23064000000.0,18022000000.0,16139000000.0,13728000000.0,15282000000.0,8858000000.0,9184415240.0,9113230080.0,7036000000.0,7074000000.0,4688000000.0,3727000000.0,4739000000.0,1816000000.0
,capitalExpenditure,-18660000000.0,-25123000000.0,-23377000000.0,-24184000000.0,-21392000000.0,-18456000000.0,-706000000.0,-1077000000.0,-441000000.0,-11153000000.0,-9278000000.0,-10201000000.0,-10883000000.0,-6351000000.0,-5225000000.0,-4036000000.0,-6902000000.0,-6789000000.0,-3085714170.0,-2728512000.0,-2665000000.0,0.0,-3095883000.0,0.0,0.0,0.0
,freeCashFlow,0.0,36515000000.0,24037000000.0,15951000000.0,28739000000.0,18286000000.0,36658000000.0,27681000000.0,30344000000.0,11091000000.0,9651000000.0,20706000000.0,12181000000.0,11671000000.0,10914000000.0,9692000000.0,8380000000.0,2069000000.0,6098701070.0,6384718080.0,4371000000.0,7074000000.0,4688000000.0,3727000000.0,4739000000.0,1816000000.0
