date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-701000000.0,-319700000.0,-9400000.0,-16700000.0,-921600000.0,-269700000.0,-301030000.0,-251383000.0,-228912000.0,-251932000.0,-242137000.0,-65868000.0,-226147000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45594000.0,53611000.0,31776000.0,45318000.0,16871000.0,9053000.0,8017000.0,7425000.0,4900000.0,6200000.0,7700000.0,1500000.0,10500000.0
,commonStockRepurchased,-140000000.0,-260000000.0,-250200000.0,-401400000.0,-813900000.0,-112700000.0,-163192000.0,-118024000.0,-38837000.0,-79500000.0,-223993000.0,-78718000.0,-112634000.0,-125422000.0,-293772000.0,-164760000.0,-37703000.0,0.0,0.0,-875000.0,-40092000.0,-3900000.0,-42000000.0,-900000.0,-3800000.0,-42700000.0
,dividendsPaid,-88000000.0,-80900000.0,-78600000.0,-78300000.0,-64600000.0,-40000000.0,-37387000.0,-34874000.0,-31425000.0,-28632000.0,-29077000.0,-29836000.0,-26952000.0,-25134000.0,-21863000.0,-19141000.0,-15823000.0,-14999000.0,-14358000.0,-14228000.0,-13004000.0,-11900000.0,-11000000.0,-10200000.0,-8900000.0,-8100000.0
,otherFinancingActivites,-42000000.0,-33200000.0,0.0,0.0,12300000.0,-68900000.0,2060000.0,-56206000.0,10490000.0,248284000.0,4663000.0,3505000.0,3910000.0,11414000.0,11461000.0,0.0,0.0,10736000.0,-53000.0,8486000.0,0.0,1500000.0,0.0,-100000.0,1400000.0,0.0
,netCashUsedProvidedByFinancingActivities,490000000.0,-466100000.0,-249800000.0,-400800000.0,-526200000.0,-302900000.0,-336183000.0,-161685000.0,-255609000.0,1002381000.0,-101401000.0,-71420000.0,-229086000.0,3243000.0,-612569000.0,-212371000.0,-16071000.0,-60773000.0,-99369000.0,624900000.0,-99109000.0,-83000000.0,51400000.0,23700000.0,19300000.0,14000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,14000000.0,-3000000.0,-7700000.0,22000000.0,2100000.0,-6600000.0,-8840000.0,-1108000.0,3949000.0,28082000.0,-41743000.0,8687000.0,-24484000.0,12771000.0,48085000.0,-49770000.0,26816000.0,10261000.0,2830000.0,-3005000.0,2130000.0,-4200000.0,-3900000.0,-2600000.0,-2100000.0,1100000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,33000000.0,95300000.0,-11000000.0,-63300000.0,99300000.0,133000000.0,76685000.0,-5178000.0,3004000.0,-462910000.0,89690000.0,246357000.0,34607000.0,104320000.0,-368920000.0,-71844000.0,342614000.0,138103000.0,-8058000.0,18277000.0,4015000.0,-1400000.0,0.0,0.0,0.0,0.0
,cashAtEndOfPeriod,438000000.0,404900000.0,309600000.0,320600000.0,383900000.0,284600000.0,151639000.0,74954000.0,80132000.0,77128000.0,540038000.0,450348000.0,203991000.0,169384000.0,65064000.0,434525000.0,506369000.0,163755000.0,25652000.0,33710000.0,15433000.0,7300000.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,405000000.0,309600000.0,320600000.0,383900000.0,284600000.0,151600000.0,74954000.0,80132000.0,77128000.0,540038000.0,450348000.0,203991000.0,169384000.0,65064000.0,433984000.0,506369000.0,163755000.0,25652000.0,33710000.0,15433000.0,11418000.0,8700000.0,9800000.0,5600000.0,4000000.0,7300000.0
,operatingCashFlow,635000000.0,632800000.0,499800000.0,601900000.0,563400000.0,497400000.0,560401000.0,417846000.0,369685000.0,393469000.0,362324000.0,362489000.0,335981000.0,387697000.0,271855000.0,232769000.0,306259000.0,257992000.0,172983000.0,211068000.0,145622000.0,121300000.0,93700000.0,94300000.0,83200000.0,67500000.0
,capitalExpenditure,-87000000.0,-122900000.0,-188000000.0,-151000000.0,-126100000.0,-72000000.0,-105767000.0,-101421000.0,-95401000.0,-74254000.0,-45842000.0,-56495000.0,-78917000.0,-65828000.0,-52614000.0,-45293000.0,-56257000.0,-78993000.0,-57454000.0,-49337000.0,-28425000.0,-36700000.0,-139900000.0,-108900000.0,-23800000.0,-17600000.0
,freeCashFlow,548000000.0,509900000.0,311800000.0,450900000.0,437300000.0,425400000.0,454634000.0,316425000.0,274284000.0,319215000.0,316482000.0,305994000.0,257064000.0,321869000.0,219241000.0,187476000.0,250002000.0,178999000.0,115529000.0,161731000.0,117197000.0,84600000.0,-46200000.0,-14600000.0,59400000.0,49900000.0
