Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,1321000000.0,1197000000.0,2102000000.0,3097000000.0,3768000000.0
Revenue Growth,,,,,
Cost of Revenue,1239000000.0,1250000000.0,1817000000.0,2511000000.0,2977000000.0
Gross Profit,81000000.0,-54000000.0,285000000.0,586000000.0,791000000.0
R&D Expenses,29000000.0,14000000.0,69000000.0,101000000.0,106000000.0
SG&A Expense,137000000.0,146000000.0,186000000.0,260000000.0,334000000.0
Operating Expenses,168000000.0,159000000.0,248000000.0,350000000.0,462000000.0
Operating Income,-87000000.0,-213000000.0,37000000.0,236000000.0,328000000.0
Interest Expense,181000000.0,169000000.0,167000000.0,181000000.0,179000000.0
Earnings before Tax,-470000000.0,-582000000.0,-1391000000.0,-941000000.0,-609000000.0
Income Tax Expense,24000000.0,-14000000.0,77000000.0,124000000.0,83000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,-515000000.0,-573000000.0,-1450000000.0,-1154000000.0,-699000000.0
Preferred Dividends,,,,,
Net Income Com,-515000000.0,-573000000.0,-1450000000.0,-1154000000.0,-699000000.0
EPS,-11.18,-13.25,-56.46,-49.41,-29.94
EPS Diluted,-11.18,-13.25,-56.46,-49.41,-29.94
Weighted Average Shs Out,46000000.0,43000000.0,26000000.0,23000000.0,23000000.0
Weighted Average Shs Out (Dil),46000000.0,43000000.0,26000000.0,23000000.0,23000000.0
Dividend per Share,,,,,
Gross Margin,0.061317183951552,-0.045112781954887,0.13558515699334,0.18921536971263,0.20992569002123
EBITDA Margin,0.12112036336109,0.21303258145363,0.18268315889629,0.22828543752018,0.2890127388535
EBIT Margin,-0.23467070401211,-0.34920634920635,-0.57373929590866,-0.27413626089764,-0.11597664543524
Profit Margin,-0.38985616956851,-0.47869674185464,-0.68981921979068,-0.37261866322247,-0.18550955414013
Free Cash Flow margin,,,,,
EBITDA,160000000.0,255000000.0,384000000.0,707000000.0,1089000000.0
EBIT,-310000000,-418000000,-1206000000,-849000000,-437000000
Consolidated Income,-515000000.0,-573000000.0,-1450000000.0,-1154000000.0,-699000000.0
Earnings Before Tax Margin,-0.3557910673732,-0.48621553884712,-0.66175071360609,-0.30384242815628,-0.16162420382166
Net Profit Margin,-0.38985616956851,-0.47869674185464,-0.68981921979068,-0.37261866322247,-0.18550955414013
