Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31
Cash and cash equivalents,6800000.0,6800000.0,1200000.0,600000.0,1200000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,6800000.0,6800000.0,1200000.0,600000.0,1200000.0
Receivables,211400000.0,199900000.0,183200000.0,177500000.0,188000000.0
Inventories,0.0,0.0,0.0,0.0,0.0
Total current assets,263000000.0,244600000.0,214700000.0,211500000.0,237800000.0
Property, Plant & Equipment Net,1761400000.0,1728800000.0,1633400000.0,1649900000.0,1663900000.0
Goodwill and Intangible Assets,1472200000.0,1496900000.0,1498500000.0,1538000000.0,1546800000.0
Long-term investments,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,14600000.0
Total non-current assets,3265300000.0,3248700000.0,3155200000.0,3210800000.0,3251700000.0
Total assets,3528300000.0,3493300000.0,3369900000.0,3422300000.0,3489500000.0
Payables,107800000.0,92300000.0,86500000.0,98100000.0,94700000.0
Short-term debt,85900000.0,74100000.0,36500000.0,49100000.0,25300000.0
Total current liabilities,402500000.0,368700000.0,324600000.0,376200000.0,339900000.0
Long-term debt,1817100000.0,1884200000.0,1887000000.0,2198000000.0,2217700000.0
Total debt,1903000000.0,1958300000.0,1923500000.0,2247100000.0,2243000000.0
Deferred revenue,72500000.0,69100000.0,62500000.0,63100000.0,60000000.0
Tax Liabilities,91100000.0,88600000.0,112800000.0,139000000.0,169900000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,2214300000.0,2240000000.0,2215800000.0,2556300000.0,2620700000.0
Total liabilities,2616800000.0,2608700000.0,2540400000.0,2932500000.0,2960600000.0
Other comprehensive income,0.0,-400000.0,0.0,0.0,1500000.0
Retained earnings (deficit),-591100000.0,-603300000.0,-641600000.0,-611200000.0,-577600000.0
Total shareholders equity,911500000.0,884600000.0,829500000.0,489800000.0,528900000.0
Investments,0.0,0.0,0.0,0.0,0.0
Net Debt,1896200000.0,1951500000.0,1922300000.0,2246500000.0,2241800000.0
Other Assets,44800000.0,37900000.0,30300000.0,33400000.0,48600000.0
Other Liabilities,208800000.0,202300000.0,201600000.0,229000000.0,219900000.0
