date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2007-03-29_FY,2006-12-31_FY,2006-03-29_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY
,netCashUsedForInvestingActivites,-1481000000.0,-2237000000.0,4644000000.0,-5879000000.0,-3188000000.0,-3539000000.0,-341000000.0,-1161000000.0,-755000000.0,-4467000000.0,-1164000000.0,-1263000000.0,1415000000.0,-623000000.0,1155000000.0,1155000000.0,1796000000.0,515001243.2,-727352480.0,-400985150.0,48601470.0,3225000000.0,-41004028447.0516,4036829768.99185,-2907068868.78579,-1830443066.85181,-3079367503.51063,-1849869970.33191,-2292258149.24253,-2411404635.82037,-1166023008.2053,-1702743123.3861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-3577000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66000000.0,0.0,-73000000.0,-5364000000.0,0.0,-4795000518.2,0.0,0.0,0.0,0.0,-4377474187.80619,-426029426.038566,-496777591.501369,-1597504909.74013,-2212521423.43391,-2335536157.98257,-1463577505.74551,-1292534095.61564,-873575902.810429,-1281950282.54931
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4822974.634399,16983849.282098,45084804.602261,19263246.223927,20487159.280549,39521692.228319,54352715.815632,16316791.288126,16775794.319075
,commonStockRepurchased,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1275999368.2,0.0,0.0,0.0,0.0,-27833650.905126,0.0,0.0,0.0,0.0,0.0,-359519909.947939,0.0,0.0,0.0
,dividendsPaid,-4279000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-152000.0,0.0,-112000.0,-198000.0,-167000.0,-132000000.0,-177000000.0,-120000000.0,-3207000000.0,-253000000.0,-1803999006.2,-2000000.0,-2000000.0,-1000000.0,-1420000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,-720000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-182000000.0,0.0,-217999441.8,0.0,0.0,0.0,-5098000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,-5804000000.0,-4667000000.0,-11548000000.0,-1433000000.0,-3073000000.0,-3032000000.0,-5190000000.0,-5390000000.0,-6622000000.0,411000000.0,-4609000000.0,-4301000000.0,-3130000000.0,-3009000000.0,-6572000000.0,-6572000000.0,-2027000000.0,-4177998185.0,-4668776720.0,-4664926250.0,-4767708910.0,-6518000000.0,36160973189.5597,-154335188.300764,39628981.658229,-715345566.355882,404528170.702469,-92794780.270721,283026312.086675,-115333811.608781,-262323798.401407,-181737771.789978
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,-414000000.0,-179000000.0,72000000.0,-9000000.0,284000000.0,-541000000.0,-146000000.0,84000000.0,-220000000.0,-384000000.0,-148000000.0,-173000000.0,-697000000.0,-53000000.0,0.0,351000000.0,0.0,-188000000.0,489000000.0,0.0,334617798.179915,0.0,-374489121.268969,152727530.089297,58028151.713835,-88666782.384448,-189880569.921567,0.0,272827165.705173,-78214883.73469,55226062.821349,-19571760.038921
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1359000000.0,69000000.0,-9000.0,-11000.0,-5000.0,-6000.0,-5000.0,-4000.0,-541000.0,-2000.0,1000.0,-4000.0,2156000000.0,1000000.0,-906000000.0,-555000000.0,22000000.0,-141000000.0,0.0,0.0,0.0,194000000.0,-675598617.4244,953341319.39951,-653878197.360779,-136757240.62686,96316231.119636,69897366.957167,378643309.413255,-489174442.340689,461890707.2331,222279274.727743
,cashAtEndOfPeriod,5475000000.0,80000000.0,6000.0,0.0,0.0,0.0,0.0,0.0,2217000.0,0.0,0.0,-3000.0,2360000000.0,1000000.0,710000000.0,710000000.0,35000000.0,1265000000.0,0.0,0.0,0.0,1862000000.0,-18527090175.2121,2535276999.48234,8050344559.7145,7381885340.21028,110075692.708155,-91589653.254218,767485765.208011,404331178.628484,845962871.399754,427782755.13641
,cashAtBeginningOfPeriod,4116000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2978000.0,0.0,-3000.0,-3000.0,901000000.0,35000000.0,1265000000.0,1265000000.0,10000000.0,1406000000.0,0.0,0.0,0.0,1668000000.0,-17851491557.7877,1581935680.08283,8704222757.07528,7518642580.83714,13759461.588519,-161487020.211385,388842455.794756,893505620.969173,384072164.166654,205503480.408667
,operatingCashFlow,9058000000.0,1000000.0,0.0,-1000.0,-1000.0,-1000.0,1000.0,1000.0,6836000.0,-1000.0,13000.0,13000.0,5326000000.0,-8000000.0,5574000000.0,4511000000.0,6000000.0,3709997644.2,0.0,0.0,0.0,3487000000.0,4541945761.33648,-3081880791.38087,2155533538.05295,2497698174.96528,2961036133.84937,2012562117.5598,2115047980.86394,2115778888.82315,1835011451.01846,2126331929.94274
,capitalExpenditure,-1021000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1142000000.0,0.0,-1013000000.0,-1126000000.0,0.0,-1005999056.2,0.0,0.0,0.0,-1358000000.0,-2148251783.49564,-1390624352.91834,-1262466129.96929,-1438205266.81214,-1608481059.69791,-1463024198.03449,-1820547629.09807,-1822804493.81693,-1391947810.65627,-1479065865.79844
,freeCashFlow,8037000000.0,1000000.0,0.0,-1000.0,-1000.0,-1000.0,1000.0,1000.0,6836000.0,-1000.0,13000.0,13000.0,4184000000.0,-8000000.0,4561000000.0,3385000000.0,6000000.0,2703998588.0,0.0,0.0,0.0,2129000000.0,2393693977.84084,-4472505144.29921,893067408.083658,1059492908.15314,1352555074.15145,549537919.525311,294500351.765865,292974395.006213,443063640.362186,647266064.144306
