Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,12383000.0,13788000.0,17138000.0,15140000.0,46739000.0,6151000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,12383000.0,13788000.0,17138000.0,15140000.0,46739000.0,6151000.0
Receivables,5756000.0,4581000.0,4540000.0,6222000.0,4355000.0,1989000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,20967000.0,21036000.0,34565000.0,35461000.0,61464000.0,41176000.0
Property, Plant & Equipment Net,145308000.0,146573000.0,125702000.0,133010000.0,84059000.0,61364000.0
Goodwill and Intangible Assets,120294000.0,132901000.0,145508000.0,158551000.0,0.0,0.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,266328000.0,279976000.0,271402000.0,292937000.0,86816000.0,66092000.0
Total assets,287295000.0,301012000.0,305967000.0,328398000.0,148280000.0,107268000.0
Payables,3924000.0,2914000.0,2435000.0,4324000.0,4367000.0,7073000.0
Short-term debt,0.0,0.0,0.0,0.0,0.0,50991000.0
Total current liabilities,11534000.0,10530000.0,37168000.0,34881000.0,26040000.0,69118000.0
Long-term debt,205581000.0,200627000.0,220894000.0,239444000.0,78458000.0,30000000.0
Total debt,205581000.0,200627000.0,220894000.0,239444000.0,78458000.0,80991000.0
Deferred revenue,4806000.0,5277000.0,31484000.0,31207000.0,26383000.0,7110000.0
Tax Liabilities,360000.0,4490000.0,823000.0,749000.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,206297000.0,205592000.0,221981000.0,243757000.0,84045000.0,35547000.0
Total liabilities,217831000.0,216122000.0,259149000.0,278638000.0,110085000.0,104665000.0
Other comprehensive income,-3009000.0,1834000.0,-1157000.0,-138000.0,-18000.0,-1400000.0
Retained earnings (deficit),0.0,0.0,0.0,0.0,,
Total shareholders equity,69464000.0,84890000.0,46818000.0,49760000.0,38195000.0,2603000.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,193198000.0,186839000.0,203756000.0,224304000.0,31719000.0,74840000.0
Other Assets,2828000.0,2667000.0,12887000.0,14099000.0,10370000.0,33036000.0
Other Liabilities,7610000.0,7616000.0,34733000.0,30557000.0,21673000.0,11054000.0
