Date,2017-12,2016-12,2015-12,2014-12,2013-12
Cash and cash equivalents,1000000.0,3000000.0,2000000.0,1000000.0,3000000.0
Short-term investments,,,,,
Cash and short-term investments,,,,,
Receivables,90000000.0,67000000.0,59000000.0,66000000.0,65000000.0
Inventories,,,,,
Total current assets,1380000000.0,1217000000.0,1496000000.0,1706000000.0,1585000000.0
Property Plant & Equipment Net,1356000000.0,1185000000.0,1414000000.0,1644000000.0,1539000000.0
Goodwill and Intangible Assets,1000000,2000000,26000000,3000000,3000000
Long-term investments,000000.0,1000000.0,1000000.0,3000000.0,4000000.0
Tax assets,,,,,
Total non-current assets,1620000000.0,1435000000.0,1724000000.0,1164000000.0,1056000000.0
Total assets,1493000000.0,1300000000.0,1626000000.0,1899000000.0,1660000000.0
Payables,13000000.0,9000000.0,14000000.0,3000000.0,6000000.0
Short-term debt,,,,,
Total current liabilities,145000000.0,87000000.0,81000000.0,98000000.0,94000000.0
Long-term debt,1347000000.0,1161000000.0,1440000000.0,939000000.0,879000000.0
Total debt,1347000000.0,1161000000.0,1440000000.0,939000000.0,879000000.0
Deferred revenue,,,,,
Tax Liabilities,,,,,
Deposit Liabilities,,,,,
Total non-current liabilities,1620000000.0,1435000000.0,1724000000.0,1164000000.0,1056000000.0
Total liabilities,1765000000.0,1522000000.0,1806000000.0,1261000000.0,1149000000.0
Other comprehensive income,,,,,
Retained earnings (deficit),,,,,
Total shareholders equity,-272000000.0,-222000000.0,-180000000.0,637000000.0,510000000.0
Investments,000000.0,1000000.0,1000000.0,3000000.0,4000000.0
Net Debt,1346000000,1158000000,1438000000,938000000,876000000
Other Assets,36000000,35000000,120000000,177000000,43000000
Other Liabilities,348000000,327000000,301000000,270000000,202000000
