date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,debtRepayment,-556000000.0,-760000000.0,-1920000000.0,-1044000000.0,-2276000000.0,-950000000.0,-315000000.0,-1105000000.0,-1867000000.0,-2000000.0,-620000000.0,-101000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39000000.0,103000000.0,93000000.0,100000000.0,77000000.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-60000000.0,-325000000.0,-400000000.0,-350000000.0,-145000000.0,-103000000.0,-410000000.0,-238000000.0,0.0,-316000000.0,-280000000.0,-21000000.0,-501000000.0,-382000000.0,0.0,0.0,0.0,0.0,-1000000.0,-4000000.0,-57000000.0,-51000000.0,0.0,-8000000.0,-161000000.0
,dividendsPaid,-358000000.0,-343000000.0,-318000000.0,-296000000.0,-272000000.0,-238000000.0,-210000000.0,-140000000.0,-192000000.0,-136000000.0,-127000000.0,-128000000.0,-135000000.0,-147000000.0,-144000000.0,-142000000.0,-137000000.0,-136000000.0,-135000000.0,-135000000.0,-135000000.0,-138000000.0,-138000000.0,-138000000.0,-134000000.0
,otherFinancingActivites,21000000.0,-5000000.0,-6000000.0,-7000000.0,-8000000.0,-6000000.0,-9000000.0,-10000000.0,-4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,4000000.0,3000000.0,18000000.0,7000000.0,9000000.0
,netCashUsedProvidedByFinancingActivities,-704000000.0,-1043000000.0,-1040000000.0,-1006000000.0,-838000000.0,-832000000.0,2664000000.0,-859000000.0,1504000000.0,-423000000.0,-411000000.0,18000000.0,-779000000.0,-448000000.0,-101000000.0,-547000000.0,-579000000.0,397000000.0,-323000000.0,57000000.0,-451000000.0,128000000.0,-186000000.0,52000000.0,-13000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,3000000.0,-3000000.0,-5000000.0,2000000.0,-4000000.0,-8000000.0,-4000000.0,7000000.0,2000000.0,1000000.0,1000000.0,-1000000.0,1000000.0,0.0,1000000.0,-5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,360000000.0,-22000000.0,35000000.0,10000000.0,-112000000.0,79000000.0,-23000000.0,-12000000.0,-328000000.0,61000000.0,-277000000.0,406000000.0,-501000000.0,-51000000.0,415000000.0,199000000.0,-233000000.0,481000000.0,11000000.0,-35000000.0,-85000000.0,157000000.0,0.0,5000000.0,-76000000.0
,cashAtEndOfPeriod,564000000.0,204000000.0,226000000.0,191000000.0,181000000.0,293000000.0,214000000.0,237000000.0,249000000.0,577000000.0,516000000.0,793000000.0,387000000.0,888000000.0,939000000.0,524000000.0,325000000.0,558000000.0,77000000.0,66000000.0,101000000.0,186000000.0,29000000.0,29000000.0,24000000.0
,cashAtBeginningOfPeriod,204000000.0,226000000.0,191000000.0,181000000.0,293000000.0,214000000.0,237000000.0,249000000.0,577000000.0,516000000.0,793000000.0,387000000.0,888000000.0,939000000.0,524000000.0,325000000.0,558000000.0,77000000.0,66000000.0,101000000.0,186000000.0,29000000.0,29000000.0,24000000.0,100000000.0
,operatingCashFlow,1455000000.0,1504000000.0,1543000000.0,1657000000.0,1385000000.0,1612000000.0,1408000000.0,1297000000.0,1128000000.0,625000000.0,575000000.0,758000000.0,653000000.0,732000000.0,609000000.0,769000000.0,494000000.0,244000000.0,801000000.0,431000000.0,831000000.0,744000000.0,731000000.0,698000000.0,746000000.0
,capitalExpenditure,-383000000.0,-425000000.0,-528000000.0,-649000000.0,-626000000.0,-652000000.0,-596000000.0,-488000000.0,-470000000.0,-466000000.0,-250000000.0,-318000000.0,-644000000.0,-529000000.0,-405000000.0,-343000000.0,-248000000.0,-230000000.0,-427000000.0,-234000000.0,-226000000.0,-292000000.0,-500000000.0,-749000000.0,-789000000.0
,freeCashFlow,1072000000.0,1079000000.0,1015000000.0,1008000000.0,759000000.0,960000000.0,812000000.0,809000000.0,658000000.0,159000000.0,325000000.0,440000000.0,9000000.0,203000000.0,204000000.0,426000000.0,246000000.0,14000000.0,374000000.0,197000000.0,605000000.0,452000000.0,231000000.0,-51000000.0,-43000000.0
