date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,otherInvestingActivites,65900000.0,-60000000.0,-73500000.0,-74900000.0,-76100000.0,-63100000.0,-59400000.0,-68700000.0,-36900000.0,-32800000.0,-37800000.0,-40700000.0,-112500000.0,9200000.0,0.0,402300000.0,715700000.0,86000000.0,-16200000.0,-9300000.0,-94800000.0,71500000.0,3200000.0,19900000.0,17200000.0,-70800000.0,-65900000.0,13100000.0,26100000.0,8800000.0,16200000.0,365400000.0
,netCashUsedForInvestingActivites,26900000.0,-101800000.0,31100000.0,-25500000.0,-276400000.0,20400000.0,-44700000.0,-113400000.0,-121900000.0,-116300000.0,-46400000.0,-40700000.0,-112500000.0,-52600000.0,-30000000.0,371300000.0,708100000.0,49000000.0,-16200000.0,-9300000.0,-94800000.0,3100000.0,-74400000.0,-108600000.0,-144300000.0,-79800000.0,-65900000.0,-54600000.0,-88300000.0,-109300000.0,-98900000.0,248800000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-1000000.0,-392900000.0,-700000.0,-400000.0,-206000000.0,-299900000.0,-100000.0,-100000.0,-4800000.0,-8400000.0,-32100000.0,-147600000.0,-135500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-105100000.0,-4400000.0,-600000.0,-8900000.0,-8800000.0,-9000000.0,-537700000.0,-345600000.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,100000.0,400000.0,0.0,1200000.0,100100000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-12000000.0,-50400000.0,-67600000.0,-84000000.0,-36200000.0,-52000000.0,-46500000.0,-80800000.0,-2200000.0,-3100000.0,-44200000.0,0.0,-28800000.0,-700000.0,0.0,0.0,0.0,0.0,0.0,-5500000.0,-2800000.0,-1600000.0,-8700000.0,-2100000.0,-5300000.0,-8800000.0,-8500000.0,0.0,0.0,0.0,-35400000.0,-15500000.0
,dividendsPaid,-43000000.0,-39400000.0,-37700000.0,-35000000.0,-32400000.0,-28100000.0,-25400000.0,-23000000.0,-19600000.0,-18900000.0,-19000000.0,-19600000.0,-17200000.0,-7400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4200000.0,-10500000.0,-20800000.0,-14800000.0,-6300000.0,-11400000.0,-55700000.0,0.0,-50000000.0
,otherFinancingActivites,337900000.0,491200000.0,0.0,0.0,369400000.0,95600000.0,800000.0,1700000.0,219700000.0,-1900000.0,180700000.0,110300000.0,178600000.0,-50200000.0,49200000.0,-394100000.0,-293500000.0,-4000000.0,-8800000.0,0.0,19600000.0,11200000.0,3700000.0,12800000.0,206600000.0,531500000.0,378900000.0,32300000.0,76700000.0,21900000.0,-129500000.0,-758200000.0
,netCashUsedProvidedByFinancingActivities,281900000.0,8500000.0,-106000000.0,-119400000.0,94800000.0,-284400000.0,-71200000.0,-102200000.0,193100000.0,-32300000.0,85400000.0,-56900000.0,-2900000.0,-58300000.0,49200000.0,-394100000.0,-293500000.0,-4000000.0,-8800000.0,-110600000.0,12400000.0,10400000.0,-13800000.0,-1900000.0,181800000.0,-34600000.0,110100000.0,26000000.0,65300000.0,-33800000.0,-164900000.0,-823700000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,516000000.0,139000000.0,75300000.0,-3400000.0,-17300000.0,-105200000.0,8200000.0,-103900000.0,223600000.0,-85800000.0,105300000.0,30100000.0,-68500000.0,18700000.0,38000000.0,-5900000.0,19900000.0,-43000000.0,-74600000.0,129900000.0,2200000.0,-77100000.0,82500000.0,-65500000.0,59400000.0,4300000.0,2900000.0,0.0,0.0,0.0,-71200000.0,-268100000.0
,cashAtEndOfPeriod,794000000.0,278600000.0,139600000.0,64300000.0,55200000.0,72500000.0,177700000.0,169500000.0,273400000.0,49800000.0,135600000.0,30300000.0,200000.0,68700000.0,50000000.0,49500000.0,55400000.0,36000000.0,78700000.0,153300000.0,23400000.0,21200000.0,98300000.0,15800000.0,81300000.0,21900000.0,17600000.0,0.0,0.0,0.0,-71200000.0,-245200000.0
,cashAtBeginningOfPeriod,278000000.0,139600000.0,64300000.0,67700000.0,72500000.0,177700000.0,169500000.0,273400000.0,49800000.0,135600000.0,30300000.0,200000.0,68700000.0,50000000.0,12000000.0,55400000.0,35500000.0,79000000.0,153300000.0,23400000.0,21200000.0,98300000.0,15800000.0,81300000.0,21900000.0,17600000.0,14700000.0,19100000.0,15800000.0,23900000.0,0.0,22900000.0
,operatingCashFlow,206000000.0,232300000.0,150200000.0,141500000.0,164300000.0,158800000.0,124100000.0,111700000.0,152400000.0,62800000.0,66300000.0,127700000.0,46900000.0,129600000.0,18800000.0,16900000.0,-38000000.0,-88000000.0,-49600000.0,249800000.0,84600000.0,-90600000.0,170700000.0,45000000.0,21900000.0,118700000.0,-41300000.0,24200000.0,26300000.0,135000000.0,192600000.0,306800000.0
,capitalExpenditure,0.0,-60200000.0,-74100000.0,-75500000.0,-76100000.0,-63100000.0,-59400000.0,-70400000.0,-44100000.0,-32500000.0,-38900000.0,-59200000.0,-93200000.0,-61800000.0,-30000000.0,-31000000.0,-7600000.0,-37000000.0,-47600000.0,-148700000.0,-261900000.0,-68400000.0,-77600000.0,-128500000.0,-160300000.0,-79400000.0,-70000000.0,-67700000.0,-114400000.0,-118100000.0,-115100000.0,-116600000.0
,freeCashFlow,206000000.0,172100000.0,76100000.0,66000000.0,88200000.0,95700000.0,64700000.0,41300000.0,108300000.0,30300000.0,27400000.0,68500000.0,-46300000.0,67800000.0,-11200000.0,-14100000.0,-45600000.0,-125000000.0,-97200000.0,101100000.0,-177300000.0,-159000000.0,93100000.0,-83500000.0,-138400000.0,39300000.0,-111300000.0,-43500000.0,-88100000.0,16900000.0,77500000.0,190200000.0
