Date,2002-12,2001-12,2000-12,1999-12,1998-12
Revenue,417000000.0,395000000.0,393000000.0,334000000.0,388000000.0
Revenue Growth,,,,,
Cost of Revenue,315000000.0,296000000.0,261000000.0,220000000.0,269000000.0
Gross Profit,102000000.0,98000000.0,131000000.0,114000000.0,119000000.0
R&D Expenses,26000000.0,26000000.0,25000000.0,28000000.0,31000000.0
SG&A Expense,58000000.0,57000000.0,54000000.0,62000000.0,72000000.0
Operating Expenses,84000000.0,91000000.0,104000000.0,115000000.0,127000000.0
Operating Income,18000000.0,7000000.0,27000000.0,-0000000.0,-8000000.0
Interest Expense,,,,,
Earnings before Tax,11000000.0,-3000000.0,18000000.0,-7000000.0,-11000000.0
Income Tax Expense,4000000.0,-1000000.0,8000000.0,-2000000.0,-5000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,3000000.0,-2000000.0,12000000.0,-3000000.0,-10000000.0
Preferred Dividends,,,,,
Net Income Com,3000000.0,-2000000.0,12000000.0,-3000000.0,-10000000.0
EPS,0.03,-0.06,0.43,-0.10,-0.38
EPS Diluted,0.03,-0.06,0.43,-0.10,-0.38
Weighted Average Shs Out,30000000.0,28000000.0,28000000.0,27000000.0,27000000.0
Weighted Average Shs Out (Dil),30000000.0,28000000.0,28000000.0,28000000.0,27000000.0
Dividend per Share,,,,,
Gross Margin,0.24460431654676,0.24810126582278,0.33333333333333,0.34131736526946,0.30670103092784
EBITDA Margin,0.081534772182254,0.10379746835443,0.12977099236641,0.07185628742515,0.043814432989691
EBIT Margin,0.016786570743405,-0.0075949367088608,0.05089058524173,-0.01497005988024,-0.038659793814433
Profit Margin,0.0071942446043165,-0.0050632911392405,0.030534351145038,-0.0089820359281437,-0.025773195876289
Free Cash Flow margin,,,,,
EBITDA,34000000.0,41000000.0,51000000.0,24000000.0,17000000.0
EBIT,7000000,-3000000,20000000,-5000000,-15000000
Consolidated Income,3000000.0,-2000000.0,12000000.0,-3000000.0,-10000000.0
Earnings Before Tax Margin,0.026378896882494,-0.0075949367088608,0.045801526717557,-0.020958083832335,-0.028350515463918
Net Profit Margin,0.0071942446043165,-0.0050632911392405,0.030534351145038,-0.0089820359281437,-0.025773195876289
