Date,2019-06-30,2018-06-30,2017-06-30,2016-06-30,2015-06-30,2014-06-30,2013-06-30,2012-06-30,2011-06-30,2010-06-30,2009-06-30
Depreciation & Amortization,37349000.0,36073000.0,42704000.0,40532000.0,40893000.0,41024000.0,40901000.0,36888000.0,36629000.0,19348000.0,17082000.0
Stock-based compensation,393000.0,2607000.0,1982000.0,3598000.0,3195000.0,3718000.0,3907000.0,2775000.0,1720000.0,5670000.0,5026000.0
Operating Cash Flow,-4460000.0,132305000.0,97161000.0,116552000.0,135258000.0,37145000.0,55917000.0,20406000.0,66223000.0,68683000.0,106768000.0
Capital Expenditure,9416000.0,9649000.0,11195000.0,35797000.0,36436000.0,23906000.0,22747000.0,39167000.0,15053000.0,-2624000.0,-4611000.0
Acquisitions and disposals,-0.0,-6202000.0,-4651000.0,-15767000.0,-0.0,-0.0,-2143000.0,-6154000.0,-230225000.0,-10319000.0,-99373000.0
Investment purchases and sales,-1056000.0,0.0,-45794000.0,-26637000.0,-9151000.0,-24858000.0,0.0,-1129000.0,-1023000.0,0.0,-3872000.0
Investing Cash flow,64476000.0,180748000.0,-114071000.0,-5756000.0,-59483000.0,-21640000.0,-447816000.0,-292539000.0,-323685000.0,-90186000.0,-107856000.0
Issuance (repayment) of debt,-37357000.0,-754000.0,-1145000.0,8716000.0,-14128000.0,-87008000.0,-0.0,-0.0,-6705000.0,-137000.0,-7000.0
Issuance (buybacks) of shares,0.0,0.0,2085000.0,84807000.0,-7106000.0,-24660000.0,-53425000.0,-1129000.0,-1023000.0,-125584000.0,-39141000.0
Dividend payments,-4104000.0,-0.0,-2067000.0,-0.0,-1024000.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0
Financing Cash Flow,-24714000.0,-473479000.0,40469000.0,13645000.0,-4516000.0,-13378000.0,409716000.0,231907000.0,183269000.0,-48478000.0,-40248000.0
Effect of forex changes on cash,-3845000.0,-7977000.0,11254000.0,-18380000.0,-12348000.0,2880000.0,-3275000.0,-15914000.0,15714000.0,2937000.0,-10353000.0
Net cash flow / Change in cash,31457000.0,-168403000.0,34813000.0,106061000.0,58911000.0,5007000.0,14542000.0,-56140000.0,-58479000.0,-67044000.0,-51689000.0
Free Cash Flow,-13876000.0,122656000.0,85966000.0,80755000.0,98822000.0,13239000.0,33170000.0,-18761000.0,51170000.0,66059000.0,102157000.0
Net Cash/Marketcap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526,0.2863
