date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY,1995-12-31_FY,1994-12-31_FY,1993-12-31_FY,1992-12-31_FY,1991-12-31_FY,1990-12-31_FY,1989-12-31_FY
,salesMaturitiesOfInvestments,0.0,23436836000.0,17328600000.0,14074678000.0,15548490000.0,13550793000.0,17292439000.0,11382594000.0,17662704000.0,6317734000.0,10892404000.0,11138797000.0,7612039000.0,13542677000.0,14007250000.0,10968405000.0,8478950000.0,8052342000.0,7729195000.0,6179337000.0,3472974000.0,2652800000.0,2083100000.0,1317300000.0,795300000.0,931800000.0,659800000.0,1463700000.0,841800000.0,421400000.0,299900000.0,267300000.0
,otherInvestingActivites,0.0,663000.0,3750000.0,1114000.0,1247000.0,5126000.0,11281000.0,8200000.0,15816000.0,0.0,19705000.0,7110000.0,-1130116000.0,-386953000.0,-178767000.0,-594940000.0,-571637000.0,-53978000.0,-44213000.0,-125814000.0,-385021000.0,-438000000.0,-413000000.0,-276000000.0,-212300000.0,-197600000.0,-222800000.0,127400000.0,68200000.0,156500000.0,56900000.0,162800000.0
,netCashUsedForInvestingActivites,-1631047000.0,-1386750000.0,-1913320000.0,-670595000.0,-1373981000.0,-1238920000.0,-2282093000.0,-385922000.0,-2155468000.0,-2455291000.0,-399819000.0,-919383000.0,-1229327000.0,-461275000.0,-368948000.0,-421718000.0,-633404000.0,-619715000.0,-289209000.0,-643697000.0,-385967000.0,22300000.0,-672700000.0,-251300000.0,-77900000.0,-79700000.0,-241100000.0,-11500000.0,78800000.0,-55100000.0,72900000.0,-152300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,0.0,0.0,0.0,-100000000.0,0.0,0.0,0.0,-7000.0,-19000.0,-150019000.0,-25264000.0,-821246000.0,-7662000.0,-128313000.0,-19251000.0,-6255000.0,-1880000.0,-15412000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3400000.0,-1300000.0,-1600000.0,-6700000.0,-19500000.0
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3539000.0,2498000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,0.0,-68793000.0,-101010000.0,-101473000.0,-1290000.0,-101237000.0,-1457000.0,-144630000.0,-436000.0,-2029000.0,-986000.0,-800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,dividendsPaid,-2016000.0,-185069000.0,-173512000.0,-152235000.0,-142965000.0,-140224000.0,-135241000.0,-126338000.0,-116853000.0,-112210000.0,-108027000.0,-102130000.0,-98152000.0,-90820000.0,-73400000.0,-61499000.0,-53782000.0,-48485000.0,-44737000.0,-43296000.0,-39554000.0,-36000000.0,-30500000.0,-21500000.0,-18100000.0,-12700000.0,-7400000.0,-1700000.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,0.0,0.0,0.0,0.0,1389000.0,3183000.0,2686000.0,171000.0,422000.0,683000.0,681000.0,7770000.0,107212000.0,16243000.0,0.0,0.0,0.0,0.0,0.0,0.0,-100000.0,0.0,98400000.0,100000.0,700000.0,0.0,0.0,-100000.0,100000.0,100000.0,100000.0
,netCashUsedProvidedByFinancingActivities,7607476000.0,585062000.0,253664000.0,1044118000.0,1486061000.0,72849000.0,1803421000.0,1243462000.0,2472856000.0,2267537000.0,1074784000.0,1129602000.0,1035772000.0,11919000.0,-46760000.0,908921000.0,160206000.0,-8388000.0,950258000.0,637680000.0,493283000.0,-144700000.0,517600000.0,76800000.0,304200000.0,94400000.0,142400000.0,-25600000.0,40200000.0,-163400000.0,-248600000.0,115300000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,6500672000.0,-167598000.0,-1097268000.0,911602000.0,549922000.0,-772600000.0,-192002000.0,1031146000.0,617387000.0,86615000.0,1099498000.0,484148000.0,40819000.0,-248073000.0,-468843000.0,619639000.0,-344417000.0,-425741000.0,933245000.0,91619000.0,236975000.0,100000.0,0.0,0.0,-100000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0
,cashAtEndOfPeriod,10288853000.0,3788181000.0,3955779000.0,5053047000.0,4141445000.0,3591523000.0,4364123000.0,4556125000.0,3524979000.0,2907592000.0,2820977000.0,1721479000.0,1237331000.0,1196512000.0,1444585000.0,1913428000.0,1293789000.0,1638206000.0,2063947000.0,1130702000.0,1039083000.0,802100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,cashAtBeginningOfPeriod,3788181000.0,3955779000.0,5053047000.0,4141445000.0,3591523000.0,4364123000.0,4556125000.0,3524979000.0,2907592000.0,2820977000.0,1721479000.0,1237331000.0,1196512000.0,1444585000.0,1913428000.0,1293789000.0,1638206000.0,2063947000.0,1130702000.0,1039083000.0,802108000.0,787800000.0,827600000.0,924900000.0,633900000.0,533400000.0,585000000.0,579100000.0,405100000.0,591100000.0,721300000.0,761000000.0
,operatingCashFlow,524243000.0,634090000.0,562388000.0,538079000.0,437842000.0,393471000.0,286670000.0,173606000.0,299999000.0,274369000.0,424533000.0,273929000.0,234374000.0,201283000.0,-53135000.0,132436000.0,128781000.0,202362000.0,272196000.0,97636000.0,129659000.0,136600000.0,115300000.0,43800000.0,64700000.0,85900000.0,47100000.0,43000000.0,54900000.0,32500000.0,45400000.0,-2700000.0
,capitalExpenditure,0.0,-206716000.0,-79270000.0,-34089000.0,-53648000.0,-147129000.0,-131970000.0,-39599000.0,-24891000.0,-26719000.0,-16826000.0,-78262000.0,-59882000.0,-21065000.0,-27286000.0,-18098000.0,-15398000.0,-12512000.0,-40945000.0,-17479000.0,-25213000.0,-20300000.0,-18800000.0,-15000000.0,-12200000.0,-6400000.0,-16400000.0,-13300000.0,-11700000.0,-10400000.0,-5900000.0,-16900000.0
,freeCashFlow,524243000.0,427374000.0,483118000.0,503990000.0,384194000.0,246342000.0,154700000.0,134007000.0,275108000.0,247650000.0,407707000.0,195667000.0,174492000.0,180218000.0,-80421000.0,114338000.0,113383000.0,189850000.0,231251000.0,80157000.0,104446000.0,116300000.0,96500000.0,28800000.0,52500000.0,79500000.0,30700000.0,29700000.0,43200000.0,22100000.0,39500000.0,-19600000.0
