date,,2020-09-27_FY,2019-09-29_FY,2018-09-30_FY,2017-10-01_FY,2016-10-02_FY,2015-09-27_FY,2014-09-28_FY,2013-09-29_FY,2012-09-30_FY,2011-10-02_FY,2010-10-03_FY,2009-09-27_FY,2008-09-28_FY,2007-09-30_FY,2006-10-01_FY,2005-10-02_FY,2004-10-03_FY,2003-09-28_FY,2002-09-29_FY,2001-09-30_FY,2000-10-01_FY,1999-10-03_FY,1998-09-27_FY,1997-09-28_FY,1996-09-29_FY
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-967000000.0,-350000000.0,0.0,-400000000.0,0.0,-610100000.0,0.0,-35200000.0,0.0,-4300000.0,-6000000.0,0.0,0.0,0.0,-898000.0,-735000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,commonStockIssued,298000000.0,409800000.0,153900000.0,150800000.0,160700000.0,191800000.0,139700000.0,247200000.0,236600000.0,235000000.0,127000000.0,57000000.0,112000000.0,176937000.0,159249000.0,163555000.0,0.0,0.0,0.0,59639000.0,0.0,0.0,0.0,0.0,0.0
,commonStockRepurchased,-1698000000.0,-9812500000.0,-7133500000.0,-1891700000.0,-1834900000.0,-1244300000.0,-619000000.0,-341000000.0,-549100000.0,-306000000.0,-158000000.0,57000000.0,-199000000.0,-996798000.0,-695000000.0,-950000000.0,-66000000.0,31000000.0,55000000.0,-49788000.0,69000000.0,43000000.0,25000000.0,18000000.0,12000000.0
,dividendsPaid,-1923000000.0,-1761300000.0,-1743400000.0,-1450400000.0,-1178000000.0,-928600000.0,-783000000.0,-629000000.0,-513000000.0,-390000000.0,-171000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,otherFinancingActivites,0.0,1866900000.0,-103900000.0,740500000.0,1262900000.0,526500000.0,778700000.0,896800000.0,110800000.0,341700000.0,0.0,0.0,0.0,89550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,netCashUsedProvidedByFinancingActivities,1713000000.0,-10056900000.0,-3242800000.0,-3001600000.0,-1750000000.0,-2256500000.0,-623000000.0,-108000000.0,-745500000.0,-608000000.0,-346000000.0,-642000000.0,-185000000.0,-171887000.0,-155000000.0,-674000000.0,-67000000.0,31000000.0,55000000.0,14821000.0,59000000.0,72000000.0,28000000.0,38000000.0,182000000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,-49000000.0,-39500000.0,10800000.0,-3500000.0,-150600000.0,-34000000.0,-2000000.0,9700000.0,-1000000.0,-5000000.0,4000000.0,1000000.0,11272000.0,4000000.0,0.0,3000000.0,3000000.0,2000000.0,-174000.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,1664000000.0,-6069700000.0,6294000000.0,333500000.0,598700000.0,-178300000.0,-867000000.0,1387000000.0,40500000.0,-16000000.0,564000000.0,330000000.0,-12000000.0,-31345000.0,139000000.0,29000000.0,46000000.0,34000000.0,48000000.0,42420000.0,4000000.0,-35000000.0,32000000.0,-57000000.0,106000000.0
,cashAtEndOfPeriod,0.0,2686600000.0,8756300000.0,2462300000.0,2128800000.0,1529700000.0,1709000000.0,2576000000.0,1188600000.0,1148000000.0,1164000000.0,600000000.0,269000000.0,281261000.0,313000000.0,174000000.0,247000000.0,134000000.0,161000000.0,113237000.0,70000000.0,67000000.0,102000000.0,69000000.0,127000000.0
,cashAtBeginningOfPeriod,0.0,8756300000.0,2462300000.0,2128800000.0,1530100000.0,1708000000.0,2576000000.0,1189000000.0,1148100000.0,1164000000.0,600000000.0,270000000.0,281000000.0,312606000.0,174000000.0,145000000.0,201000000.0,100000000.0,113000000.0,70817000.0,66000000.0,102000000.0,70000000.0,126000000.0,21000000.0
,operatingCashFlow,1699000000.0,5047000000.0,11937800000.0,4174300000.0,4575100000.0,3749100000.0,608000000.0,2908000000.0,1750300000.0,1612000000.0,1705000000.0,1389000000.0,1259000000.0,1331221000.0,1132000000.0,923000000.0,863000000.0,616000000.0,497000000.0,460826000.0,319000000.0,230000000.0,152000000.0,100000000.0,136000000.0
,capitalExpenditure,-1483000000.0,-1806600000.0,-1976400000.0,-1519400000.0,-1440300000.0,-1303700000.0,-1160900000.0,-1151200000.0,-856200000.0,-531900000.0,-440700000.0,-445000000.0,-984000000.0,-1080348000.0,-771230000.0,-643989000.0,-417000000.0,-378000000.0,-394000000.0,-384215000.0,-316000000.0,-258000000.0,-202000000.0,-174000000.0,-163000000.0
,freeCashFlow,216000000.0,3240400000.0,9961400000.0,2654900000.0,3134800000.0,2445400000.0,-553000000.0,1757000000.0,894100000.0,1080000000.0,1264000000.0,943000000.0,274000000.0,250873000.0,361000000.0,280000000.0,446000000.0,238000000.0,103000000.0,76611000.0,3000000.0,-28000000.0,-50000000.0,-74000000.0,-27000000.0
