Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2013-12-31,2013-12-26,2012-12-31,2012-12-26
Cash and cash equivalents,2990196.0,492861.0,3324609.0,1313421.0,1875749.0,1875749.0,348521.0,348521.0
Short-term investments,12361.0,13422.0,10666.0,10339.0,13431.0,13431.0,14405.0,14405.0
Cash and short-term investments,3002557.0,506283.0,3335275.0,1323760.0,1889180.0,1889180.0,362926.0,362926.0
Receivables,115982.0,183926.0,164743.0,41897.0,78455.0,78455.0,24429.0,24429.0
Inventories,76109.0,172363.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,3510617.0,1389894.0,3573001.0,1475555.0,2188523.0,2188523.0,514459.0,514459.0
Property, Plant & Equipment Net,23716768.0,21802976.0,1723707.0,741340.0,1016843.0,1016843.0,1131214.0,1131214.0
Goodwill and Intangible Assets,363092.0,376795.0,390498.0,398181.0,333579.0,333579.0,294304.0,294304.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,24160443.0,22341864.0,2135833.0,1161149.0,1372050.0,1372050.0,1447146.0,1447146.0
Total assets,27671060.0,23731758.0,5708834.0,2636704.0,3560573.0,3560573.0,1961605.0,1961605.0
Payables,824900.0,2666855.0,1017851.0,621909.0,704028.0,704028.0,435849.0,435849.0
Short-term debt,71613.0,49794.0,17913.0,0.0,0.0,0.0,270560.0,270560.0
Total current liabilities,916936.0,2716649.0,1035764.0,621909.0,704028.0,704028.0,706409.0,706409.0
Long-term debt,3519821.0,3034420.0,2645015.0,2070366.0,2359653.0,2359653.0,2034907.0,2034907.0
Total debt,3591434.0,3084214.0,2662928.0,2070366.0,2359653.0,2359653.0,2305467.0,2305467.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,3519821.0,3034420.0,2645015.0,2070366.0,2359653.0,2359653.0,2034907.0,2034907.0
Total liabilities,4436757.0,5751069.0,3680779.0,2692275.0,3063681.0,3063681.0,2741316.0,2741316.0
Other comprehensive income,-574186.0,-213884.0,-286272.0,-226432.0,-566310.0,-566310.0,-660201.0,-660201.0
Retained earnings (deficit),-118914567.0,-108532508.0,-99273861.0,-90803200.0,-76644313.0,-76644313.0,-71955275.0,-71955275.0
Total shareholders equity,23234303.0,17980689.0,2028055.0,-55571.0,496892.0,496892.0,-779711.0,-779711.0
Investments,12361.0,13422.0,10666.0,10339.0,13431.0,13431.0,14405.0,14405.0
Net Debt,588877.0,2577931.0,-672347.0,746606.0,470473.0,470473.0,1942541.0,1942541.0
Other Assets,315969.0,527322.0,72983.0,109898.0,220888.0,220888.0,127104.0,127104.0
Other Liabilities,20423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
