Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31
Depreciation & Amortization,95712000.0,74136000.0,64012000.0,49428000.0
Stock-based compensation,55519000.0,0.0,0.0,
Operating Cash Flow,201998000.0,8210000.0,32753000.0,7322000.0
Capital Expenditure,0.0,-42021000.0,-31708000.0,-30205000.0
Acquisitions and disposals,-56193000.0,-124964000.0,-13984000.0,-210728000.0
Investment purchases and sales,0.0,1179000.0,53735000.0,
Investing Cash flow,-125565000.0,-58116000.0,-117247000.0,-249813000.0
Issuance (repayment) of debt,-853487000.0,-14855000.0,76260000.0,383948000.0
Issuance (buybacks) of shares,-350697000.0,71250000.0,0.0,-795000.0
Dividend payments,-7577000.0,-1726000.0,-2249000.0,-34655000.0
Financing Cash Flow,80643000.0,38471000.0,42180000.0,228898000.0
Effect of forex changes on cash,-11521000.0,13253000.0,-8062000.0,-21743000.0
Net cash flow / Change in cash,145555000.0,1818000.0,-50376000.0,-35336000.0
Free Cash Flow,201998000.0,-33811000.0,1045000.0,
Net Cash/Marketcap,0.0,-0.4524,-0.4524,-0.4524
