Date,2018-12-30,2017-12-31,2017-01-01,2016-01-03,2014-12-28,2013-12-29
Cash and cash equivalents,67217000.0,71671000.0,54235000.0,59327000.0,106847000.0,53699000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,67217000.0,71671000.0,54235000.0,59327000.0,106847000.0,53699000.0
Receivables,36771000.0,33019000.0,31809000.0,27304000.0,23666000.0,19453000.0
Inventories,301938000.0,289712000.0,278718000.0,234289000.0,223404000.0,209502000.0
Total current assets,1273646000.0,1361294000.0,1471459000.0,1444618000.0,1326424000.0,1278202000.0
Property, Plant & Equipment Net,482147000.0,502227000.0,444602000.0,379876000.0,306684000.0,243992000.0
Goodwill and Intangible Assets,681197000.0,770438000.0,945829000.0,998729000.0,946934000.0,952771000.0
Long-term investments,17468000.0,15380000.0,14366000.0,12763000.0,11924000.0,10948000.0
Tax assets,0.0,0.0,22105000.0,22471000.0,22419000.0,20747000.0
Total non-current assets,998926000.0,943515000.0,952409000.0,941224000.0,925938000.0,1005327000.0
Total assets,1711918000.0,1809937000.0,1907095000.0,1817081000.0,1729292000.0,1599541000.0
Payables,239668000.0,245009000.0,225227000.0,194149000.0,184897000.0,153644000.0
Short-term debt,29095000.0,81512000.0,62352000.0,3904000.0,0.0,7200000.0
Total current liabilities,404837000.0,463376000.0,402437000.0,309286000.0,286146000.0,252355000.0
Long-term debt,636381000.0,617867000.0,616588000.0,586956000.0,588117000.0,698991000.0
Total debt,665476000.0,699379000.0,678940000.0,590860000.0,588117000.0,706191000.0
Deferred revenue,0.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,50365000.0,38095000.0,84578000.0,128752000.0,125673000.0,151232000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,998926000.0,943515000.0,952409000.0,941224000.0,925938000.0,1005327000.0
Total liabilities,1403763000.0,1406891000.0,1354846000.0,1250510000.0,1212084000.0,1257682000.0
Other comprehensive income,-22790000.0,-24966000.0,-13583000.0,-5988000.0,-4417000.0,30984000.0
Retained earnings (deficit),-190315000.0,-78160000.0,65093000.0,70181000.0,32001000.0,-1117000.0
Total shareholders equity,308155000.0,403046000.0,552249000.0,566571000.0,517208000.0,341859000.0
Investments,17468000.0,15380000.0,14366000.0,12763000.0,11924000.0,10948000.0
Net Debt,598259000.0,627708000.0,624705000.0,531533000.0,481270000.0,652492000.0
Other Assets,32346000.0,54241000.0,70874000.0,51543000.0,48951000.0,38685000.0
Other Liabilities,136074000.0,136855000.0,114858000.0,111233000.0,101249000.0,91511000.0
