Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,4572487.0,1847171.0,4117324.0,7814220.0,749517.0,1400345.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,4572487.0,1847171.0,4117324.0,7814220.0,749517.0,1400345.0
Receivables,373858.0,809540.0,542420.0,678646.0,503983.0,241897.0
Inventories,543747.0,533425.0,692368.0,826012.0,369742.0,175713.0
Total current assets,5783010.0,3501780.0,5681758.0,9885117.0,1713475.0,1964393.0
Property, Plant & Equipment Net,1221827.0,835537.0,800723.0,1074710.0,587956.0,1079423.0
Goodwill and Intangible Assets,1686180.0,1953996.0,2221812.0,2526342.0,0.0,57594.0
Long-term investments,0.0,0.0,0.0,0.0,0.0,0.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,3167353.0,3118134.0,3302287.0,3871379.0,941456.0,1194476.0
Total assets,8950363.0,6619914.0,8984045.0,13756496.0,2654931.0,3158869.0
Payables,1623751.0,1691712.0,2232563.0,2285792.0,1160081.0,869172.0
Short-term debt,797940.0,1165800.0,1208214.0,251800.0,3105499.0,115967.0
Total current liabilities,4381107.0,4789592.0,5271937.0,4590073.0,6021507.0,2755884.0
Long-term debt,1097529.0,130153.0,146543.0,1322392.0,134149.0,234562.0
Total debt,1895469.0,1295953.0,1354757.0,1574192.0,3239648.0,350529.0
Deferred revenue,15824.0,24442.0,37397.0,50925.0,339171.0,509728.0
Tax Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1260515.0,429325.0,544627.0,1675377.0,134149.0,234562.0
Total liabilities,5641622.0,5218917.0,5816564.0,6265450.0,6155656.0,2990446.0
Other comprehensive income,-13093.0,-25900.0,6176.0,-1059.0,0.0,0.0
Retained earnings (deficit),-162078525.0,-148710427.0,-133291119.0,-114124366.0,-96772293.0,-91100823.0
Total shareholders equity,3308741.0,1400997.0,3167481.0,7491046.0,-8065624.0,-1831441.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0
Net Debt,-2677018.0,-551218.0,-2762567.0,-6240028.0,2490131.0,-1049816.0
Other Assets,292918.0,311644.0,329646.0,566239.0,90233.0,146438.0
Other Liabilities,1959416.0,1932080.0,1831160.0,2052481.0,1755927.0,1770745.0
