Date,2018-10,2017-10,2016-10,2015-10,2014-10
Revenue,2001000000.0,1770000000.0,1685000000.0,1564000000.0,1371000000.0
Revenue Growth,,,,,
Cost of Revenue,1538000000.0,1354000000.0,1259000000.0,1191000000.0,1080000000.0
Gross Profit,463000000.0,416000000.0,426000000.0,372000000.0,291000000.0
R&D Expenses,,,,,
SG&A Expense,307000000.0,293000000.0,303000000.0,287000000.0,262000000.0
Operating Expenses,317000000.0,303000000.0,312000000.0,304000000.0,262000000.0
Operating Income,146000000.0,113000000.0,114000000.0,69000000.0,29000000.0
Interest Expense,22000000.0,29000000.0,31000000.0,28000000.0,12000000.0
Earnings before Tax,83000000.0,83000000.0,79000000.0,27000000.0,13000000.0
Income Tax Expense,20000000.0,28000000.0,28000000.0,9000000.0,1000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,63000000.0,55000000.0,51000000.0,18000000.0,11000000.0
Preferred Dividends,,,,,
Net Income Com,63000000.0,55000000.0,51000000.0,18000000.0,11000000.0
EPS,0.95,0.77,0.70,0.24,0.15
EPS Diluted,0.94,0.77,0.70,0.24,0.15
Weighted Average Shs Out,66000000.0,71000000.0,72000000.0,73000000.0,73000000.0
Weighted Average Shs Out (Dil),66000000.0,71000000.0,73000000.0,74000000.0,75000000.0
Dividend per Share,,,,,
Gross Margin,0.23138430784608,0.23502824858757,0.25281899109792,0.23785166240409,0.21225382932166
EBITDA Margin,0.073463268365817,0.086440677966102,0.090207715133531,0.068414322250639,0.044493070751276
EBIT Margin,0.052473763118441,0.063276836158192,0.065281899109792,0.035166240409207,0.017505470459519
Profit Margin,0.031484257871064,0.031073446327684,0.03026706231454,0.01150895140665,0.0080233406272794
Free Cash Flow margin,,,,,
EBITDA,147000000.0,153000000.0,152000000.0,107000000.0,61000000.0
EBIT,105000000,112000000,110000000,55000000,24000000
Consolidated Income,63000000.0,55000000.0,51000000.0,18000000.0,11000000.0
Earnings Before Tax Margin,0.041479260369815,0.046892655367232,0.046884272997033,0.017263427109974,0.0094821298322392
Net Profit Margin,0.031484257871064,0.031073446327684,0.03026706231454,0.01150895140665,0.0080233406272794
