date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY,2015-12-31_FY,2014-12-31_FY,2013-12-31_FY,2012-12-31_FY,2011-12-31_FY,2010-12-31_FY,2009-12-31_FY,2008-12-31_FY,2007-12-31_FY,2006-12-31_FY,2005-12-31_FY,2004-12-31_FY,2003-12-31_FY,2002-12-31_FY,2001-12-31_FY,2000-12-31_FY,1999-12-31_FY,1998-12-31_FY,1997-12-31_FY,1996-12-31_FY
,commonStockIssued,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80928000.0,102324000.0,98335000.0,109116000.0,29887000.0,27034000.0,25631000.0,22147000.0,4400000.0,100000.0,0.0,0.0
,commonStockRepurchased,-325000000.0,-353000000.0,-322000000.0,-465000000.0,-590000000.0,-224000000.0,-132000000.0,-1037000000.0,-199996000.0,-934994000.0,-750000000.0,-499991000.0,-253997000.0,-145660000.0,-472325000.0,-390163000.0,-734577000.0,-257548000.0,0.0,-1000000.0,0.0,-1100000.0,-13000000.0,0.0,0.0
,dividendsPaid,-297000000.0,-286000000.0,-266000000.0,-247000000.0,-223000000.0,-212000000.0,-187000000.0,-185000000.0,-108136000.0,-64662000.0,-108060000.0,-110272000.0,-110895000.0,-77327000.0,-77135000.0,-69673000.0,-61387000.0,0.0,0.0,-8954000.0,-6900000.0,-100000.0,-100000.0,-100000.0,-1172000.0
,otherFinancingActivites,-29000000.0,-87000000.0,-36000000.0,-33000000.0,-96000000.0,-47000000.0,-38000000.0,-18000000.0,-21649000.0,-52714000.0,-7476000.0,-12954000.0,1307000.0,-56839000.0,8360000.0,-27755000.0,-18791000.0,-18189000.0,-12707000.0,-28459000.0,-1732000.0,-41200000.0,2500000.0,0.0,138363000.0
,netCashUsedProvidedByFinancingActivities,-1267000000.0,225000000.0,-401000000.0,-592000000.0,-691000000.0,-507000000.0,92000000.0,-1106000000.0,-822095000.0,63546000.0,-986492000.0,-521204000.0,-777814000.0,850223000.0,-479984000.0,247038000.0,-706736000.0,-187568000.0,-144714000.0,-218332000.0,-177247000.0,682800000.0,-60400000.0,-21500000.0,157674000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-34000000.0,1057000000.0,-2000000.0,-222000000.0,226000000.0,-59000000.0,5000000.0,-109000000.0,130700000.0,-284415000.0,-84955000.0,280310000.0,86352000.0,17954000.0,57510000.0,18828000.0,-81656000.0,58181000.0,-25555000.0,-49145000.0,144193000.0,-175600000.0,0.0,0.0,5514000.0
,cashAtEndOfPeriod,1158000000.0,1192000000.0,135000000.0,137000000.0,359000000.0,133000000.0,192000000.0,187000000.0,295586000.0,164886000.0,449301000.0,534256000.0,253946000.0,167594000.0,149640000.0,92130000.0,73302000.0,154958000.0,96777000.0,122332000.0,171477000.0,27300000.0,0.0,0.0,41960000.0
,cashAtBeginningOfPeriod,1192000000.0,135000000.0,137000000.0,359000000.0,133000000.0,192000000.0,187000000.0,296000000.0,164886000.0,449301000.0,534256000.0,253946000.0,167594000.0,149640000.0,92130000.0,73302000.0,154958000.0,96777000.0,122332000.0,171477000.0,27284000.0,202900000.0,161700000.0,42000000.0,36446000.0
,operatingCashFlow,2005000000.0,1243000000.0,1200000000.0,1175000000.0,1069000000.0,810000000.0,938000000.0,652000000.0,1187168000.0,895474000.0,1118047000.0,997418000.0,1063049000.0,926924000.0,951896000.0,851583000.0,798780000.0,662799000.0,596371000.0,465803000.0,369455000.0,249500000.0,141400000.0,176300000.0,-88486000.0
,capitalExpenditure,-418000000.0,-400000000.0,-383000000.0,-252000000.0,-293000000.0,-263000000.0,-308000000.0,-231000000.0,-182234000.0,-161556000.0,-205400000.0,-166928000.0,-212681000.0,-219101000.0,-193422000.0,-224270000.0,-176125000.0,-174641000.0,-155196000.0,-148986000.0,-116450000.0,-1101000000.0,-40500000.0,-46800000.0,-70396000.0
,freeCashFlow,1587000000.0,843000000.0,817000000.0,923000000.0,776000000.0,547000000.0,630000000.0,421000000.0,1004934000.0,733918000.0,912647000.0,830490000.0,850368000.0,707823000.0,758474000.0,627313000.0,622655000.0,488158000.0,441175000.0,316817000.0,253005000.0,-851500000.0,100900000.0,129500000.0,-158882000.0
