Date,2017-12,2016-12,2015-12,2014-12,2013-12
Revenue,118000000.0,109000000.0,102000000.0,99000000.0,93000000.0
Revenue Growth,,,,,
Cost of Revenue,49000000.0,46000000.0,45000000.0,42000000.0,39000000.0
Gross Profit,68000000.0,64000000.0,58000000.0,57000000.0,54000000.0
R&D Expenses,,,,,
SG&A Expense,30000000.0,28000000.0,27000000.0,25000000.0,25000000.0
Operating Expenses,34000000.0,33000000.0,31000000.0,29000000.0,29000000.0
Operating Income,34000000.0,31000000.0,26000000.0,28000000.0,25000000.0
Interest Expense,0000000.0,0000000.0,0000000.0,0000000.0,0000000.0
Earnings before Tax,34000000.0,31000000.0,27000000.0,28000000.0,24000000.0
Income Tax Expense,11000000.0,11000000.0,10000000.0,10000000.0,9000000.0
Net Income - Non-Controlling int,,,,,
Net Income - Discontinued ops,,,,,
Net Income,23000000.0,21000000.0,18000000.0,18000000.0,15000000.0
Preferred Dividends,,,,,
Net Income Com,23000000.0,21000000.0,18000000.0,18000000.0,15000000.0
EPS,3.26,2.95,2.52,2.62,2.25
EPS Diluted,3.18,2.90,2.49,2.57,2.20
Weighted Average Shs Out,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
Weighted Average Shs Out (Dil),7000000.0,7000000.0,7000000.0,7000000.0,7000000.0
Dividend per Share,,,,,
Gross Margin,0.57627118644068,0.58715596330275,0.56862745098039,0.57575757575758,0.58064516129032
EBITDA Margin,0.33050847457627,0.3302752293578,0.31372549019608,0.32323232323232,0.31182795698925
EBIT Margin,0.28813559322034,0.29357798165138,0.27450980392157,0.28282828282828,0.25806451612903
Profit Margin,0.19491525423729,0.19266055045872,0.17647058823529,0.18181818181818,0.16129032258065
Free Cash Flow margin,,,,,
EBITDA,39000000.0,36000000.0,32000000.0,32000000.0,29000000.0
EBIT,34000000,32000000,28000000,28000000,24000000
Consolidated Income,23000000.0,21000000.0,18000000.0,18000000.0,15000000.0
Earnings Before Tax Margin,0.28813559322034,0.28440366972477,0.26470588235294,0.28282828282828,0.25806451612903
Net Profit Margin,0.19491525423729,0.19266055045872,0.17647058823529,0.18181818181818,0.16129032258065
