Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31
Cash and cash equivalents,353000.0,763000.0,106000.0,1772000.0,3172000.0,2070000.0
Short-term investments,100000.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,453000.0,763000.0,106000.0,1772000.0,3172000.0,2070000.0
Receivables,2347000.0,102000.0,2000.0,1760000.0,9072000.0,7264000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,7032000.0,7359000.0,8471000.0,9937000.0,11586000.0,13098000.0
Property, Plant & Equipment Net,3000.0,2000.0,16000.0,96000.0,212000.0,315000.0
Goodwill and Intangible Assets,5397000.0,5340000.0,6190000.0,9823000.0,10960000.0,12760000.0
Long-term investments,0.0,0.0,0.0,18000.0,19000.0,23000.0
Tax assets,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current assets,0.0,1000000.0,2577000.0,5278000.0,5629000.0,719000.0
Total assets,10925000.0,8802000.0,10406000.0,13871000.0,24406000.0,22571000.0
Payables,539000.0,167000.0,2520000.0,2577000.0,3754000.0,4161000.0
Short-term debt,1101000.0,77000.0,3068000.0,5000.0,73000.0,65000.0
Total current liabilities,2455000.0,550000.0,3884000.0,556000.0,1697000.0,5366000.0
Long-term debt,0.0,1000000.0,0.0,2636000.0,2706000.0,184000.0
Total debt,1101000.0,1077000.0,3068000.0,2641000.0,2779000.0,249000.0
Deferred revenue,177000.0,0.0,0.0,0.0,0.0,0.0
Tax Liabilities,0.0,0.0,0.0,305000.0,328000.0,562000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,0.0,1000000.0,2577000.0,5278000.0,5629000.0,719000.0
Total liabilities,2455000.0,1550000.0,6461000.0,5834000.0,7326000.0,6085000.0
Other comprehensive income,-35000.0,-22000.0,29000.0,-36000.0,63000.0,1137000.0
Retained earnings (deficit),-54854000.0,-41085000.0,-33590000.0,-28001000.0,-15227000.0,-13319000.0
Total shareholders equity,6294000.0,7252000.0,3945000.0,8037000.0,16789000.0,16090000.0
Investments,100000.0,0.0,0.0,18000.0,19000.0,23000.0
Net Debt,648000.0,314000.0,2962000.0,869000.0,-393000.0,-1821000.0
Other Assets,1093000.0,578000.0,1827000.0,402000.0,576000.0,139000.0
Other Liabilities,815000.0,306000.0,-1704000.0,-2026000.0,-2130000.0,1140000.0
