date,,2020-12-31_FY,2019-12-31_FY,2018-12-31_FY,2017-12-31_FY,2016-12-31_FY
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByOperatingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netIncome,-16991000.0,16881000.0,-3828000.0,7200000.0,5303000.0
,depreciationAndAmortization,5152000.0,5361000.0,5044000.0,1792000.0,1896000.0
,deferredIncomeTax,-1893000.0,3160000.0,-3468000.0,-1132000.0,-1229000.0
,stockBasedCompensation,805000.0,240000.0,873000.0,695000.0,399000.0
,changeInWorkingCapital,2000216000.0,-290460000.0,-758472000.0,-79331000.0,-98640000.0
,accountsReceivables,7529000.0,0.0,-452000.0,-672000.0,-649000.0
,inventory,0.0,0.0,0.0,0.0,0.0
,accountsPayables,-2876000.0,0.0,373000.0,124000.0,5000.0
,otherWorkingCapital,-19022000.0,-2019238000.0,-1728778000.0,-970306000.0,-890975000.0
,otherNonCashItems,-1926622000.0,285379000.0,814662000.0,87678000.0,95110000.0
,netCashProvidedByOperatingActivites,60667000.0,20561000.0,54811000.0,16902000.0,2839000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByInvestingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,investmentsInPropertyPlantAndEquipment,-1153000.0,-1429000.0,-1943000.0,-409000.0,-627000.0
,acquisitionsNet,0.0,0.0,39000000.0,0.0,0.0
,purchasesOfInvestments,-340383000.0,-102748000.0,-193805000.0,-62347000.0,-88219000.0
,salesMaturitiesOfInvestments,185071000.0,115758000.0,169291000.0,23520000.0,95731000.0
,otherInvestingActivites,-116742000.0,-94847000.0,-43857000.0,-103278000.0,-86077000.0
,netCashUsedForInvestingActivites,-273207000.0,-83266000.0,-31314000.0,-142514000.0,-79192000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CashProvidedByFinancingingActivites,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,debtRepayment,-85000000.0,-114000000.0,0.0,-17000000.0,-12000000.0
,commonStockIssued,303000.0,396000.0,97000.0,38699000.0,35000.0
,commonStockRepurchased,-6677000.0,-322000.0,0.0,0.0,-12562000.0
,dividendsPaid,0.0,0.0,0.0,0.0,-166000.0
,otherFinancingActivites,268556000.0,185110000.0,48932000.0,93519000.0,102072000.0
,netCashUsedProvidedByFinancingActivities,177182000.0,71184000.0,49029000.0,115218000.0,77379000.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,effectOfForexChangesOnCash,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cash&CashFlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,netChangeInCash,-35358000.0,8479000.0,72526000.0,-10394000.0,1026000.0
,cashAtEndOfPeriod,74619000.0,109977000.0,101498000.0,28972000.0,39366000.0
,cashAtBeginningOfPeriod,109977000.0,101498000.0,28972000.0,39366000.0,38340000.0
,operatingCashFlow,60667000.0,20561000.0,54811000.0,16902000.0,2839000.0
,capitalExpenditure,-1153000.0,2238000.0,1088000.0,232000.0,178000.0
,freeCashFlow,59514000.0,19132000.0,52868000.0,16493000.0,2212000.0
