Date,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31
Cash and cash equivalents,90576000.0,69118000.0,56898000.0,34078000.0,33704000.0,68798000.0,24133000.0
Short-term investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash and short-term investments,90576000.0,69118000.0,56898000.0,34078000.0,33704000.0,68798000.0,24133000.0
Receivables,12205000.0,15945000.0,13088000.0,12040000.0,10201000.0,7160000.0,5824000.0
Inventories,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total current assets,236108000.0,167143000.0,154108000.0,117586000.0,120644000.0,118801000.0,68143000.0
Property, Plant & Equipment Net,92275000.0,95452000.0,95272000.0,75762000.0,56837000.0,49715000.0,34604000.0
Goodwill and Intangible Assets,2201581000.0,2306022000.0,2471966000.0,1567041000.0,1515361000.0,1390347000.0,1417436000.0
Long-term investments,15000000.0,15267000.0,15857000.0,27905000.0,40447000.0,6535000.0,10227000.0
Tax assets,7235000.0,4367000.0,0.0,0.0,13961000.0,12981000.0,12093000.0
Total non-current assets,2370399000.0,2432891000.0,2602166000.0,1684914000.0,1625399000.0,1462137000.0,1469993000.0
Total assets,2606507000.0,2600034000.0,2756274000.0,1802500000.0,1746043000.0,1580938000.0,1538136000.0
Payables,12449000.0,11058000.0,16074000.0,12280000.0,8960000.0,7950000.0,8007000.0
Short-term debt,39985000.0,41575000.0,42390000.0,83366000.0,64293000.0,10500000.0,23000000.0
Total current liabilities,536800000.0,526365000.0,516785000.0,487921000.0,395370000.0,279312000.0,271996000.0
Long-term debt,1770055000.0,1866019000.0,1951792000.0,1022100000.0,1030677000.0,1036875000.0,1107000000.0
Total debt,1810040000.0,1907594000.0,1994182000.0,1105466000.0,1094970000.0,1047375000.0,1130000000.0
Deferred revenue,467898000.0,452912000.0,444390000.0,365627000.0,325417000.0,249494000.0,187369000.0
Tax Liabilities,2498000.0,20034000.0,39943000.0,28786000.0,35579000.0,26171000.0,27579000.0
Deposit Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total non-current liabilities,1895253000.0,1990664000.0,2097353000.0,1134905000.0,1145634000.0,1125592000.0,1195985000.0
Total liabilities,2432053000.0,2517029000.0,2614138000.0,1622826000.0,1541004000.0,1404904000.0,1467981000.0
Other comprehensive income,-3211000.0,-541000.0,-3666000.0,-1718000.0,-517000.0,-55000.0,0.0
Retained earnings (deficit),-783584000.0,-847501000.0,-740193000.0,-667362000.0,-641592000.0,-598757000.0,-439570000.0
Total shareholders equity,174454000.0,83005000.0,124383000.0,179674000.0,174496000.0,155262000.0,70155000.0
Investments,15000000.0,15267000.0,15857000.0,27905000.0,40447000.0,6535000.0,10227000.0
Net Debt,1719464000.0,1838476000.0,1937284000.0,1071388000.0,1061266000.0,978577000.0,1105867000.0
Other Assets,133327000.0,82080000.0,84122000.0,71468000.0,76739000.0,42843000.0,38186000.0
Other Liabilities,484366000.0,473732000.0,458321000.0,392275000.0,322117000.0,260862000.0,240989000.0
